web-scraper-order,web-scraper-start-url,user,date,review
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,See Nee,Diulas: 31 Mar 2022,tempat yang damai dengan burung-burung merak berkeliaran. Kamarnya bagus dengan langit-langit tinggi. Keluarga saya suka spa ikan.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,KOK CHENG,Diulas: 29 Mar 2022,"Tempat yang bagus untuk staycation dengan nuansa resor. Makanan yang baik dan layanan. Kami memiliki waktu yang baik, dan pasti akan kembali lagi."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Pik Fern,Diulas: 27 Mar 2022,"Antrian check in dan menunggu cukup lama. Layanan untuk hotel merek mewah Sofitel mengecewakan. Meskipun lokasi agak jauh di dalam Sentosa, hotel ini memiliki suasana resor yang sejuk....Tetapi ketika kami bangun di pagi hari, kami menyadari bahwa ada rayap di tempat tidur. Pergi di sekitar ruangan dan menemukan lebih banyak di kamar mandi dan bahkan di jubah mandi... ughhh. Tidak akan kembali lagi untuk menginap lagi"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Nur Syahida,Diulas: 21 Mar 2022,Menginap 1 malam dengan makan malam dan sarapan. Kunjungan singkat tetapi terpenuhi dengan baik. Waktu di kolam renang sangat bagus dan makanan yang disediakan dalam paket juga cukup. Cintai suasana alam dan satwa liar. Pasti akan kembali dan direkomendasikan!
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,nicole,Diulas: 21 Mar 2022,"Menikmati staycation saya di Sofitel. Pengalaman yang sangat bersih dan resor. Suka sarapan mereka, layanan pelanggan yang cepat juga?"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,tricia hui yu,Diulas: 20 Mar 2022,Tetap sangat bagus! Staf sangat membantu! Antrian check in sangat panjang.. baru berhasil check in jam 4 sore ++ Makanannya enak!! Mendapat paket yang datang dengan makanan. Hebat… Anak-anak banyak juga….
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Pearlina,Diulas: 11 Mar 2022,"Suka staycation full board. Sarapan, makan siang dan makan malam disediakan. Cintai lingkungan hutan. Tempat santai yang bagus dengan spa ikan gratis. Senang melihat burung merak di sekitar."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Pearlina,Diulas: 10 Mar 2022,Staycation kedua kalinya saya di Sofitel Singapore Sentosa Resort and Spa. Cintai lingkungan sekitar dan senang melihat burung merak di sekitar. Senang dengan layanan antar-jemput gratis yang disediakan. Cintai makanannya. Terima kasih atas kue ulang tahunnya.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,susanty,Diulas: 8 Mar 2022,Kamar yang bagus &amp; luas. Benar-benar kami akan kembali lagi.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,susanty,Diulas: 8 Mar 2022,"Hotel yang bagus, kami menghabiskan 2 hari di hotel Sofitel. Kami akan kembali"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Steven,Diulas: 1 Mar 2022,"Lokasi sangat bagus karena berada di luar kota dengan habitat alami di sekitarnya. Para stafnya ramah dan penuh perhatian. Ruangan itu bersih, besar dan luas. Kolam renangnya besar dan bagus untuk bersantai. Pengalaman keseluruhan luar biasa. Merekomendasikan untuk mencoba hotel ini! [\u1f60a]"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Lucia,Diulas: 19 Feb 2022,"Perasaan resor, bersih, gerbang pendek yang bagus dari kota, sarapan tidak buruk, memiliki shuttle bus untuk membawa Anda berkeliling sentosa :)"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Muhammad Iskandar,Diulas: 19 Feb 2022,"Tetap indah di sini! Hotel membawa Anda jauh dari Singapura. Suasana resor membuat Anda merasa seperti berada di Bali atau Phuket. Staf yang semua sangat ramah dan berorientasi layanan. Ruangan itu sangat bersih. Kami bersenang-senang bersantai di kolam selama berjam-jam. Maksimal dua jam tetapi karena tidak banyak orang selama hari kerja, kami diizinkan untuk tinggal selama yang kami inginkan. Paket kami termasuk sarapan yang benar-benar kami nikmati. Staf layanan baik dan menawarkan detik. Kami menikmati Nasi lemak, laksa, dan ada jus segar! Kami telah tinggal yang indah dan pasti akan kembali lagi. Suka."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Navintheren,Diulas: 18 Feb 2022,"Layanan staf dan makanan sangat baik, check-in cepat, layanan super ramah dan profesional, terima kasih kepada semua staf Sofitel Sentosa"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Nasrullah,Diulas: 16 Feb 2022,tempat yang menakjubkan pasti akan tinggal di sana lagi. Staf sangat ramah. wanita Prancis di restoran tebing juga memberikan keramahan yang luar biasa.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Yong Lin Kimberly,Diulas: 13 Feb 2022,"Untuk harga, saya akan mengatakan bahwa standar resor ini pasti jauh dari harapan kami. Saya dan mitra saya telah ke banyak resor di seluruh dunia, dan untuk harga yang kami bayar untuk resor ini, kami benar-benar kecewa. Pertama, lokasi bukanlah yang paling nyaman - kami tidak diberitahu bahwa gerbang belakang resor (yang menuju ke pantai) ditutup pada malam hari, dan hampir berjalan 30 menit untuk apa-apa. Terima kasih Tuhan, pasangan saya mengatakan kepada saya untuk menelepon resepsionis terlebih dahulu sebelum memulai perjalanan panjang ini dalam kegelapan (tapi kami butuh 5 panggilan telepon untuk akhirnya melewati). Hanya bagi mereka untuk memberi tahu kami bahwa kami harus naik bus dari stasiun Beach ke resor, yang memakan waktu 30 menit lagi. Kami akhirnya mencapai resor sekitar tengah malam. Layanan pelanggan juga agak tidak bersemangat, dan staf tidak benar-benar membantu atau ramah. Sementara saya mengerti bahwa resor ini memiliki suasana &#39;seperti Bali&#39;, perabotannya sudah tua dan fasilitasnya tidak terawat dengan baik. Pengering rambut kami berderak dan ada bau terbakar, jadi kami takut menggunakannya. Liftnya tua dan berderit, agak seperti lift HDB tua. Dan jangan membuatku mulai menyiram toilet. Setiap kali kami menyiram, kami harus menunggu 15-30 menit sebelum kami bisa menyiram lagi, karena AIR TIDAK ADA. Itu benar-benar tidak menyenangkan dan jelas tidak memberikan kesan yang baik. Saya bahkan tidak akan membayar $150 untuk pengalaman ini, apalagi $500 (harga yang sebenarnya kami bayar). Sepanjang waktu kami tidak akan menunggu untuk pulang. Semoga manajemen dapat melihat ini dan menjaga fasilitas mereka dengan lebih baik."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Aloysius,Diulas: 31 Jan 2022,Bak mandi agak terlalu kecil untuk saya. Baskom memiliki retakan. Kepala pancuran tidak dapat mengubah air mengalir keluar langsung dari atas kepala.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Leon,Diulas: 14 Jan 2022,Pemandangan pertama masuk ke Sofitel berasa lagi liburan. Lingkungan dan ambient adalah luar biasa. Melakukan pendaftaran pra-kedatangan dan QR adalah semua yang saya butuhkan untuk mengumpulkan kunci kamar saya yang membuat check-in dengan mudah. Lokasi Sofitel dekat dengan Pantai Tanjong dan Pantai Palawan dengan berjalan kaki. Makan di kamar nyaman dan makanan tiba singkat setelah memesan. Ada juga kolam terapi ikan yang gratis untuk digunakan. Akan merekomendasikan untuk siapa saja yang ingin bersantai jauh dari kota.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Muhammad Isamuddin,Diulas: 14 Jan 2022,"Staf sangat baik. Lokasi luar biasa, resor memiliki perasaan resor di luar negeri (tidak seperti hotel khas di getaran kota). Resor ini memiliki sebidang tanah besar yang dapat Anda jelajahi dan juga jogging. Ada spa ikan juga! Sarapan juga luar biasa hanya saja bisa lebih baik jika ada beberapa hidangan yang diganti setiap hari / hari alternatif untuk memberikan lebih banyak variasi. Bagian terbaiknya adalah hanya 10 menit berjalan kaki ke Pantai Tanjong, harus menuruni tangga dari kolam."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Fiona,Diulas: 13 Jan 2022,"Kamar awal yang ditugaskan kepada kami memiliki semut di meja kerja, robekan di kursi kerja, dan noda di bantal. Kamar kedua yang diberikan kepada kami bak mandi memiliki masalah dengan sumbat dan ada kecoak kecil. Layanan ini tidak bagus. Harus request ember es sebanyak 3 kali.. Sangat kecewa karena Sofitel Sentosa dulu hotel favorit saya. Pasti tidak setelah kami tinggal"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Vincent,Diulas: 10 Jan 2022,Memesan kamar taman mewah untuk staycay ulang tahun istri saya. Memiliki pengalaman menginap dan pengalaman yang baik.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,kim han,Diulas: 6 Jan 2022,"Lingkungan baik, tenang dan damai. Tempat yang bagus untuk bersantai"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Seol Hee,Diulas: 6 Jan 2022,Itu adalah paket yang sangat berharga. Saya ingin memesan lagi jika penawaran ini tersedia lagi. Semua makanan tertutup dan makanannya enak. Anak menyukai kolam renang dan akses gratis ke klub anak.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Tze Pin,Diulas: 5 Jan 2022,"Secara keseluruhan staf ramah terutama di concierge. Perabotan kamar agak tua. Kamar memiliki semua soket yang diperlukan untuk mengisi daya. TV, minibar, perlengkapan mandi, dan sandal juga disediakan. Kami ingin mengucapkan terima kasih kepada staf sopir layanan antar-jemput yang menjemput kami di halte bus tepat di luar resor karena hujan lebat. Makanan di restoran The Cliff sangat enak dan lezat. Kami memiliki sarapan &amp; makan malam prasmanan di Kwee Zeen yang menyajikan prasmanan internasional. Makanan juga bagus. Suka spa ikan dan persewaan sepeda."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Muhammad Shafii,Diulas: 2 Jan 2022,Tempat yang bagus untuk bersantai dan melepas lelah dari pekerjaan. Hotel bersih dan dekat dengan pantai. Dalam jarak berjalan kaki ke pantai di mana Anda dapat bersantai dan menikmati di tepi pantai.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Yi Lin Sylvia,Diulas: 2 Jan 2022,"Dapatkan paket full board, Hak makan untuk makan malam di Kwee Zeen saja, tidak sepadan karena makanannya dingin dan tidak mengesankan. Makan siang di tebing itu enak, makanan mungkin yang terbaik di hotel ini. Sarapan rata-rata, senang ada stasiun jus segar yang tersedia, bagus! Makan di kamar adalah buang-buang waktu, makanan datang dengan troli kotor, staf mungkin tidak akan meninggalkan troli bersama saya sampai saya memintanya, tidak ada makanan yang lebih hangat semuanya hanya diangkut di meja troli sehingga makanan menjadi dingin hanya sup yang masih hangat. Spa ok memiliki pijatan yang bagus, fasilitasnya kuno, staf spa yang baik. Ada kolam ikan yang bisa kita celupkan kaki untuk pedikur ikan gratis fitur hotel bagus, enjoy! Secara keseluruhan hotel dan kamar tua dan layanan di bawah rata-rata, tidak benar-benar bernilai uang, ada hotel yang lebih baik dengan layanan yang lebih baik di luar sana. Staf tidak dapat diganggu untuk menjelaskan pada saat check-in apa hak makan Anda atau apa pun, Anda perlu menghubungi mereka untuk mengetahui lebih lanjut tentang fasilitas atau pengaturan makan, jelas bukan hotel mewah."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Shelly,Diulas: 1 Jan 2022,"Tempat yang indah, dengan banyak kejutan alam dan makanan enak, cara yang bagus untuk beristirahat!"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,QueK,Diulas: 1 Jan 2022,berasa santai datang ke hotel dulu. tetapi variasi sarapan terbatas. tapi saya suka kolam renangnya. itu disimpan pada suhu yang konstan sehingga Anda tidak akan merasa kedinginan sama sekali.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Woon Ming Priscilla,Diulas: 31 Des 2021,Dapatkan kesepakatan ini dengan harga yang sangat bagus. Makanan di Kwee Zen enak! Kamar dan kolam renangnya ok.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Christopher,Diulas: 31 Des 2021,"Pengalaman menginap yang sangat menyenangkan bersama Sofitel Sentosa. Layanan sangat bagus. Makan malam @ The Cliff, pemandangan indah. Kamar hotel juga bersih, booking slot pool mudah. Satu-satunya rekomendasi untuk tamu adalah sarapan bisa agak ramai, cobalah untuk pergi lebih awal. Sarapan adalah penyebaran besar &amp; selalu mengisi ulang! Pasti akan pergi lagi."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Melanie,Diulas: 30 Des 2021,"melakukan staycation di sini bersama teman saya pada Mei 2021, sangat damai dan dingin. benar-benar mengingatkan saya pada Bali! kompleks dikelilingi oleh alam, Anda bisa melihat burung merak bahkan dari kamar Anda dan terus-menerus mendengar suara burung. makanan sangat begitu, kamar bersih tapi ada banyak semut di meja tempat kami makan. jadi kami harus membersihkan makanan dengan cepat kapan pun kami berada. secara keseluruhan, masih pengalaman yang bagus"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Jun Yang Jeffrey,Diulas: 29 Des 2021,"Makanan dan suasananya sempurna! Namun, pelayanan di resor mewah ini tidak sesuai standar yang diharapkan. Saya diberitahu bahwa akan ada kemudahan perayaan selama saya tinggal tetapi itu tidak datang bahkan setelah banyak pengingat."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Kelvin,Diulas: 29 Des 2021,"Saya menikmati staycation saya di sini. Layanan yang baik, staf yang sopan dan kamar bersih. Pilihan makanan enak juga tersedia di sini."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Czia Jyeah,Diulas: 28 Des 2021,"Memesan En Voyage untuk ulang tahun pernikahan pertama saya. Positif: - Bus antar-jemput tepat waktu - Kedatangan dan check-in lancar - Kualitas makanan 7,5/10 - Kamar sedikit mengecewakan tetapi lebih dari cukup besar untuk pasangan Negatif: - Titik pengisian daya sedikit rusak. -Lampu baca berkedip-kedip. - Keran bak mandi bocor. - Diatur dengan meja depan untuk pengaturan khusus untuk perayaan anni saya. Mereka menawarkan kue yang saya terima tetapi tidak pernah datang. (Gerakan kecil tapi setidaknya bersikap profesional dan memenuhi janji Anda. Tapi ternyata tidak.) - Tombol AC sedikit rusak. Keseluruhan. Tempat yang cukup tenang di dalam sentosa. Tapi mungkin tidak akan kembali."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,edward,Diulas: 28 Des 2021,Sangat dianjurkan. Toiletnya bersih. Damai dan bagus untuk relaksasi
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,edward,Diulas: 28 Des 2021,Baik dan santai menginap. Toiletnya bersih. Bernilai uang
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Shang,Diulas: 27 Des 2021,"Pengalaman yang fantastis seperti biasa! Mencintai ketenangan, kamar hotel yang bersih, layanan yang luar biasa dan cepat dari staf hotel. Selalu terasa seperti tempat perlindungan yang luar biasa jauh dari rumah, di mana semua masalah kita hilang begitu saja. Suka jarak pendek ke pantai Tanjong juga jika kita merasa perlu untuk menjelajah di luar Sofitel, yang sejujurnya tidak perlu."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Shang,Diulas: 27 Des 2021,"Pengalaman menginap yang luar biasa! Bukan pertama kali datang ke Sofitel Sentosa, suami saya dan saya selalu menemukan diri kami datang kembali untuk lebih. Layanan yang fantastis, makanan yang benar-benar nikmat di Kwee Zeen. Mencintai minuman selamat datang. Saya tidak punya hal buruk untuk dikatakan tentang ini. Sangat direkomendasikan! :) Kami akan kembali."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,soon yee,Diulas: 22 Des 2021,Memiliki staycation yang baik dengan layanan full board. Sarapan adalah yang terbaik! Hotel meningkatkan kami ke kamar mewah dengan akses taman sehingga berjalan pudel saya menjadi lebih mudah!
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,soon yee,Diulas: 22 Des 2021,"Tempat nongkrong yang asyik bersama keluarga dan anak-anak berbulu! Check-in tertunda tetapi hotel menyediakan layanan yang baik dengan akses lounge, pembebasan biaya fasilitas spa dan hewan peliharaan!"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,PT,Diulas: 21 Des 2021,Tetap benar-benar santai dan menyenangkan. Kualitas makanan berada dalam harapan.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Whay Hwa,Diulas: 21 Des 2021,Layanan ini sempurna. Kamar sedikit tanggal. Bak mandinya besar dan tekanan airnya bagus. TV bukanlah TV internet. Makanannya enak.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,shao Jie Kenneth,Diulas: 20 Des 2021,Pengalaman yang baik. makanannya enak. suka pengalaman memiliki pantai di samping resor.
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,SANGJIN,Diulas: 19 Des 2021,Hotel yang luar biasa dan staf yang sangat baik. Akan tinggal lagi
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Cherie,Diulas: 19 Des 2021,Hotel dan spa super santai yang luar biasa akan merekomendasikan. Penampakan merak sangat umum
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Dean,Diulas: 19 Des 2021,"Pengalaman buruk. tidak membeli ini. kami diberitahu bahwa spa di Sofitel (bagian dari paket ini) sudah penuh dipesan. kami mencoba memesan spa Sofitel beberapa hari sebelum masa inap kami tetapi Sofitel SPA tidak menanggapi email dan panggilan telepon kami. Staf di Sofitel bersikeras bahwa tidak ada yang bisa mereka lakukan tentang hal itu. Sebaliknya, kami dengan tidak nyaman disuruh kembali pada Januari 2022 untuk melakukan SPA kami karena sisa Desember 2021 sudah penuh dipesan. layanan buruk. Makanan yang disajikan saat makan malam prasmanan dingin dan terbatas, satu-satunya makanan gurih yang hangat adalah nugget ayam yang ditujukan untuk anak-anak. Sarapan sangat ok mungkin karena harapan yang rendah dari makan malam malam sebelumnya."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Lai Mei,Diulas: 19 Des 2021,"Baik - staf yang ramah - memungkinkan kami untuk menikmati sarapan dan makan malam gratis di kamar Buruk - lupa memberi tahu kami ketika kamar kami sudah siap - tv di kamar tidak berfungsi dan pemeliharaan tidak muncul - staf check-in tidak&#39; t memberi tahu kami bahwa minuman ringan di mini-bar gratis (bertanya-tanya apa lagi yang gratis yang kami tidak tahu) - hanya dua kapsul Nespresso gratis (sebagian besar hotel yang kami tempati memberi setidaknya 4) - keset kamar mandi sangat usang (tidak menyerap) Paket hewan peliharaan hanya untuk pemandangan taman, tetapi bukan akses taman (saya melihat video bersponsor dengan akses taman dan menantikannya)"
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Jun Long,Diulas: 19 Des 2021,"Itu adalah pengalaman yang sangat bagus di Sofitel! Mencintai resor terasa di Sofitel. Kami benar-benar merasa bahwa kami berada di luar negeri. Parkir gratis tetapi pastikan untuk memberi tahu mereka jika Anda mengemudi karena mereka memiliki tempat parkir terbatas. Menginap selama 3 malam karena kami membeli penginapan tak terbatas dengan Gourmet F&amp;B pada Juni 2021. Karena COVID, kami harus makan di kamar. Jadi makanan disajikan kepada kami langsung ke kamar kami. Kami menikmati sarapan setiap hari dan diberi pilihan untuk memilih apakah kami ingin makan siang atau makan malam. Makanannya benar-benar enak. Namun, terutama saat makan malam, waktu tunggunya agak lama. Jadi, pada saat troli mencapai kamar kami, es krim kami sudah meleleh jadi kami sarankan untuk tidak memesan es krim untuk pencuci mulut Anda. Juga, kami harus menunggu lebih dari 20 menit untuk minuman kami tiba. Untuk fasilitas, kolamnya terlihat sangat tua dan usang namun masih bersih. Tidak ada masalah dalam memesan slot untuk kolam renang. Kami tidak mencoba gym. Secara keseluruhan, itu adalah pengalaman yang menyenangkan."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,DINIE SYAKIR,Diulas: 18 Des 2021,"Pengalaman hebat, terutama restoran tebing yang memiliki makanan enak dan pemandangan indah."
,klook.com/id/hotels/detail/235639-sofitel-singapore-sentosa-resort--spa-sg-clean,Kah Siang,Diulas: 16 Des 2021,"Hotel memiliki nuansa resor tetapi karena periode puncak, itu sangat ramai dan layanannya ok. Check-in jam 3 sore, tidak ada check-in lebih awal atau check-out lebih lambat."
