web-scraper-order,web-scraper-start-url,user,date,review
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,Verified traveler,Diulas: 11 Mar 2020,セントーサ島でのみならず、シンガポールにおいて値段を控えつつも快適なステイできる素晴らしいホテルだと思います。大手ホテルチェーンの様な豪華さはありませが、スタイリッシュな佇まいでなにより清潔な印象をもちました。プールもかなり大きくのんびりすごせます。 　あえて欠点をあげるとするなら、一部屋にタオルは二つのバスタオルがあるのみでした。環境に配慮していることを謳っているためのものだとおもわれますが、少し不便でした。また朝食は最低限といった感じで、ホテルの豪華な食事がしたいなどという場合は不満に感じるかもしれません。しかし、一般的な朝食が食べれれば良いと言うのなら問題無いような気がします。 　アクセスについてですが、セントーサエクスプレスの終点ビーチステーションから徒歩数分といった感じです。スーツケースを持っている場合、初めての場合は遠く感じるかもしれませんが、慣れるとそうでもないです。またホテル出口付近にバス停もあるので、タイミングが良ければそちらを利用するのもいいと思います。このようなルートで来る場合、メインエントランスではないため、こじんまりとした感じでホテルではないのかなと思いました。小さなレストラン(朝食会場)の横を通り抜けて行くような感じでしたが、スタッフの方がフロントまでの行き方を教えてくださりスムーズにたどり着けました。 　また日本語を使う急用がなく、英語で全てやりとりしましたが、おそらく英語ができなくても不自由ないのではと感じました。日本語のパンフレットも自然に渡されましたし、おそらく日本人が来ないこともないのかなといった印象を受けました。
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,AnnLouise,Diulas: 7 Mar 2020,"Nice ECO friendly hotel with à lovely roof top garden with lots of plants, don’t miss to take the complimentary ”eco tour” in the hotel. Wonderful pool with spring water (no chloride). Breakfast and restaurant was ok but no more than that, an extra plus for the nice ”extra”co workers in the restaurant, we loved them! We stayed in a deluxe room , nice and clean with a great view. Missed extra towels, only one provided! Beach club across the street, with high noise on weekend nights. Overall a very nice stay."
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,Siow koon,Diulas: 18 Feb 2020,4.0/5.0
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,Verified traveler,Diulas: 15 Feb 2020,A little run down. Towels are clean but very old. No night light
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,Jan-Erik,Diulas: 14 Feb 2020,Toppenställe med lugn och ro och mycket härlig grönska. Nära fina stränder dessutom. Trevlig och hyggligt serviceminded personal Kan mycket väl tänka oss detta ställe igen
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,SKJames,Diulas: 13 Feb 2020,자연친화적인 리조트 바로앞이 해변이고 수영장 도 아이들에게는 아주 훌륭한 편. 9층 루프탑 전망은 석양뷰가 좋다 방내부가 습해서 룸 컨디션 시설이 약간 미흡하나 전체적으로 보면 가성비 좋은편
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,Rachael,Diulas: 2 Feb 2020,Good thing is that its close to beach. Only a 2 mins walk. Resort and room is outdated. Could do some renovation. Food quality is very marginal.
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,chihyun,Diulas: 26 Jan 2020,생각보다 나은 숙박 시스템 단 방에 개미가 많아 침대에 기어다님 위치가 애매하고 샹그릴라 같은 곳에 비해 규모가 작다보니 그랩이동 필수이며 가끔 못찾는 사람들이 있음 그래도 셈토사에서 저렴한 숙소를 찾는다면 괜찮은듯
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,Ferdinand,Diulas: 20 Jan 2020,"Although the location is fantastic, this “resort” is in need of an overhaul. Upon check in, the receptionists manners were questionable and the check in was very cluttered. As we walked to our room the beautiful layout was unkept and I maintained with rust, dust , weeds and clutter all around. We were never able to find any poolside attendant for food or drinks orders or even a towel along the poolside. We had to get our bath towels. The room was basic, not much of a view, a creaking bed, and a loud AC unit. And the bathroom was odd how the door doubled as the shower door, which did not keep the water in the shower, as the floor would be flooded after any shower. Even tho they had room slippers, there were no bath robes. When we decided to order room service, there was no menu to be found. Took almost an hour to get a menu delivered and another hour for the food to arrive. Food was good, breakfast was decent. Staff had little to no personality, even more customer service. This “resort” need lots of care and help. It has potential to be amazing with its eco surroundings and as environmentally friendly as they are trying to be , they lost track of being guest friendly."
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,gijun,Diulas: 12 Jan 2020,센토사 섬에 위치한 나름 역사가 있는 리조트더군요 3일을 묵었었는데 편안하게 잘 쉬다 왔습니다. 수영장이랑 온천도 추천할만합니다^^*
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,Verified traveler,Diulas: 12 Jan 2020,The breakfast was the worst and the hotel amenities are overall 3 star rating. The rooms do not even have hand towels and only provide very minimal and yet call themselves a fancy resort.
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,Verified traveler,Diulas: 7 Jan 2020,宿泊2019.12.30-2020.1.3 想像以上にリゾート休暇を過ごせるホテルで良かったです。 もし次泊まられる方の参考になればと思います。 アメニティ：ローブ(寝巻き)はありません。タオルはバスタオルが1人1枚あるのみなので、プール、ビーチで泳ぐ予定がある方は持参されたほうがよいです。 歯ブラシ、 ランドリー：洗濯機(＄5)乾燥機(＄5)で使用できます。無料で洗剤も置いてあります。 喫煙所：各階の廊下に灰皿が設置されてます。 コンビニ：徒歩5分程度の所にセブンイレブンあります。飲み物、タバコ(ライター)、お菓子等日本のものも揃います。 年越しでシロソビーチパーティあります。正面からは見えませんが花火は屋上から見れます。優雅な年越しにはオススメです！ 市内とセントーサ島を繋ぐモノレールは無料券(ファンパス)を貰えるので行き来は苦ではないです。 蟻など虫は他のコメント程気になりませんでしたよ！
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,Verified traveler,Diulas: 7 Jan 2020,フロントの対応が悪い。スタッフ同士でおしゃべりしながら対応。 フロントから部屋までの荷物も自分で運ばないといけない。 案内もなし。
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,Verified traveler,Diulas: 6 Jan 2020,I had a family emergency and they did not work with me. I won't recommended this hotel. Other places I booked they refund my money but siloso beach did not.
,klook.com/id/hotels/detail/350837-siloso-beach-resort-sentosa,Verified traveler,Diulas: 30 Des 2019,"This property needs a complete overhaul. Bathroom too small. no face towels, no towels for swimming, floor of room not vacummed, staff were good, no light over mirror in bathroom"
