web-scraper-order,web-scraper-start-url,user,date,review
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Chee Nam,Diulas: 11 Okt 2021,"Kamar yang sangat besar bahkan untuk kamar deluxe saja. Cukup besar untuk saya, tetapi tidak yakin apakah itu cukup besar untuk orang lain karena besar bisa subjektif."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Muhammad Nisham,Diulas: 27 Agt 2021,Staf yang sangat ramah dan membantu! Kami membawa anak berusia 3 tahun bersama kami untuk perjalanan ini. Jadi kami memilih opsi sarapan di kamar. Ini sangat membantu kami!
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,RIE,Diulas: 25 Agt 2021,"Dikatakan bahwa makanan tidak bisa dimakan di hotel ini karena tindakan korona. Ruangan itu besar. Itu adalah syarat untuk memiliki bak mandi , jadi saya pikir ini adalah tempat yang bagus untuk menenangkan diri dan mandi. Pemandangan dari kamar juga indah."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Jiayan Josephine,Diulas: 7 Agt 2021,"Menghabiskan 2 jam menunggu untuk check-in, akhirnya harus berbicara dengan meja depan, kamar kami tidak siap dan harus menunggu satu jam lagi. Balita saya yang rewel sedang mencair sehingga kami memutuskan untuk pergi makan malam dan diberi tahu bahwa kami dapat mengambil kunci kami dari petugas ketika kami kembali. Ketika kami kembali, horor horor, tidak ada kunci dan harus mengantri lagi di meja depan. Ini adalah kedua kalinya kami datang sejak kunjungan mengecewakan kami 3 tahun yang lalu. Tidak akan lagi."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Nurhaida,Diulas: 27 Jul 2021,Pendaftaran lancar meskipun sedikit tersendat. Staf sangat ramah dan bersahabat. Akan sangat merekomendasikan untuk liburan. Terima kasih!
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,DING HAN,Diulas: 4 Jul 2021,"Waktu check-in lambat, datanglah lebih awal. Staf ramah, lokasi cukup ulu tapi untungnya ada layanan kereta untuk menjemput kami ke hotel michael. Semua dalam semua pengalaman hebat, akan merekomendasikan."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,SoonHock,Diulas: 3 Jul 2021,Hari yang menyenangkan untuk akuarium SEA dan Madam Tussard.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,SoonHock,Diulas: 3 Jul 2021,Menginap yang santai dan menyenangkan dengan petualangan ke taman hiburan.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Grace,Diulas: 2 Jul 2021,luxe luas tetapi layanan bijaksana tidak sebagai prestise. waktu tunggu yang lama
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Grace,Diulas: 2 Jul 2021,kamar besar dan luas hanya saja check in agak lambat
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Lee,Diulas: 1 Jul 2021,Semuanya baik-baik saja kecuali check-in butuh waktu…. RWS memiliki hotel terbaik di Singapura
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Lee,Diulas: 1 Jul 2021,Semuanya baik-baik saja kecuali check-in butuh waktu…. RWS memiliki hotel terbaik di Singapura
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,JOVIN,Diulas: 28 Jun 2021,"Kamar yang luas dan dilengkapi dengan baik. Kamar mandi mewah dengan toilet terpisah, pancuran dan bak mandi besar dengan tv. Banyak saluran kabel untuk dilihat. Menikmati pemandangan indah dari balkon."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Chern Nah Maureen,Diulas: 24 Jun 2021,Mudah saat melakukan check-in. Rincian sudah dikirim ke vendor. Ingin memuji Manajer Tugas Eugene yang sangat sabar & mengakomodasi permintaan saya untuk memiliki kamar terhubung tetapi kamar kami baru siap sekitar jam 7 malam karena sanitasi kamar yang saya yakini mereka melakukan pekerjaan yang menyeluruh. Kamar besar & luas. Memiliki tinggal yang baik.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Chern Nah Maureen,Diulas: 24 Jun 2021,Mudah saat melakukan check-in. Rincian sudah dikirim ke vendor. Ingin memuji Manajer Tugas Eugene yang sangat sabar & mengakomodasi permintaan saya untuk memiliki kamar terhubung tetapi kamar kami baru siap sekitar jam 7 malam karena sanitasi kamar yang saya yakini mereka melakukan pekerjaan yang menyeluruh. Kamar besar & luas. Memiliki tinggal yang baik.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,SIN YEN,Diulas: 21 Jun 2021,Saya suka daerah itu. Sangat damai dan tenang. Kamar besar dan bersih. Direkomendasikan jika Anda mencari tempat yang jauh dari kota.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,SIN YEN,Diulas: 21 Jun 2021,Memasuki ruangan agak merepotkan dengan banyak persyaratan verifikasi. Tidak yakin apakah karena COVID atau alasan lain. Tidak direkomendasikan untuk mereka yang memiliki kereta bayi besar. Layanan feri mereka memiliki ruang terbatas.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,SIN YEN,Diulas: 21 Jun 2021,Tempat yang bagus tapi agak jauh dari daya tarik utama. Kamar besar dan nyaman. Saya sangat suka toilet.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Lau,Diulas: 17 Jun 2021,Itu adalah pengalaman yang sangat menyenangkan dan luar biasa. Semua orang mulai dari sopir kereta hingga resepsionis ramah dan membantu. Proses check in lancar dan tidak merepotkan sama sekali. Ruangan itu indah dan menghadap ke perbukitan yang bagus. Pasti akan kembali lagi.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Joo Ghee,Diulas: 16 Jun 2021,Sarapan yang baik dan kamar yang besar dan bersih. akan datang lagi.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Joo Ghee,Diulas: 15 Jun 2021,Kamar yang besar dan luas. Akan memesan lagi. Pemandangan indah dari kamarku.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Chirstabel,Diulas: 13 Jun 2021,"Menginap di hotel ini luar biasa bahkan dengan semua langkah keamanan COVID-19. Namun, layanan Klook menyebalkan. Tidak ada tanggapan dari Klook mengenai perubahan tanggal. Pesan langsung dengan hotel atau platform lainnya."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,STEPHANIE LI MIN,Diulas: 11 Jun 2021,"Ada noda darah di kaki tempat tidur. Selimutnya berdebu saat kami melepasnya. Handuk tangan bersih tetapi memiliki bau berjamur. Check-in lancar. Ada dua pilihan untuk sarapan - Barat dan lokal - untuk pengambilan sendiri dari restoran. Hari pertama, tidak ada yogurt dan buah-buahan. Namun, di hari kedua, staf memberi kami yogurt dan buah-buahan."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Chang,Diulas: 7 Jun 2021,"Kamarnya luas, dan layanan kereta dalam waktu 5-10 menit menunggu setiap kali. Meskipun hotel dapat sedikit keluar dari jalan, kami masih menikmati kami tinggal. Kudos kepada tim housekeeping yang dapat memberikan kejutan bulan madu sederhana untuk suami saya sebelum check-in. Sarapan di hotel michael, cukup mewah. Layanan bagus!"
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,peri,Diulas: 6 Jun 2021,Kamar bagus dan staf tapi entah dari mana hotel ini berada
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,zhuo,Diulas: 26 Mei 2021,platform pemesanan yang tidak fleksibel. harus memesan w trip.com. mereka mengizinkan pembatalan langsung ketika ada pembatasan covid 19 baru. bukan pelanggan yang menginginkan perubahan.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Shu Ting,Diulas: 24 Mei 2021,"Kamar yang luas dan bagus adalah bonus. Pengalaman saya cukup mengecewakan. Saya harus bertanya secara pribadi tentang kredit sarapan dan makan yang tidak dibagikan oleh staf. Sarapan ada di Hotel Michael sehingga Anda perlu membawa kereta keluar. ESPA juga telah ditutup bersama dengan gym. Anda harus pergi ke satu di Hotel Michael. Kolam renang rata-rata meskipun saya menikmati eksklusivitas. Kecuali mereka meningkatkan fasilitas, saya pasti tidak akan kembali. Tidak banyak yang bisa dieksplorasi. Mintalah kupon parkir jika Anda berniat untuk mengemudi."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Jenny,Diulas: 19 Mei 2021,Ketika saya check in di hotel tidak ada banyak komunikasi dari staf di titik temp untuk check in meja. Bisa jadi karena jumlah staf yang bekerja juga. Saya kira mereka tidak sangat ramah dan membantu. Kamarnya besar tapi saya tidak suka karpet karena terasa musky dan lengket. Saya suka kamar yang luas dan tempat tidur yang nyaman. :) Saya langsung tertidur setelah saya mandi. Sofa memiliki kotoran dan rambut sehingga membuat bintang saya lebih rendah. Saya suka kolam renang yang besar tetapi tidak ada fasilitas untuk digunakan karena jacuzzi adalah untuk bungalow yang melekat padanya.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Nur Lydiawaty,Diulas: 19 Mei 2021,"Checkin agak tidak teratur. Saya melakukan check-in online tetapi tidak ada sms yang dikirim kepada saya, jadi saya harus menyenggol wanita di konter. Mereka lupa mendaftarkan anak saya dan dia tidak bisa masuk ke gedung. Kredit makan tidak digunakan karena selama tindakan tinggi Covid semua gerai makanan tutup lebih awal. Kolam itu bagus tapi banyak nyamuk. Harap membawa obat nyamuk. Kamar bersih dan bagus. AC dingin dan dapat disesuaikan. Masalah kamar adalah kertas tisu tidak diisi ulang dan tidak bisa nongkrong di balkon di malam hari karena nyamuk. Sarankan untuk mengaburkan area tersebut. Sarapan harus dikumpulkan sendiri di restoran Forest. Ini sangat tidak fantastis karena tidak prasmanan dan hanya memiliki 2 pilihan. Jelas bukan hotel bintang 5 menurut saya. Mereka bisa lebih baik."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Teck Siong,Diulas: 18 Mei 2021,"Kamar dan layanan bagus. Balkon dan pemandangan bagus. Namun, karena covid, tidak nyaman bagi keluarga dengan bayi karena naik shuttle bus akan lebih sulit dengan kereta dorong bayi di tangan. Jika tidak, pasti akan kembali!"
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Vincent,Diulas: 18 Mei 2021,Staf (tidak tahu siapa namanya) di konter check-in sangat ramah. Akan datang ke hotel ini lagi jika ingin staycation di Sentosa.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Sandra,Diulas: 18 Mei 2021,Baik itu dengan SRV pada hari libur umum. Kolam renang luar biasa tetapi tidak ada fasilitas lain. Kamar mandi sangat besar.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Xin Yu,Diulas: 17 Mei 2021,Kamarnya bersih dan luas. Prosedur check-in juga tidak merepotkan. Kredit makan $ 20 dengan mudah ditebus ketika kami memesan pengiriman makanan dari Malaysian Street. Harus naik shuttle bus ke Hotel Michael untuk sarapan tapi sarapannya enak.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Kwong,Diulas: 14 Mei 2021,Hotel kecil tapi bersih. Saya suka adalah ruangan yang besar & luas. Kamar memiliki balkon yang menghadap ke laut. AC-nya dingin & membuat kamar nyaman. Staf hotel & petugas jaraknya sopan & sopan. Hotel ini terletak cukup jauh dari kasino tetapi memiliki bus antar-jemput gratis yang disediakan untuk para tamu hotel. Secara keseluruhan saya beri acungan jempol [\u1f44d]
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Xuechen,Diulas: 14 Mei 2021,Kamarnya bagus dan luas. Ada banyak alam di sekitar jadi tutuplah pintu balkon untuk menjauhkan serangga dan semut.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Felix Hery,Diulas: 13 Mei 2021,kamar pertama yang diberikan cukup kotor. noda darah di tirai dan sprei. setelah mengganti sprei mereka memindahkan kami ke kamar lain. bau asap dari kamar lain pergi ke kamar kami. Saya pikir karena ventilasi bersama. sangat mengecewakan untuk 5 bintang.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Stephanie,Diulas: 13 Mei 2021,"Ini adalah pertama kalinya kami menginap di Equarius Hotel. Ruangan itu besar dan luas dengan pemandangan indah. Itu adalah nilai uang untuk jenis kamar, sarapan enak di Fratelli dan menikmati makanan Malaysia di jalan makanan dengan kredit makan. Kunjungan berikutnya bersama keluarga, kami ingin menginap di Beach Villa dengan jacuzzi pribadi. Layanan di Equarius sangat bagus, mereka menjadwalkan waktu check-in, penggunaan kolam renang, dll, membuat Anda merasa sangat aman dan nyaman selama waktu ini. Staf meja depan juga membantu dan ramah."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Wee Kiang,Diulas: 12 Mei 2021,Proses check in cepat dan staf ramah. Ruangan itu spaicous dan bersih dengan Wifi gratis. Perjalanan antar tempat menjadi mudah dengan antar-jemput gratis. Sarapannya enak. Kredit makan dapat digunakan di beberapa lokasi dengan mudah. Akan mengunjungi kembali dalam waktu dekat.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Zi Hao,Diulas: 12 Mei 2021,"Kamar cukup besar dan semua fasilitas yang diperlukan tersedia. Toilet dilengkapi dengan peralatan gigi, sampo, dan sabun mandi di antara banyak barang lainnya. Sarapan di Hotel Michael juga lumayan, dengan pilihan antara Barat, Asia, atau Italia. Layanan staf yang baik dan porsi tambahan diperbolehkan. Satu-satunya keluhan adalah hotel ini sedikit tidak dapat diakses karena pelancong diharuskan naik kereta yang berputar di antara 2 hotel ini untuk mengunjungi atraksi lainnya."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Poh Lin,Diulas: 12 Mei 2021,"Hadiah selamat datang terdiri dari barang-barang penting, masker wajah, dan pembersih. Kamarnya luas dan bersih. Perlengkapan mandi dan kopi / teh sachet disediakan. Ada pesan selamat datang setelah TV dinyalakan. Sarapan disajikan di Hotel Michael. Makanan yang layak dan dapat meminta isi ulang jika diperlukan. Pilih dari gaya barat, lokal atau Italia. Buggy disediakan ke sana kemari hotel secara teratur. Stafnya ramah dan sangat membantu."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Weiqiang Sandor,Diulas: 11 Mei 2021,"Sangat bagus! Suasana yang menyenangkan, lingkungan bersih, staf yang membantu. Terletak jauh dari bagian sibuk Sentosa! Bagus untuk mereka yang ingin liburan :)"
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,SEW KEAT,Diulas: 9 Mei 2021,Kamar hotel yang sangat bersih dan luas. staf yang ramah dan penuh perhatian.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Rong Fang,Diulas: 8 Mei 2021,"Saya akan mengatakan interior perlu diperbarui. Secara pribadi saya tidak akan suka kolam ditutup begitu awal karena mereka mengizinkan pemesanan sampai jam 8 malam. Tapi, staf meminta orang untuk pergi jam 730 malam ketika slot sudah dipesan 7 hingga 8 malam. Jalan menuju kolam hanya rerumputan… Dan saat hujan, pasir dan lumpur tumpah begitu saja. Antar-jemput pagi seharusnya mulai dari jam 730 pagi, untuk setiap interval sepuluh menit ... namun saya menunggu sampai jam 810 pagi, mencoba bertanya kepada staf dan staf hanya membalas dengan mengatakan Mdm, saya telah bekerja shift malam dan nadanya sangat buruk ... Saya mengerti bahwa mungkin bekerja sepanjang malam itu melelahkan ... tetapi itu tidak memberikan alasan untuk menembak orang ketika saya hanya bertanya kapan pesawat ulang-alik akan datang dan mereka terus membalas hanya beberapa menit tanpa memeriksa dan mengabaikannya. antrian baru saja panjang. Jadi jelas bukan layanan pelanggan yang saya nilai bagus."
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Wee,Diulas: 8 Mei 2021,"Hotel ini indah, besar dan menyambut kamar. Namun, kebisingan dari serangga di daerah itu sangat mengganggu. Selain itu, suka layanan mereka!"
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Florence,Diulas: 7 Mei 2021,Lingkungan yang bagus dan damai. Anak-anak ramah. Fasilitasnya bagus. Tanaman hijau dari balkon.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Yew,Diulas: 6 Mei 2021,Kamar yang luas dan fasilitas yang baik. Kami memiliki staycation untuk perayaan ulang tahun dan staf ramah. Hanya sisi negatifnya adalah kami harus menunggu 20 menit untuk kereta muncul di pagi hari. . . selain itu tempat yang bagus dan sangat menyenangkan untuk beristirahat dan bersantai
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Yew,Diulas: 6 Mei 2021,Hotel yang sangat bagus untuk menginap karena ukuran dan fasilitasnya .... downside adalah menunggu buggy. Selain itu bagus untuk semua orang
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,madeline,Diulas: 6 Mei 2021,"Kamar besar, kamar mandi besar, balkon besar, pemandangan indah, layanan kereta makanan lezat untuk membuat Anda masuk dan keluar, selalu akan merekomendasikan"
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Ruth,Diulas: 5 Mei 2021,Kamarnya sangat luas dan kami menyukai kamar mandi ekstra besar. Para tamu Equaris Hotel dapat menggunakan kolam renang yang tenang dan indah bersama para tamu vila. Kami menggunakan kredit F & B $ 20 untuk makan malam di restoran Osia Steak & Seafood Grill dan piring makanan laut untuk 2 orang sangat lezat. Pelayanannya juga bagus. Kami benar-benar menikmati staycation ini.
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Wei Herng Aloysius,Diulas: 4 Mei 2021,Pengalaman yang luar biasa. Tapi tidak ada layanan kamar dan nomornya terhubung secara permanen. Hanya harus menuju ke meja depan. Mungkin karena covid
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Amanda,Diulas: 4 Mei 2021,"Menikmati kami menginap di Equarius! Kamarnya bersih, luas dan nyaman. Berharap kami dapat menikmati kamar lebih lama karena kami tidak dapat meminta keterlambatan check-out karena ini adalah akhir pekan, sepenuhnya mengerti. Semua staf yang kami temui juga ramah. Balkon adalah tempat yang bagus untuk bersantai, terutama di malam hari!"
,klook.com/id/hotels/detail/103338-resorts-world-sentosa--equarius-hotel-sg-clean,Boon Che,Diulas: 3 Mei 2021,Itu adalah pengalaman yang luar biasa tinggal di hotel ini. Layanan pelanggan luar biasa. Kamar dan toiletnya besar dan luas. Kamar dilengkapi dengan balkon dan pemandangan indah. Ada sedikit gangguan tetapi pemulihan layanan segera dilakukan. Layanan bus antar-jemput disediakan dan waktu tunggu singkat. Terima kasih untuk layanan yang ramah. Akan merekomendasikannya kepada kerabat dan teman.
