date,user,review,attraction,source
2015-07,Ica-elisa,"Wahana permainan air disini sangatlah menarik dan seru. Ada satu wahana yang menyerupai roller coaster di tempat ini, sesuatu yang tidak disangka dari sebuah waterpark.
Ada satu wahana snorkling, disini kita bisa berenang bersama ikan2 di sebelah kita. Ini super luar biasa, pengalaman yang tak kalah serunya dengan snorkling di lautan lepas. Harus dicoba.
Keamanan disini sangat aman, kunjungan saya waktu itu terpaksa harus terhenti selama satu jam, semua wahana ditutup karena system keamanan mendeteksi akan adanya hujan dan petir.
Jangan lupa pake sunblock ya! Soal tas dan barang2 lainnya, tidak usah khawatir, disana tersedia loker seharian seharga 10 dolar.",Adventure Cove Waterpark,tripadvisor
2015-03,Steven P,taman bermain air yang luas dan seru. kamu bisa menemukannya di sentosa dekat universal studios. permiainan air mirip dengan waterboom di singapore,Adventure Cove Waterpark,tripadvisor
2014-08,aria h,Bermain sangat menyenangkan. Banyak seluncuran uang tersedia juga kebersihan yang dijaga. Sehingga cocok untuk melepaskan penat,Adventure Cove Waterpark,tripadvisor
2014-10,Jovi7,"Ini pertama kalinya kami mencoba berkunjung ke Adventure Cove Waterpark, karena kami mendapatkan Free Voucher yang diberikan oleh Hotel Hard Rock yang kami tinggali. Kurang lebih sekitar 5 - 10 menit jalan kaki dari Hotel dan kami telah sampai di Waterpark ini.

Ternyata untuk menaruh barang-barang kami, telah disediakan Loker penyimpanan barang yang dicharge sekitar 10 - 30 Dollar tergantung seberapa besar Loker yang akan kita gunakan dan setelah itu kami langsung terjun ke Adventure River yaitu semacam Lazy Pool yang mengitari Waterpark ini.

Setelah itu kami mencoba kolam ombak, dan beberapa water slide yang ada dan anak kami juga cukup terhibur dengan big bucket treehouse yang mengguyur badan mereka. Sayangnya untuk beberapa atraksi seperti berenang dengan dolphin dikenakan charge tambahan.

Di dalam Waterpark ini juga tersedia Restoran dan beberapa jajanan yang terletak di dekat kolam renang.

Secara keseluruhan, kami menyukai Waterpark ini dan akan kembali lagi kesana bila kami berada di Singapore",Adventure Cove Waterpark,tripadvisor
2014-08,Hand0k0,"Banyak seluncurannya, ada seperti roler coaster, splash, flush dll bersih sekali. Pegawainya juga ramah. Loker dan tempat mandi bersih.",Adventure Cove Waterpark,tripadvisor
2015-03,Steven P,SIngapore mungin tidak memiliki pantai dengan ombak yang besar. tapi bukan berarti kamu tidak bisa surfing. coba kunjungi tempat ini. kamu bakal bisa merasakan surfing dengan ombak buatan. keren,Air Wave House Sentosa,tripadvisor
2016-01,bgsyudi,"Tempat yang sangat cocok untuk santai sejenak. Cocok jika membawa anak-anak karena dapat sebagai sarana edukasi. Namun tidak ada yang istimewa dengan tempat ini, taman kupu-kupu ini tidak terlalu luas dan koleksi kurang banyak. Selain itu pengunjungnya juga masih sedikit.",Butterfly Park & Insect Kingdom,tripadvisor
2015-03,Kenz_as27,"Terletak di depan madame taussaud singapore. Di taman ini terdapat banyak sekali jenis butterfly. Ada juga proses dimana butterfly bertellur menjadi kepompong sehingga menjadi kupu"". Selain itu juga ada burung merak, burung kakak tua serta iguana.dari jenis insectnya terdapat banyak sekali jenisnya. Tetapi untuk masuk ke dalamnya harus membayar sekitar $11",Butterfly Park & Insect Kingdom,tripadvisor
2015-03,Steven P,ini adalah taman kupu-kupu terluas di singapore. lokasinya tak jauh dari images of singapore dan maddam tussauds.. kamu harus mengunjunginya kalau ke sana,Butterfly Park & Insect Kingdom,tripadvisor
2017-11,Eva Z,"ini jembatan keren banget, tapi agak mengerikan juga sih pas jalan disana,
cuma ya fun fun aja, keren soalnya. bisa berfoto ria juga..",Floating Bridge at Siloso Beach,tripadvisor
2017-12,chris8845,menyenangkan sekaligus mendebarkan naik di jembatan ini. jembatan ini menghungkan sentosa dengan pulau kecil di depannya.,Floating Bridge at Siloso Beach,tripadvisor
2016-03,melltravel,"Salah satu tempat yang gratis di Sentosa Island. Selain bisa berjalan menuju pulau yang terletak di ujung singapore, bisa juga bermain di pantai di sekelilingnya. Pasir dan airnya bersih, disediakan juga tempat untuk mencuci kaki.",Floating Bridge at Siloso Beach,tripadvisor
2015-09,A.M.,"Siapa bilang Sentosa itu mahal? Mahal jika tujuan Anda berkunjung ke pulau Sentosa adalah ke Universal Studio SIngapore. Tapi bagi backpacker seperti saya, pulau Sentosa memiliki kenangan tersendiri. Bukan kenangan mahalnya ya hehe. malahan kenangan gratisnya. Salah satunya adalah tempat wisata yang satu ini karena saya bisa mencoba untuk meyeberang ke pulau buatan di ujung jembatan ini tanpa perlu mengeluarkan biaya alias gratis. Jarak dari ujung ke ujung jembatan ini sebenarnya tidak terlalu panjang, mungkin hanya sekitar 30 meter saja, serta antara jembatan dan permukaan air laut, tidak sampai 2 meter. Namun tetap saja jika kita sedang menyeberangi jembatan ini kita harus hati-hati karena jika ada orang yang sedang melewati jembatan ini dari arah berlawanan maka jembatan ini akan bergoyang-goyang. Yah.. namanya saja jembatan gantung. Jika Anda sedang berkunjung ke pulau Sentosa, jangan lupa berkunjung ke jembatan gantung ini ya.",Floating Bridge at Siloso Beach,tripadvisor
2015-07,Damarwulan86,pantai pasir putih yang indah dan sangat menyenangkan. jembatan gantung nya sedikit menegangkan. hati-hati saat memotret di jembatan gantung. karena bisa saja kamera atau handphone anda terjatuh,Floating Bridge at Siloso Beach,tripadvisor
2017-12,rajatripcom,"Bisa mengenal sejarah dan mempelajari sejarah penting di masa lalu, sangat bersih dan nyaman untuk edukasi, saya pasti kembali lagi",Fort Siloso,tripadvisor
2017-10,FMTriasyah,Saya berjalan dari Silosonke Palawan dan cukup jauh dan bisa membuat keringatan. Naaah karna tdk kuat lagi melanjutkan perjalanannke Palawan. Jadi sampai disini saya disambut ini sebelum tiba di Palawan beach. Sebuah benteng yg cocok jadi latar foto2 kece.oke juga,Fort Siloso,tripadvisor
2016-06,Lewipurn0368,"berbagai macam merian, bunker, dan pemandangan dari benteng siloso, membuat kita merasakan sejarah pertahanan jaman penjajahan di pulau ini, cukup menyenangkan walaupun cukup lelah berjalan naik turun tangga",Fort Siloso,tripadvisor
2016-03,Gadiza M,Benteng ini bisa dinaiki hingga ke lantai paling atas dan digunakan sebagai menara pengintai pada zaman dahulu. Benteng ini ada museumnya dan sangat dijaga keasliannya,Fort Siloso,tripadvisor
2015-03,RodaDanRoti,"pantai siloso tempat indah, salah satu pantai tempat yang layak dikunjungi di singapore dengan pantainya yang putih bersih dan permainan air yang lengkap. jangan lupa berfoto di tulisan siloso.",Fort Siloso,tripadvisor
2015-11,Tyas_Cute,"Mengunjungi siloso adalah salah satu spot ketika jalan-jalan di sentosa island. sama seperti pantai pada umumnya, ada bus yang mengantar dan menjemput disni",Fort Siloso,tripadvisor
2015-09,Zequilinia,"sangat takjub atas kerja sama bangsa singapura atas penjajahan inggris, sekarang singapura sudah sangat maju. pantai buatan di siloso juga tidak kalah cantik dengan yang di batam.",Fort Siloso,tripadvisor
2014-08,fitri2015,"Fort Siloso adalah benteng saksi sejarah dari Perang Dunia II yang dibangun Inggris pada tahun 1880an untuk melindungi bagian barat pelabuhan Singapore. Di benteng ini banyak koleksi memorabilia dari abad 17, diorama, dan pameran interaktif. Pada masa penjajahan Jepang benteng ini berfungsi sebagai tempat tahanan perang.",Fort Siloso,tripadvisor
2014-09,735devi,"Di Fort Siloso ini kita akan menengok sejarah Negeri Singa ini di jaman Perang Dunia II,
Disini akan disuguhi ratusan foto peristiwa dan beberapa diorama serta klip video yang menceritakan masa Perang Dunia II di Singapore.
Di bagian luar Fort Siloso, terdapat senjata dan meriam yang digunakan untuk peperangan.
Disini juga memiliki sebuah terowongan tua yang digunakan untuk melarikan diri dan mengevakuasi korban dari dalam atau luar benteng.",Fort Siloso,tripadvisor
2012-02,FitriYenti,"Sea, Sun and White Sand.. Love this beach.. Trem nya sangat cepat. Pantai yang indah, pasir yang putih..

Bisa bersantai2 di pinggir pantai adalah saat yang paling menyenangkan di Siloso.",Fort Siloso,tripadvisor
2015-07,Damarwulan86,"Wahana ini memberikan kita pengalaman terbang seperti pesawat hehe. Agak lebay tp memang itu benar. Kita bisa merasakan bagaimana rasa nya terbang. Tp sayang harga tiket nya mahal. Buat budget traveller seperti saya, sangat mahal. Harga tiket di atas 1 jt",iFly Singapore,tripadvisor
2014-04,Mommydive,"Direkomendasikan berkunjung ke sini di hari kerja untuk menghindari antrian. Setiap peserta mendapat 2 kali jatah terbang. Pemandu sangat ramah, supportive, dan mengajari dengan detail & menjelaskan setiap resikonya. Di penerbangan pertama dan kedua, kita akan dibawa terbang sekitar kurang dari 2 meter. Ketika bersedia menambah SGD 30 untuk penerbangan ketiga, anda akan dibawa terbang hampir 5 meter. Trik berjualan, tapi layak untuk dicoba.",iFly Singapore,tripadvisor
2017-12,chris8845,"Berkunjung ke sentosa kurang lengkap kalau tidak mampir ke Imbiah lookout. Disini bisa ke images of singapore, madame tussaud singapore juga ke butterfly park.
saya mampir juga ke nature walk .",Imbiah Lookout,tripadvisor
2016-06,HendsThe,"untuk 1 permainan bisa antri 40 sd 90 menit dan lokasi jauh lebih sempit ketimbang kidzania jakarta, harga jauh lebih mahal. Permainan menjadi pilot atau crew bagus karena pakai pesawat original. Untuk yang lain biasa saja",KidZania Singapore,tripadvisor
2016-03,JalanJalanBerdua,"Datang ke Kidzania bukan karena saya ingin bermain di sini ya, tapi hanya karena pensaran di Medan saya tidak pernah menemukannya. Karena franchise-nya di Indonesia baru ada di Jakarta sedangkan jarak dari Medan ke Singapura lebih dekat daripada harus ke Jakarta. Tempatnya keren, jadi membayangkan bisa kembali ke masa kecil, sayangnya saat saya kecil belum ada inovasi dunia Kidzania seperti ini..",KidZania Singapore,tripadvisor
2019-11,Rudy K,"mengunjungi sentosa island setelah dari sea akuarium, jangan lupa beli ticketnya dengan pertunjukan Marvel 4D, recomended!",Madame Tussauds,tripadvisor
2019-12,Hengky-andre,"Merupakan pengalaman pertama berkunjung ke Madame Tussaud Singapore. Menyenangkan.. Tempat yang menarik untuk liburan bersama keluarga. Cerita tentang sejarah singapore, dan juga naik perahu. Banyak patung lilin tokoh dunia dan artis-artis terkenal yg bisa dipakai sebagai spot untuk berfoto. Sebagai tambahan informasi, lebih murah kita beli tiketnya secara online di indonesia, karena jauh lebih murah daripada beli di counternya.. lumayan bisa hemat, apalagi kalau kita ramai-ramai.",Madame Tussauds,tripadvisor
2020-02,Sri Pratiwi,"Beli tiket via OTA, tenyata itu tiket 4 in 1. Jadi dengan tiket itu kita dapat ios live+boat ride+ madame tussauds+marvel 4d
Lumayan seru ios live nya kita jadi tau sejarah singapura dari awal sampai sukses seperti sekarang, selain bisa melihat patung lilin aneka tokoh dunia kita juga bisa buat souvenir cetakan tangan kita yang terbuat dari lilin.",Madame Tussauds,tripadvisor
2019-09,bobbybhoston,Merupakan tempat museum patung lilin selebriti dan juga tokoh terkenal .Terletak pada kawasan sentosa island di singapura .,Madame Tussauds,tripadvisor
2019-02,Amanda P,"Lokasi Madam Tussaud terletak dekat dengan patung Merlion, butuh kesabaran ekstra untuk sampai ke lokasinya. Siapkan lotion anti nyamuk karena kita akan melewati perkebunan yang banyak sekali terdapat nyamuk. Sampai di lokasi kita diajak berkeliling untuk melihat sejarah perkembangan Singapur sampai saat sekarang, setelahnya kita diajak berkeliling untuk berfoto dengan tokoh dunia, Jangan terlalu lama berfoto dengan satu patung, karena banyak yg antri ingin berfoto dengan patung2 tersebut",Madame Tussauds,tripadvisor
2018-12,depan b,"Pertama kali ke madam tussaud singapore dan kebetulan dapat paket juga dengan marvel 4D studio yang cukup menghibur dengan bioskop 4d cartoon yang hampir seperti aslinya dengan efek air sembur, gelitik di kaki2,dorongan dipunggung di setiap aksi dipanggung
Patung lilin soekarno, jokowi dan artis2 asia, eropa, amerika yang lumayan meskipun tidak sehalus madam tussaud di Hongkong misalnya, kecuali patung jokowi
Untuk menuju lokasi ada bus feeder dari casino resort world warna orange; kurangnya meja informasi menyebabkan kami harus bertanya sana dan sini termasuk ke driver bus (kami perhatikan ini dialami juga oleh turis asing selain indonesia), karena acuan map cukup membingungkan
Untuk anda yang memakai grab/gocar disarankan berhenti di casino resort saja karena untuk masuk lebih jauh akan dikenakan biaya tol sebesar 6$, kecuali anda tinggal di hotel didalam resort world gratis, kami rugi membayar grabcar sampai ke madam tussaud tetapi berhenti sampai di casino saja atas saran driver grab karena harus membayar lagi tol ke dalam resort world
Untuk makanan kebetulan ada subway resto dekat pintu masuk venue",Madame Tussauds,tripadvisor
2018-02,rembayanuar,Menyenangkan sekali berkunjung ke madame tussaud. Kocek yang diperlukan jg tidak sedikit namun value for money. Koleksi patung lilin tokoh dunia nya variatif. Ada patung lilin pak Jokowi juga. Layak untuk tidak dilewatkan...,Madame Tussauds,tripadvisor
2018-01,Astrid A,"Saya suka sekali masuk kedalam museum ini. Belajar history Singapore dengan cara yang unik. Berjalan sepanjang museum, sambil mengikuti orang (petugas) yang berakting seolah2 kita kembali ke masa tersebut. Dengan bakgroun dan backsound yang bagus. Yang pasti, anda harus mengerti bahasa inggris dengan jelas, karena penyampaiannya dengan bahasa inggris.",Madame Tussauds,tripadvisor
2018-01,Astrid A,"Tempat yang menarik untuk dikunjungi. Untungnya, saat saya datang tidak terlalu ramai, jadi bisa banyak photo dengan nyaman. Anak saya sudah remaja, jadi bisa menikmati dan sekalian belajar mengenal tokoh2/bintang dari jaman saya dulu yang dia tidka kenali.",Madame Tussauds,tripadvisor
2018-02,Vera Y,"sudah dua kali saya mengunjungi Madame Tussauds Singapore. Kali terakhir bersama orang tua, mereka sangat menikmati berfoto bersama toko-tokoh terkenal. Saya senang jika mereka senang. Batre HP kami sampai habis hanya untuk berfoto disini, haha.
Tapi sayang sekali banyak perubahan dari terkahir kali saya kesana. misalnya patung keluarga kerajaan Inggris hanya ada sang ratu, patung tokoh idola saya Sharuk khan mereka membingkainya dalam box kaca :(, tapi poin tambahannya ada patung presiden Indonesia ""Joko Widodo"", terima kasih Madame Tussauds Singapore. Semoga kedepannya bisa lebih menarik lagi.",Madame Tussauds,tripadvisor
2017-07,emmaliaugust,"koleksi madame tussauds singapore ini bisa dibilang cukup banyak namun ada beberapa patung lilin yang ada di brosur namun tidak ada di tempat. waktu itu saya iseng untuk ke madame tussauds untuk melihat patung lilin taylor swift, namun saya harus sedikit kecewa karena ternyata tidak ada di madame tussauds singapore, padahal di brosur ada. tapi untuk patung idola lain cukup mirip lah.",Madame Tussauds,tripadvisor
2017-06,satriahary04,"cocok untuk berfoto karena terdapat patung lilin berbagai tokoh dunia, usahakan masuk dengan waktu yang banyak karena banyak patung lilin yang dapat dilihat",Madame Tussauds,tripadvisor
2018-04,anitagan,"Beberapa kali ke sentosa namun baru sekarang terpikir untuk kesini. Tiket beli online di kl**k dengan harga jauh lebih murah. E-tiket tinggal ditunjukkan di pintu masuk dan ditukar tiket fisik. Harga bundling dengan image of singapore, boat ride dan marvell 4D. Sayangnya kami tdk sempat melihat pertunjukan image of spore karena hujan sangat deras saat keluar dari museum. Koleksi patung cukup menarik dan beberapa memang mirip aslinya, termasuk pak jokowi. Seru sekali, apalagi mencoba wahana 4D marvell.",Madame Tussauds,tripadvisor
2017-06,Hwe L,"madame tussauds ini ada di Sentosa Island, naik kereta dari Vivo city mall..di sini kalian bisa bertemu dengan idola kalian, saya waktu itu pergi bersama keluarga, masuknya lumayan mahal, kami ber 3, hampir 1jt kalau di rupiahkan. presiden Jokowi juga ada loh di madame tussauds singapore ini. terakhir pas mau keluar, kalian akan di tawarkan untuk membeli souvenir berupa foto kalian di sini yang sudah di sett dengan sedemikian cantiknya. bagus sih fotonya aku sempet beli buat kenang kenangan",Madame Tussauds,tripadvisor
2017-11,firman imam,"ini tempat yang anda harus kunjungi jika anda ke sentosa island, disini anda bisa berfoto dengan artis dunia, tokoh tokoh politk bahkan sampai dengan atlit dunia bisa anda jumpai disini, tapi ini semua terbuat dari patung lilin yang ukuran dan bentuknya dibuat semirip mungkin dengan aslinya..oiya anda juga bisa bermain race simulator seperti pembalap F1 sungguhan..",Madame Tussauds,tripadvisor
2018-02,Yulianto81,"Disini sebelum masuk ke madame tussauds, kita wajib ikut tour ttg sejarah singapore. Show nya sekitar 30 menit, cukup membosankan. Dan di madame tussauds nya ga banyak juga boneka lilin nya, ga sampe 50 biji",Madame Tussauds,tripadvisor
2017-12,Riska M,"Siap-siap kamera dengan memori yang banyak, baju yang bagus karena di dalam sini semua orang tau banyak patung lilin manusia. Ada banyak tokoh2 dunia. Sebelum foto2 akan diajak tur sejarah Singapura. Masuk kedalam paling cepat kira 90 menit",Madame Tussauds,tripadvisor
2017-12,rahadiyan dwitama,"Jika ingin berfoto dengan artist terkenal Di dunia Dan tokoh tokoh penting, ini wajib Di kunjungi, Di Sentosa island singapore",Madame Tussauds,tripadvisor
2017-12,chnora90,sangat menarik.. pengalaman yang tak terlupakan.. karya seni menakjubkan. ingin rasanya segera kemari lagi.,Madame Tussauds,tripadvisor
2017-10,yossy subagia,"Bagus sih untuk isinya, ada bapak Jokowi dan Presiden pertama Ir. Soekarno juga selain yang lain adalah tokoh-tokoh terkenal dunia. Tiket satuan jatuhnya mahal mending beli tiket paket yang menawarkan tiket masuk yang lain.",Madame Tussauds,tripadvisor
2017-09,136cleob,"Sebelum memasuki museum patung lilin,kita diajak mengenal sejarah singapura dlu,jujur akting para aktor dan aktrisnya bagus bngt...
Kemudian kita diajak naik perahu sebentar,baru deh fto2 narsis dimuseum patung lilinnya... patungnya bagus2 keliatan kaya aslinya...",Madame Tussauds,tripadvisor
2017-05,Ika F,"Saat sedang menunggu untuk masuk saya kira saya hanya akan melihat foto, film, atau diorama tentang sejarah Singapura. Tapi nyatanya tidak, saya benar-benar terkejut ketika saya pun diajak untuk merasakan dan mengalami langsung sejarah perkembangan Singapura dari masa ke masa. Acting para pemainnya sungguh sangat baik dan membuat saya terhibur sekaligus mengerti sejarah terbentuknya Singapura. Di akhir pertunjukan saya dibuat takjub dengan video mapping nya yang keren.",Madame Tussauds,tripadvisor
2017-07,heryiowa,"Liburan bersama adik dan istri kesini sungguh pengalaman yang menyenangkan karena bisa melihat patung lilin tokoh - tokoh yang terkenal dan menginspirasi, keramahan petugas nya juga memuaskan liburan disana",Madame Tussauds,tripadvisor
2017-04,Adryan P,Liburan bersama keluarga ke Pulau Sentosa mampir ke Madame Tussaud.Koleksi patung lilinnya cukup banyak.Ada presiden Sukarno juga tokoh dari Indonesia.Sangat worth untuk didatangi karena patung patungnya mirip sekali dengan aslinya..Untuk harga tiket worth dengan apa yang kita dapatkan.,Madame Tussauds,tripadvisor
2017-06,Putu S,banyak pemimpin dunia yang sudah dipajang patungnya. mungkin bisa lebih update lagi koleksinya. all cukup banyak koleksi yang ditampilkan .,Madame Tussauds,tripadvisor
2017-04,Hans0305,"Akan sangat terpukau melaihat atraksi satu ini, melihat hasil karyya bangsa singapura. rapi dan mengagumkan. Sangat di rekomendasikan,",Madame Tussauds,tripadvisor
2017-07,hasriyani,Salah satu tujuan ke singapura yaitu pingin ke sentosa dimna terdapat pameran patung lilin dari orang2 terkenal. Disini ada patung lilin dr pemimpin dunia hingga artis bollywood hollywood dan atlet3 terkenal dunia. Cukup puasa bisa foto2 dgn patung likin mereka :),Madame Tussauds,tripadvisor
2016-12,liaamalia13,"Lokasinya masih dikawasan sentosa, ketika sampai di dalam, tokoh dunia pertama yang dilihat adalah taylor swift, sebuah pengalaman berharga bisa berkunjung ketempat ini.",Madame Tussauds,tripadvisor
2017-03,Dedebadriah U,"wisata yang menarik yang blm banyak di negara lain ada, jadi jika berkunjung ke singapura jangan lupa untuk mampir ke sini, dan kalau ingin ke sini lebih baik membeli tiket nya online karna klo OTS harganya lebih mahal.",Madame Tussauds,tripadvisor
2016-04,litlotlit,"Ketika masuk pertama kali, saya pikir kami akan bosan menonton pertunjukan sejarah. Kami masuk ke dalam ruangan dengan setting kantor jaman dulu, kemudian ada guide yang sedang memainkan peran sebagai pegawai kantor tersebut. Setelah itu kami berpindah ke dalam ruang teater kuno kecil, kemudian kami berpindah - pindah ruangan sesuai dengan petunjuk guide kami yaitu Jameelah yang sedang berperan menjadi penduduk asli Singapore jaman dahulu. Penonton diajak turut merasakan langsung mengenai kejadian - kejadian di Singapore pada jaman dahulu. Guide selalu melakukan interaksi kepada pengunjung seolah - olah kami adalah warga daerah tersebut. Sejarah Singapore dikemas sangat apik dan menarik karena mereka mampu membuat pengunjung merasa pertunjukan mereka sangat hidup.",Madame Tussauds,tripadvisor
2016-04,litlotlit,"Lokasi Madame Tussauds Singapore ada di Sentosa Island dan bersebelahan dengan Museum Images of Singapore. Sebelum berkeliling dan berfoto dengan patung - patung lilin, pengunjung diajak berkeliling menikmati ""The Spirit of Singapore Boat Ride"" selama beberapa menit. Setelah itu baru pengunjung berjalan - jalan dan berfoto dengan berbagai macam tokoh dunia yang terbuat dari patung lilin. Tempatnya agak gelap (mungkin karena disesuaikan dengan lighting dan dekorasi ruang), beberapa tokoh saya rasa ada yang kurang mirip, tapi secara keseluruhan sudah hampir menyerupai figur asli dari tokoh - tokoh tersebut. Sebelum pintu keluar terdapat tempat pengambilan foto, pembuatan dan pembelian souvenir. Tetapi tentu saja souvenir yang ditawarkan harganya cukup mahal :D",Madame Tussauds,tripadvisor
2017-01,sukandaru p,Kami ke Sentosa 18/01/2017 yang lalu saat mau naik monorel ada semacam etalase bertuliskan Madame Tussauds Singapore dengan patung laki-laki gagah & botak (van Diesel?). Karena kurangnya informasi tentang lokasi obyek wisata ini akhirnya kami cukup berfoto di depannya saja sebagai kenang-kenangan,Madame Tussauds,tripadvisor
2017-02,Cendana W,"Memuaskan 😬 berasa lihat figur sebenarnya. Kurang banyak koleksinya sih.. hihihi, semoga kedepan management menambah koleksi patung lilinnya 😘",Madame Tussauds,tripadvisor
