date,user,review,attraction,source
2017-07,emmaliaugust,"koleksi madame tussauds singapore ini bisa dibilang cukup banyak namun ada beberapa patung lilin yang ada di brosur namun tidak ada di tempat. waktu itu saya iseng untuk ke madame tussauds untuk melihat patung lilin taylor swift, namun saya harus sedikit kecewa karena ternyata tidak ada di madame tussauds singapore, padahal di brosur ada. tapi untuk patung idola lain cukup mirip lah.",Madame Tussauds,tripadvisor
2017-06,satriahary04,"cocok untuk berfoto karena terdapat patung lilin berbagai tokoh dunia, usahakan masuk dengan waktu yang banyak karena banyak patung lilin yang dapat dilihat",Madame Tussauds,tripadvisor
2018-04,anitagan,"Beberapa kali ke sentosa namun baru sekarang terpikir untuk kesini. Tiket beli online di kl**k dengan harga jauh lebih murah. E-tiket tinggal ditunjukkan di pintu masuk dan ditukar tiket fisik. Harga bundling dengan image of singapore, boat ride dan marvell 4D. Sayangnya kami tdk sempat melihat pertunjukan image of spore karena hujan sangat deras saat keluar dari museum. Koleksi patung cukup menarik dan beberapa memang mirip aslinya, termasuk pak jokowi. Seru sekali, apalagi mencoba wahana 4D marvell.",Madame Tussauds,tripadvisor
2017-06,Hwe L,"madame tussauds ini ada di Sentosa Island, naik kereta dari Vivo city mall..di sini kalian bisa bertemu dengan idola kalian, saya waktu itu pergi bersama keluarga, masuknya lumayan mahal, kami ber 3, hampir 1jt kalau di rupiahkan. presiden Jokowi juga ada loh di madame tussauds singapore ini. terakhir pas mau keluar, kalian akan di tawarkan untuk membeli souvenir berupa foto kalian di sini yang sudah di sett dengan sedemikian cantiknya. bagus sih fotonya aku sempet beli buat kenang kenangan",Madame Tussauds,tripadvisor
2017-11,firman imam,"ini tempat yang anda harus kunjungi jika anda ke sentosa island, disini anda bisa berfoto dengan artis dunia, tokoh tokoh politk bahkan sampai dengan atlit dunia bisa anda jumpai disini, tapi ini semua terbuat dari patung lilin yang ukuran dan bentuknya dibuat semirip mungkin dengan aslinya..oiya anda juga bisa bermain race simulator seperti pembalap F1 sungguhan..",Madame Tussauds,tripadvisor
2018-02,Yulianto81,"Disini sebelum masuk ke madame tussauds, kita wajib ikut tour ttg sejarah singapore. Show nya sekitar 30 menit, cukup membosankan. Dan di madame tussauds nya ga banyak juga boneka lilin nya, ga sampe 50 biji",Madame Tussauds,tripadvisor
2017-12,Riska M,"Siap-siap kamera dengan memori yang banyak, baju yang bagus karena di dalam sini semua orang tau banyak patung lilin manusia. Ada banyak tokoh2 dunia. Sebelum foto2 akan diajak tur sejarah Singapura. Masuk kedalam paling cepat kira 90 menit",Madame Tussauds,tripadvisor
2017-12,rahadiyan dwitama,"Jika ingin berfoto dengan artist terkenal Di dunia Dan tokoh tokoh penting, ini wajib Di kunjungi, Di Sentosa island singapore",Madame Tussauds,tripadvisor
2017-12,chnora90,sangat menarik.. pengalaman yang tak terlupakan.. karya seni menakjubkan. ingin rasanya segera kemari lagi.,Madame Tussauds,tripadvisor
2017-10,yossy subagia,"Bagus sih untuk isinya, ada bapak Jokowi dan Presiden pertama Ir. Soekarno juga selain yang lain adalah tokoh-tokoh terkenal dunia. Tiket satuan jatuhnya mahal mending beli tiket paket yang menawarkan tiket masuk yang lain.",Madame Tussauds,tripadvisor
2017-09,136cleob,"Sebelum memasuki museum patung lilin,kita diajak mengenal sejarah singapura dlu,jujur akting para aktor dan aktrisnya bagus bngt...
Kemudian kita diajak naik perahu sebentar,baru deh fto2 narsis dimuseum patung lilinnya... patungnya bagus2 keliatan kaya aslinya...",Madame Tussauds,tripadvisor
2017-05,Ika F,"Saat sedang menunggu untuk masuk saya kira saya hanya akan melihat foto, film, atau diorama tentang sejarah Singapura. Tapi nyatanya tidak, saya benar-benar terkejut ketika saya pun diajak untuk merasakan dan mengalami langsung sejarah perkembangan Singapura dari masa ke masa. Acting para pemainnya sungguh sangat baik dan membuat saya terhibur sekaligus mengerti sejarah terbentuknya Singapura. Di akhir pertunjukan saya dibuat takjub dengan video mapping nya yang keren.",Madame Tussauds,tripadvisor
2017-07,heryiowa,"Liburan bersama adik dan istri kesini sungguh pengalaman yang menyenangkan karena bisa melihat patung lilin tokoh - tokoh yang terkenal dan menginspirasi, keramahan petugas nya juga memuaskan liburan disana",Madame Tussauds,tripadvisor
2017-04,Adryan P,Liburan bersama keluarga ke Pulau Sentosa mampir ke Madame Tussaud.Koleksi patung lilinnya cukup banyak.Ada presiden Sukarno juga tokoh dari Indonesia.Sangat worth untuk didatangi karena patung patungnya mirip sekali dengan aslinya..Untuk harga tiket worth dengan apa yang kita dapatkan.,Madame Tussauds,tripadvisor
2017-06,Putu S,banyak pemimpin dunia yang sudah dipajang patungnya. mungkin bisa lebih update lagi koleksinya. all cukup banyak koleksi yang ditampilkan .,Madame Tussauds,tripadvisor
2017-04,Hans0305,"Akan sangat terpukau melaihat atraksi satu ini, melihat hasil karyya bangsa singapura. rapi dan mengagumkan. Sangat di rekomendasikan,",Madame Tussauds,tripadvisor
2017-07,hasriyani,Salah satu tujuan ke singapura yaitu pingin ke sentosa dimna terdapat pameran patung lilin dari orang2 terkenal. Disini ada patung lilin dr pemimpin dunia hingga artis bollywood hollywood dan atlet3 terkenal dunia. Cukup puasa bisa foto2 dgn patung likin mereka :),Madame Tussauds,tripadvisor
2016-12,liaamalia13,"Lokasinya masih dikawasan sentosa, ketika sampai di dalam, tokoh dunia pertama yang dilihat adalah taylor swift, sebuah pengalaman berharga bisa berkunjung ketempat ini.",Madame Tussauds,tripadvisor
2017-03,Dedebadriah U,"wisata yang menarik yang blm banyak di negara lain ada, jadi jika berkunjung ke singapura jangan lupa untuk mampir ke sini, dan kalau ingin ke sini lebih baik membeli tiket nya online karna klo OTS harganya lebih mahal.",Madame Tussauds,tripadvisor
2016-04,litlotlit,"Ketika masuk pertama kali, saya pikir kami akan bosan menonton pertunjukan sejarah. Kami masuk ke dalam ruangan dengan setting kantor jaman dulu, kemudian ada guide yang sedang memainkan peran sebagai pegawai kantor tersebut. Setelah itu kami berpindah ke dalam ruang teater kuno kecil, kemudian kami berpindah - pindah ruangan sesuai dengan petunjuk guide kami yaitu Jameelah yang sedang berperan menjadi penduduk asli Singapore jaman dahulu. Penonton diajak turut merasakan langsung mengenai kejadian - kejadian di Singapore pada jaman dahulu. Guide selalu melakukan interaksi kepada pengunjung seolah - olah kami adalah warga daerah tersebut. Sejarah Singapore dikemas sangat apik dan menarik karena mereka mampu membuat pengunjung merasa pertunjukan mereka sangat hidup.",Madame Tussauds,tripadvisor
2016-04,litlotlit,"Lokasi Madame Tussauds Singapore ada di Sentosa Island dan bersebelahan dengan Museum Images of Singapore. Sebelum berkeliling dan berfoto dengan patung - patung lilin, pengunjung diajak berkeliling menikmati ""The Spirit of Singapore Boat Ride"" selama beberapa menit. Setelah itu baru pengunjung berjalan - jalan dan berfoto dengan berbagai macam tokoh dunia yang terbuat dari patung lilin. Tempatnya agak gelap (mungkin karena disesuaikan dengan lighting dan dekorasi ruang), beberapa tokoh saya rasa ada yang kurang mirip, tapi secara keseluruhan sudah hampir menyerupai figur asli dari tokoh - tokoh tersebut. Sebelum pintu keluar terdapat tempat pengambilan foto, pembuatan dan pembelian souvenir. Tetapi tentu saja souvenir yang ditawarkan harganya cukup mahal :D",Madame Tussauds,tripadvisor
2017-01,sukandaru p,Kami ke Sentosa 18/01/2017 yang lalu saat mau naik monorel ada semacam etalase bertuliskan Madame Tussauds Singapore dengan patung laki-laki gagah & botak (van Diesel?). Karena kurangnya informasi tentang lokasi obyek wisata ini akhirnya kami cukup berfoto di depannya saja sebagai kenang-kenangan,Madame Tussauds,tripadvisor
2017-02,Cendana W,"Memuaskan 😬 berasa lihat figur sebenarnya. Kurang banyak koleksinya sih.. hihihi, semoga kedepan management menambah koleksi patung lilinnya 😘",Madame Tussauds,tripadvisor
2016-12,karimpaputungan,"LADY Gaga, penyanyi asal Amerika yang bernama asli Stefani Joanne Angelina Germanotta boleh patah hati, karena batal konser di Jakarta pada tahun 2012 silam. Namun di Singapura, hari itu Kamis 15 Desember 2016 dia setia berdiri sendirian di pintu masuk Madame Tussauds menunggu penonton.

Berstelan celana ketat hitam dipadukan blouse berwarna terang, kaos tangan sesiku dengan rambut hijau dan polesan listik merah menyala dengan sepatu berhak tinggi, artis yang dijuluki Mother Monster ini terlihat tinggi, dibandingkan dengan tinggi sebenarnya 155 cm.

Tentu itu adalah lady gaga kw atau patung lilin yang sengaja ditempatkan di samping pintu masuk Museum Madame Tussauds. Kedua tangan berkacak di depan pinggang, namun sopan. Gaga gagal manggung di Jakarta dengan alasan keamanan, karena adanya penolakan dari sementara kelompok.

Setelah melihat si lady yang diam saja, pengunjung kemudian masuk melalui koridor pemeriksaan karcis. Di dalam ada pemandu yang menyapa pengunjung kemudian mempersilahkan duduk di bangku kayu. Rupanya ada pemutaran film tentang kilasan singkat sejarah Singapura. Hanya sekitar lima menit. Episode ini juga sekaligus mengatur arus lalu lintas pengunjung. Karena setelah usai film, pengunjung berjalan lagi melalui koridor dengan beragam aksesoris berupa peti, karung dan sebagainya sebagai awal perkembangan perniagaan. Pengunjung berikut menyusul di belakang.

Masih ada atraksi lain sebelum sampai ke museum. Pengunjung dipersilahkan naik perahu di sungai kecil buatan untuk menyaksikan perkembangan Singapura. Atraksi ini dikemas dengan jargon ""Spirit of Singapore."" Perahu berlabuh dan di depan langsung terlihat museum dengan patung lilin para tokoh dunia.

Museum ini dibagi dalam beberapa zona, namun saling berhubungan. Di zona awal terdapat pemimpin politik dunia. Ada Bung Karno yang tersenyum dengan stelan jas putih, berdasi hitam dan berkopiah hitam. Bung Karno memukau. Ada Mahatma Gandhi berpakaian putih yang dililitkan ke tubuh sambil memegang tongkat. Presiden Nelson Mandela yang berbatik, Presiden Barrack Obama yang berjas sambil bersedekap. Ratu Elizabeth yang bermahkota dan berselempang, Mao Tse Dong yang berpakain abu-abu dan tokoh wanita Myanmar Au Sang Suu Kyi yang bersarung.

Zona lain para olahragawan dunia seperti atlet sepak bola Cristiano Ronaldo, atlet bola basket Amerika asal Cina Yao Ming yang tingginya 229 cm, pegolf berdarah Thailand Tiger Woods, petinju Muhammad Ali, pebuluh tangkis Rudy Hartono dan sebagainya.

Seterusnya adalah artis penyanyi seperti Michael Jackson cs, aktor laga Bruce Lee, Arnold Swazeneger, Jacky Chan, Artis Hollywood Angelina Jolie, Bratt Pit, artis Bollywood Sahrukh Kan hingga pembawa acara televisi Ofrah Winfrey. Ada juga artis lawas yang namanya abadi seperti Marilyn Monroe dan Audrey Hepburn. Tentu saja masih banyak figur lain, termasuk Madame Tussauds sendiri yang divisualkan ketika awal membuat patung lilin.

Bapak Singapura Lee Kwan Yew divisualkan secara sederhana. Duduk di sofa sambil menggamit tangan istrinya Kwa Geok Choo. Lee berkemeja putih lengan pendek, sedangkan istrinya memakai kaos lengan panjang bergaris-garis merah, tanpa krah. Keduanya tersenyum. Ada juga mantan Presiden Singapura Yusuf Ishak yang berstelan jas berdiri di sisi terpisah.

Secara umum museum ini tidak terlalu luas. Kesempatan berfoto juga waktunya terbatas, apalagi ketika ada rombongan. Harus agak sabar menunggu giliran, ketika tokoh bersangkutan sama sama menjadi inceran.

Museum ini terletak di atas bukit. Namun pengunjung dimudahkan mencapainya, karena disediakan lift yang menyambung sampai tiga kali. Kereta gantung yang wara wiri tampak sejajar dengan bukit ini. Fasilitas Toilet hanya ada di luar sebelum masuk museum dan letaknya agak jauh di bagian belakang.

Di bagian bawah museum terdapat patung Merlion yang besar beserta pelataran berbangku untuk beristirahat serta toko suvenir. Tidak ada mushola. Namun ada ruang khusus untuk ibu yang menyusui.

Petugas cukup tanggap dan membantu. Pengalaman seorang teman yang tasnya diamankan oleh pengunjung lain kemudian diserahkan ke petugas langsung ketemu. Hanya ada sedikit pertanyaan mengenai bentuk tas dan isinya. Rupanya pengunjujng lain mengira tas itu ketinggalan, karena tergeletak begitu saja di lantai. Padahal si empunya masih di dalam untuk berfoto ria.

Konter informasi juga tidak mempunyai alat pengeras suara untuk memanggil seseorang. Tamu yang terpisah, hanya ditanya ciri-cirinya. Nanti petugs coba mencari dengan cara menghubungi petugas lain melalui alat komunikasi handy talky. Secara umum mengunjungi museum ini berkesan dan menambah pengetahuan. Mengakssesnya pun tidak sulit, karena berbagai moda angkutan menjangkau Pulau Sentosa, tempat museum ini berlokasi.***",Madame Tussauds,tripadvisor
2016-10,mycaption,"Madame tussaud singapore kalian bisa berfoto dengan artis-artis, seniman dan tokoh - tokoh terkenal lainnya tanpa bertemu langsung dengan mereka. Meskipun tidak bertemu langsung, kalian akan menemukan patung-patung lilin yang kemiripannya hampir 100% dengan aslinya. Jadi seperti foto dengan artis atau tokoh sesungguhnya

Tips: Baterai HP atau Kamera harus full sebelum memasuki tempat ini",Madame Tussauds,tripadvisor
2016-10,fransiskaf2015,"Terletak di Pulau Sentosa, lumayan jauh jalan dari boardwalk Vivo City ke Madame Tussauds. Sangat puas dengan patung lilin artis-atlet terkemuka, di awal kita diajak mengitari sungai kecil dengan sejarah kota Singapura. Di dalam museum, banyak sekali patung. Mewah dan wangi. Museum patung lilin selebritis dan tokoh-tokoh terkemuka seperti Presiden pertama sekaligus proklamator Indonesia yaitu Bung Karno, atlet idola-David Beckham. Sayang ada sedikit kekurangan di mana wajah patungnya dikasih lampu sorot yg terang benderang , terlihat perbedaan cahaya pada saat foto antara orang dengan patung. Untung dapat potongan 10 S$ di dekat pintu masuk😱.",Madame Tussauds,tripadvisor
2016-01,ditadesviani,"Di madame tussaunds singapore ini kita bisa ketemu banyak figur tokoh sejarah, pemimpin dunia, artis, atlet, aktor-aktris, musisi, dan tokoh-tokoh TV. patungnyapun mirip dengan aslinya.
Harga tiketnyapun cukup terjangkau jika beli via web ada promoearly bird dan bisa dipake kapan saja maksimal 30 hari setelah pembelian di web.",Madame Tussauds,tripadvisor
2015-09,brv r,"Ini adalah obyek wisata yang tidak hanya memajang patung para celebrities dan tokoh dunia namun juga kita akan ""dipaksa"" untuk melihat sejarah awal mula berdirinya negara Singapore sebelum kita melihat jejeran patung-patung yang ada. Tidak semua tokoh / celebrities ada ditempat ini",Madame Tussauds,tripadvisor
2016-08,Nickmozen,"Paket tiket masuknya termasuk live singapore, boat sama patung lilin.

Live singapore sangat membosankan, hanya dengar cerita2 saja boat hanya memutari boneka2 seperti panggung boneka (boring), patung lilinnya mirip seperti aslinya namun sayang tempat nya sempit sehingga agak berdesak2an pada saat foto",Madame Tussauds,tripadvisor
2016-01,Issa P,"Madame tussauds adalah tempat yang sesuai untuk wisatawan yang suka foto2. Di sini banyak patung lilin selebriti, olahragawan, tokoh politik dunia.",Madame Tussauds,tripadvisor
2016-05,gracielliustyn,"Menurut saya, madame tussauds singapore, seperti rata2 madame tussauds di negara lain, waktu saya kesini, ada beberapa patung yang tidak ada (mungkin dalam perbaikan) patung nya masih sedikit sih, tapi harga masuknya jg ga mahal2 bgt",Madame Tussauds,tripadvisor
2016-06,angelia1280,"bagi yang belum pernah ke madama tussauds sebaiknya nyobain yg di singapore. kenapa?
1. lebih dekat dari indonesia
2. lebih murah dibandingkan hongkong atau bangkok
3. beli nya on the spot dapat disc 10$ jadi buat kids hanya 19$ jun 2016

anak2 pasti suka karena adem.... apalagi yg suka selfie

cuz deh kesini",Madame Tussauds,tripadvisor
2016-05,transvaganza,"Madame Tussauds memang terkenal banget dengan koleksi patung lilin orang2 terkenal dari seluruh dunia dan dibuat sangat mirip dengan asllinya. mengunjungi Madame Tussauds Singapura mendapatkan banyak keuntungan sekaligus karena bisa sekalian mengunjungi Universal Studio, Trick Eyes Museum, foto dengan latar patung merlion, dan lain sebagainya. Letaknya dalam 1 komplek. enjoy aja deh...",Madame Tussauds,tripadvisor
2016-06,yayan g,"lokasinya berada di pulau sentosa didekat patung merlion. agak naik ke atas dg 3 tingkat eskalator untuk mencapainya. karna siang hari agak terasa panas. sebelum naik kita berfoto dulu dengan patung bruce willis. saat sampai diatas ada patung . jgn lupa ambil kupon diskon sebelum naik eskalator, lumayan potongan 15%",Madame Tussauds,tripadvisor
2016-05,Yoyok W,"Salah satu destinasi wisata di Singapore yang banyak di kunjungi wisatawan yaitu Madame Tussauds.

Jangankan anak-anak, orang dewasa bahkan orang tua juga senang, tak mengenal usia semua terlihat ceria berfoto bersama dengan orang-orang ternama walau hanya dengan patung nya yang memang sangat mirip asli orangnya.

Banyak sekali tokoh ternama di buatkan patung lilin di sini, mulai dari atlet sampai aktor-aktris, penyanyi, politikus, presiden bahkan tokoh dunia yg sudah tiada juga dibuatkan patungnya seperti presiden Singapore, Mahatma Gandhi, Nelson Mandela, dll

Bila sedang berlibur ke Singapore pastikan Anda mengunjungi lokasi wisata ini.",Madame Tussauds,tripadvisor
2016-05,Afrizal_Rudy11,"Kita dapat berfoto dengan patung2 dari toko terkenal didunia, ada Presiden Soekarno, Obama, hingga artis2 dan atlet terkenal lainnya, kita juga dapat mengikuti tour Image Singapore untuk mengetahui perkembangan singapura dari zaman dahulu hingga sekarang",Madame Tussauds,tripadvisor
2016-05,Puteri S,menarik sekali berkunjung ke madame tussaud. diawali dengan paket image of singapore dibawa ke icon singapura lalu diakhiri dengan berfoto dengan patung lilin. meskipun belum banyak tapi cukup untuk menjadikannya pengalaman seru di singapura.,Madame Tussauds,tripadvisor
2016-01,Rinda Ika L,"Paket yang ditawarkan dalam kunjungan madame tussauds singapore biasanya include dengan paket ""Image Of Singapore"". kita akan diajak berkeliling ruangan2 yang sudah didesain sesuai dengan sejarah perkembangan singapore dengan didampingi seorang guide pada masing masing ruangan. sebuah cara unik dan menarik untuk menceritakan sejarah singapore. dilanjutkan dengan ""Singapore Boat Ride"", pengunjung akan diajak berkeliling dengan perahu di sungai buatan kecil yang sekelilingnya banyak statue singapore di jaman yang sudah modern. selanjutnya baru kita temui brbagai macam koleksi patung lilin para tokoh dunia yang benar-benar mirip dengan aslinya, skala 1:1. so, take your time to take photo with your fav ones.",Madame Tussauds,tripadvisor
2016-05,Hafizah Maulidya,Madame tussauds tempatnya bagus banget... patung lilinnya kerenn banget.. kaya asli.. ada banyak patung lilin artis terkenal... kalau ke madame tussauds pastikan bawa air mineral.. karena pasti cape dan hauss banget ..,Madame Tussauds,tripadvisor
2015-05,Zabidmyani,Wahana seperti istana boneka dufan di jakarta tapi ini lebih ke pengenalan sejarah dan icon singapur lewat patung. Waktu saya kesana tiketnya dapat free dari web rwa. Satu paket dengan madam tussauds,Madame Tussauds,tripadvisor
2015-04,Zabidmyani,Museum patung lilin ini bisa dijadikan pengobat rindu idola bagi sebagian orang. Kita bisa bertemu dengan sosok yang sebelumnya kita lihat dimedia. Bisa berfoto dan lain - lain. Cuma harga tiketnya mahal ya.. Ga sebanding dengan kepuasan setelahnya.,Madame Tussauds,tripadvisor
2016-02,helen_dianawati,"Di Images of Singapore, kita dapat melihat sejarah singapura dengan penyajian yang unik. Kita seperti kembali ke masa sejarah dan dilibatkan didalamnya. Benar-benar menarik, kemudian setelah itu kita menaiki perahu, yang selama perjalanan kita disuguhi pemandangan theater dari kota Singapura itu sendiri. Perjalanan perahu selesai di depan pintu masuk Maddam Tussauds. Berharap suatu saat saya bisa kembali mengunjungi tempat ini lagi.",Madame Tussauds,tripadvisor
2016-02,Ditta M,Berkunjung ke museum ini membuat kita bisa berimajinasi bertemu dengan tokoh2 besar di dunia. Patung dibuat semirip mungkin dengan aslinya membuat para pengunjung merasa kagum . Adanya museum ini menjadikan must visit place di Sentosa Island setelah USS.,Madame Tussauds,tripadvisor
2015-12,ade4k,"Siapa yang tidak kenal Madame Tussauds ?
Ya, sekarang Madame Tussauds ada di Singapore. Tempat ini adalah tempat wisata yang menyajikan karakter-karakter tokoh terkenal dunia yang dibuat dengan sangat mirip! Disini pun wisatawan dapat berfoto langsung dengan karakter tersebut.",Madame Tussauds,tripadvisor
2015-11,dea0ktaviyani,"Yang berbeda di Madame Tussaud Singapore adalah ketika mengunjungi Images of life, inillah yang membedakan Madame Tussaud menjadi spesial dibandingkan dengan yang di Bangkok, meskipun tempatnya lebih kecil dari yang berada di Bangkok, namun tempat ini menjadi keliatan lebih mewah",Madame Tussauds,tripadvisor
2016-01,Yeyen1998,"Dengan menggunakan mrt kami ke harbourfront, kemudian dari harbourfront (vivo city) kami naik monorel menuju madame tussauds. Madame tussauds singapore sangat berbeda dengan madame tussauds hongkong atau bangkok, saat kita masuk kita akan menikmati both attractions. Sangat menyenangkan.",Madame Tussauds,tripadvisor
2015-09,988yani,Kita bisa berjumpa dengan banyak patung lilin artis terkenal di dunia. Bahkan bisa berfoto langsung dengan patung artis yang kita sukai.,Madame Tussauds,tripadvisor
2015-02,diniandina,madame tussauds singapore patung nya lebih up todate dan lebih banyak yg terkenal di banding dengan yg di hongkong,Madame Tussauds,tripadvisor
2015-08,Andre S,"Jika ada pergi berlibur ke Singapura, berkunjung lah ke Madame Tussauds Singapura yang terletak di Sentosa Island yang terdapat banyak patung yang menyerupai artis, tokoh negara atau aktor dunia salah satu nya jackie chan untuk berfoto",Madame Tussauds,tripadvisor
2016-01,Apsha,"Madame Tussauds adalah salah satu tempat favorit saya. Kita bisa berfoto dengan replika tokoh-tokoh terkenal baik yang masih hidup maupun sudah meninggal. Sebelum masuk, kita harus mengikuti Show "" images of singapore"" yang menceritakan tentang singapura dari masa ke masa. Replika Presiden Soekarno menjadi pembuka kita memasuki madame Tussauds. Sungguh kehormatan bagi bangsa Indonesia. Untuk artis hollywood, kita bisa bertemu dengan madonna, katy perry, beyonce, michael jackson dan.. masih banyak lagi.. Siapkan ekspresi kamu ketika kamu bertemu dengan idola masing-masing. pasti kocak..",Madame Tussauds,tripadvisor
2015-03,ssahala,"Cukup menyenangkan dapat ""bertemu"" dengan para pesohor, termasuk Madonna, Hepburn, Michelle Yeoh, Rudi Hartono (muda) dan Raffles. Lumayan membuka wawasan bahwa ternyata mereka terlihat seperti orang kebanyakan, sebenarnya. pesohor juga manusia!",Madame Tussauds,tripadvisor
2015-11,share-ly,Saat berkunjung ke Sentosa Island kenapa tidak menyempatkan ke Madame Tussauds. Exclusive Place. Terkesan dengan semua patung yang disediakan disana. Jangan lupa mengambil foto untuk setiap patung disana. Disediakan juga Foto Berbayar yang langsung dicetak disana dengan beberapa figur.,Madame Tussauds,tripadvisor
2015-08,SiskAL123,Madame tussoid tempat yang baru kalau di singapore.tapi sudah pernah ada di negara - negara lain sebelumnya.harga tikenya yang tergolong mahal hehe..daripada penasaran ga usah jauh - jauh ke negara lain.ini singapore negara yang deket banget sama indonesia juga ada.disana semua serba patubg lilin.yang mirip banget sama aslinya.bagus bgt..gak nyesel kesana..,Madame Tussauds,tripadvisor
2015-05,Orezh,"Madame Tussauds Singapore (MTS) yang terletak di Sentosa Island ini memang tidak sebesar dan selengkap koleksi di Madame Tussauds lain, seperti di Bangkok misalnya. Tetapi tidak ada salahnya main kesini karena tiket masuknya sudah menyertakan paket Image of Singapore yang berupa naik replika kapal mengelilingi diorama yang bercerita tentang sejarah Singapore. Patung lilin di MTS berisi patung selebritis hollywood baik aktor/aktris maupun penyanyi, atlet olahraga dan tokoh terkenal. Patung lilin yang paling bagus menurut saya adalah patung Her Majesty Queen Elizabeth dan patung Bapak Proklamator Indonesia, Ir. Soekarno.",Madame Tussauds,tripadvisor
