date,user,review,attraction,source
2017-05,Pribawanti,Kali kedua kami ke Singapura Saat ke Singapura tentu ingin mengunjungi Sentosa Island Dulu saat ke Sentosa Island menggunakan monorail skrg kami ingin mencoba melalui boardwalk Ya dari Vivo city ada petunjuk arah yang jelas kemana menuju boardwalk Kenapa kami melalui boardwalk Karena ternyata kita tidak harus bayar melaluinya dan ternyata tidak capai karena ada konveyor berjalan dan ada atapnya jadi tidak kepanasan Dan yang terutama adalah sambil berjalan kita dapat menikmati pemandangan yang menawan Pokoknya luar biasa,Sentosa Boardwalk,tripadvisor
2016-11,Anda M,Berjalan tidak akan terasa capeknya menuju pulau sentosa sejauh 545 meter Sentosa Broadwalk dilengkapi dengan eskalator dan pemandangan indah kapal kapal yang bersandar di Harborfront dan cable car menuju pulau Sentosa,Sentosa Boardwalk,tripadvisor
2017-05,Widyantara999,Untuk menyeberang ke Sentosa Island saya lebih juga berjalan kaki dari Vivo city mall melalui Sentosa Boardwalk Ketika saya berkunjung pada Mei 2017 travelator sedang ada perbaikan Jika dihitung jaraknya cukup jauh namun berlajaln kaki tidak terlalu capek karena banyak spot indah dalam perjalanan Dari sentosa island ke vivo city arah balik baru kemudian naik monorail gratis hehehe,Sentosa Boardwalk,tripadvisor
2017-04,Yesitea,Sentosa boardwalk bisa jadi alternatif untuk menuju Sentosa Island Selain lebih murah daripada naik Sentosa Express jembatan ini juga bisa dijelajahi sambil menikmati pemandangan laut dan semilir angin,Sentosa Boardwalk,tripadvisor
2017-02,Sildanish,Ini pertama kali saya mncoba ke sentosa broadwalk Biasanya traveller naik sentosa express untuk mencapai sentosa island Kita akan berpikir kalau jalan akan sangat jauh dan lelah Tapi anda salah sentosa broadwalk hanya 500 meter dan di sepanjang jalan terdapat eskalator yang memudahkan anda untuk mencapai ke sentosa island Plus anda dapat melihat pemandangan dan pastinya foto yang bagus saat berada diatas jembatan sentosa brodwalk Dan yang lebih menyenangkannya lagi adalah masuk kesana free hingga 31 des 17 Anda juga ga perlu khawatir akan kecapean apabila pulang dan pergi lewat sentosa broadwalk Karena saat anda pulang anda bisa menggunakan sentosa express dengan Gratis Menyenangkan bukan,Sentosa Boardwalk,tripadvisor
2016-07,Wenny Y,Kalau Anda masih memiliki cadangan tenaga cukup banyak setelah berkeliling Singapura Anda bisa melewati jalur ini untuk sampai ke Pulau Sentosa tetapi jaraknya cukup jauh meskipun pemandangan yang bisa kita nikmati lumayan bagus dari sini,Sentosa Boardwalk,tripadvisor
2016-12,ShandyThe,saya mencoba u ntuk berjalan kesentosa melalui jalur ini ternyata cukup jauh juga dan menguras cukup banyak tenaga tapi terasa menyenangkan karena bisa menikmati pemandangan sekitar selain itu tidak perlu bayar serta antri sentosa express,Sentosa Boardwalk,tripadvisor
2016-10,ZukiSudiana,Hari ini lumayan cerah pagi2 sudah planning maen ke Sentosa Kami sekeluarga memilih jalan lewat sentosa boardwalk Tempatnya bersih rapi banyak tanaman hijau bagus2 dipinggir jalan Di samping2nya hamparan laut biru Bagus untuk foto2 Jalanan sentosa boardwalk juga adem ada penutup nya di atasnya Ada lift berjalan nya juga kalo males jalan Haha,Sentosa Boardwalk,tripadvisor
2016-08,devinanp,sangat cocok untuk yang ingin bersantai karena apabila lewat sini maka kita dapat melihat laut dan pemandangan sekitar sentosa dan waktu saya kesini sedang gratis,Sentosa Boardwalk,tripadvisor
2016-07,PoppySh,jalan disini ga cape bawa anak anak juga nyaman Mereka nyaman ayah bunda senang Bosan berMRT terus akhirnya anak anak lebih memilih untuk jalan kaki ke sentosa Ga jauh dong jadinya terasa lebih cepat,Sentosa Boardwalk,tripadvisor
2016-06,Lusiana K,Walaupun jembatan ini panjang tapi sangat nyaman untuk dilalui tidak akan terasa lelah karena banyak elevator selain itu pemandangan disekelilingnya juga indah jadi saat kita berjalan tidak akan terasa jauh,Sentosa Boardwalk,tripadvisor
2016-05,foodienan77,Untuk ukuran service gratisan Sentosa Broadwalk ini keren banget deh Ada travelator lumayan buat menghemat tenaga dengan kanopi banyak spot kece buat foto musti dan bersih Jalurnya juga informatif jadi ada estimasi waktu dan berapa jauh lagi destinasinya Meski ada travelator kalau nggak kuat jalan kaki ya tetep aja bikin capek dan kalau jalannya santai plus foto foto bisa ngabisin waktu sampai 30 menitan Kalau malam tempatnya dihiasi lampu lampu yang indah kesannya jadi romantis apalagi kalau sama pasangan bisa jalan sambil pegangan tangan n lupa sama capeknya,Sentosa Boardwalk,tripadvisor
2016-06,3v4 Berlin,Ke Sentosa gratis kalau jalan lewat sini Sekitar 15 menit lah bisa nyampe Sentosa dari Vivo City Ada bagian beratap jd tetap bisa jln kalau panas hujan Kalau Sabtu Minggu ada flea market,Sentosa Boardwalk,tripadvisor
2016-06,tepas2000,Ini merupakan salah satu akses yang bisa digunakan dari vivo city menuju universal studio Saran saya bila tidak benar benar ingin bermain di USS sebaiknya tidak melalui akses ini pada apgi sampe siang hari Udaranya panas meskipun diberi atap kanopi dan menggunakan travelator Disisi kanan kita bisa melihat samudra dan sedikit pulau Batam Panjangnya hampir 500 meter Terdapat beberapa spot yang bisa digunakan untuk berfoto termasuk kereta gantung yang terlihat dari kejauhan Harusnya masuk ke USS melalui jalur ini dikenakan charge 1 per orang Namun saat itu semua pengunjung melalui jalur ini dibebaskan biaya masuk,Sentosa Boardwalk,tripadvisor
2016-03,Gadiza M,Ide yang sangat bagus membuat travelator agar pengunjung tidak terlalu lelah berjalan kaki menuju pulau sentosa Dilengkapi dengan kanopi pelindung panas dan hujan,Sentosa Boardwalk,tripadvisor
2016-02,melliana,Masuk vivocity mall turun ke basement lantai yg sama dg mrt harbourfront cari petunjuk arah ke sentosa broadwalk Plus gratis smp desember 2016 bisa lihat2 pemandangan ada travelator eskalator datar Minus capek ntar di dalem rws kan jg banyak jalan Untuk menghemat waktu dan tenaga yang dari johor bahru bisa naik bis transtar 8 dari jb sentral setelah kelar imigrasi malaysia langsung menuju parkir bis Cuma 7ringgit setara 22ribu tinggal duduk manis udah nyampe basement rws Lalu naek eskalator nyampe dah di globe nya USS Oiya kalo sudah didalam rws kita bisa naek keretanya gratis loh Mau ke pantai atau pulang ke mall vivocity free pdhl klo dari mall vivocity ke sentosa bayar 4sgd setara 38ribu lumayan kan,Sentosa Boardwalk,tripadvisor
2016-02,Hidayat S,Cobalah mengunjungi sentosa melalui sentosa boardwalk Hal ini gratis sampai dengan akhir 2016 Anda tidak akan kecapekan meskipun berjalan jauh karena sentosa boardwalk dilengkapi dengan travelator sehingga anda tidak akan kelelahan Pemandangan yang indah dan suasana yang nyaman menjadi nilai tambah dari sentosa boardwalk,Sentosa Boardwalk,tripadvisor
2015-06,NewRubbersM,Tempat yang bagus untuk jalan jalan bersama orang tercinta dan juga tempat yang cukup bagus untuk foto foto,Sentosa Boardwalk,tripadvisor
2016-01,dianawati,Penghubung Vivo City Mal dengan Pulau Sentosa Boardwalknya ada penutupnya sehingga tdk kepanasan kehujanan Lebih hemat dibandingkan naik kereta ke Pulau Sentosa,Sentosa Boardwalk,tripadvisor
2015-12,Handi Swardika,Daripada antri monotrain lebih enak jalan kaki ke Sentosa melalui Sentosa Boardwalk ini Kita berjalan di jembatan di atas laut dengan jalanan dari kayu yang bagus bahkan ada travelator seperti di bandara sehingga tidak capek jalan Jaraknya tidak jauh hanya 800 meter Pemandangan sore menjelang malam luar biasa indah,Sentosa Boardwalk,tripadvisor
2015-04,mamas aan,Yup Bagi anda yang hendak e Universal Studios namun ingin tetap berhemat jalan kaki aja bro sist Lewat Sentosa Boardwalk hanya butuh 100 menit dari vivo mall sepanjang perjalanan kita bisa menyaksikan pemandangan laut dan sungai yang bersih dan jangan khawatir kita ga bakalan sendirian karena banyak banget yang jalan kaki karena kalo naik Sentosa Express lumayan mahal 4 USD untuk PP kalau jalan kaki anda hanya membayar tiket kawasan sentosa sebesar USD namun saat saya kesana di bulan april 2015 tiket masuk kawasan tersebut ditiadakan enah karena promosi atau karena apa kurang tahu,Sentosa Boardwalk,tripadvisor
2015-04,SatriaYP,Sentosa Boardwalk merupakan jalan penghubung dari Vivo City Mall ke Pulau Sentosa Pemandangan laut yang cukup bagus dan bisa dinikmati santai berjalan kaki Namun jika anda takut lelah atau capek terdapat eskalator yang nyaman Jika hujan jangan khawatir terdapat jalan yang tertutup dengan peneduh sehingga tidak kepanasan maupun kehujanan,Sentosa Boardwalk,tripadvisor
2015-01,lilyain,dsini kita bisa jalan santai sambil enjoy pemandangan kalau hari libur gratis gak terlalu jauh untuk sampai di sentosa,Sentosa Boardwalk,tripadvisor
2015-11,Sherlie A,merupakan penhubung antara vivo city mall dengan pulau sentosa sangat asik berjalan santai di sini dan jika lelah bisa menggunakan travelator yang memang di sediakan,Sentosa Boardwalk,tripadvisor
2014-12,Eno P,Baguss untuk pejalan kaki daripada naik monorail saya lebih enak berjalan karna bisa liat pemandangannya puas banget sambil narsis2an ahhha,Sentosa Boardwalk,tripadvisor
2015-11,TamaraTherito,Salah satu akses ke sentosa ada escalator pemandangan bagus tepi laut akses transportasi mudah free ramai turis ada cafe di sekitar cocok untuk foto,Sentosa Boardwalk,tripadvisor
2015-10,winci kiki s,Jembatan penghubung dari vivo mall ke pulau sentosa akses gratis menuju pulau sentosa Lumayan jauh namun kalau capek berjalan kali ada lantai berjalan,Sentosa Boardwalk,tripadvisor
2015-09,uuthee,Menuju pulau sentosa salah satu aranya yaitu melalui broadwalk melalui vivocity Bejalan menyusuri pinggir laut dengan angin semilir tidak akan terasa capek Berjalan santai sambil berfoto akan menjadi hal menarik yang bisa dilakukan,Sentosa Boardwalk,tripadvisor
2015-09,aliehs2204,sampai desember 2015 bisa masuk gratis ke sentosa island via sentosa boardwalk Lebih baik jalan di pagi hari biar tidak terlalu panas,Sentosa Boardwalk,tripadvisor
2014-10,ilhamsteria,Masuk Sentosa melalui Broadwalk merupakan opsi termurah 1 SGD Walaupun jalan kaki tetapi jangan takut lelah karena tersedia travellator disepanjang jalan Broadwalk juga dikelilingi taman taman indah dan bersih yang memiliki beberapa tema berbeda di setiap beberapa ratus meternya dari sini juga kita bisa melihat pemanadangan laut sekitar pulau sentosa,Sentosa Boardwalk,tripadvisor
2015-09,andri232,Masuk Sentosa dari Vivocity dengan berjalan kaki sambil menikmati pemandangan laut dan tidak perlu bayar karcis masuk,Sentosa Boardwalk,tripadvisor
2015-09,Henry Martana,Ini adalah salah 1 cara untuk menuju pulau sentosa dengan tarif yg relatif murah hanya 1SGD Bahkan ketika kami ke sana gratis Terdapat beberapa travelator sehingga tidak terlalu letih berjalan,Sentosa Boardwalk,tripadvisor
2015-02,Hidayat S,Cara lain untuk menuju pulai sentosa anda tidak akan letih Karena disini terdapat travelator Murah dan pemandangan yang indah,Sentosa Boardwalk,tripadvisor
2015-02,Arika Nov,Bagi anda budget traveller Sentosa Boardwalk merupakan alternatif gratis menuju Pulau Sentosa Tahun 2014 memang sempat dipungut biaya SGD 1 untuk memasuki Pulau Sentosa melalui Sentosa Boardwalk tapi tahun 2015 ini masuk ke Pulau Sentosa melalui boardwalk tidak dipungun biaya atau gratis Walaupun jarak yang ditempuh cukup jauh anda tidak perlu kuatir karena disediakan travelator dan atap yang membuat perjalanan anda nyaman Pemandangan sepanjang boardwalk juga tidak akan membuat anda bosan Bahkan banyak spot berfoto yang menarik Pada Hari Sabtu juga biasanya diadakan bazar di sepanjang boardwalk sehingga cukup banyak yang bisa dilihat lihat Cara menuju ke boardwalk juga cukup mudah karena begitu kita keluar mrt harbourfront ataupun turun dari bus sepanjang vivo city juga bertebaran penunjuk arah menuju boardwalk,Sentosa Boardwalk,tripadvisor
2014-10,Ikrar W,Salah satu cara termurah untuk menuju pulau sentosa adalah dengan melewati jalan ini karena anda tidak perlu membayar sepeserpun alias gratis Tapi jangan khawatir anda tidak akan kepanasan atau kelelahan karena jalan akses ini dilengkapi dengan atap dan juga ban berjalan,Sentosa Boardwalk,tripadvisor
2015-08,TeguhMaulana,Bila ingin menuju Sentosa dan monorail dipadati antrian berjalan kaki melalui Sentosa Boardwalk ini menjadi pilihan yang sangat tepat Akses menuju boardwalk dapat ditemukan langsung dari Vivocity mall Jalan sepanjang kurang lebih 1 2 KM sangat nyaman karena terdapat atap Selain itu sepanjang perjalanan tidak akan terlalu lelah karena terdapat travelator sepanjang boardwalk ditambah disajikan pula pemandangan yang cukup bagus untuk sekedar berfoto Sampai 31 Desember 2015 bila menuju Sentosa menggunakan boardwalk akan bebas biaya masuk Sentosa,Sentosa Boardwalk,tripadvisor
2015-08,WahyusFamily,cara alternatif menuju ke pulau Sentosa atau kembali ke area Singapura adalah dengan berjalan kaki melalui Sentosa Boardwalk sangat menarik karena bisa melihat pemandangan sekitar yang indah,Sentosa Boardwalk,tripadvisor
2015-02,Dian I,Salah satu cara menuju Pulan Sentosa dengan berjalan kaki Berada di Belakang Vivo City menuju Sentosa,Sentosa Boardwalk,tripadvisor
2015-05,borninjune,Kalau anda tidak sedang buru buru dan lebih suka menikmati suasana lliburan cobalah Sentosa Boardwalk untuk menuju ke Sentosa Island Selain gratis juga bisa menikmati pemandangan laut dan sekitarnya,Sentosa Boardwalk,tripadvisor
2015-06,silviaoctaviani,Jika tidak mau mengeluarkan cost mahal saat ke RSW bisa dicoba menggunakan sentosa boardwalk Hanya dengan 1SGD anda sudah menyebrang ke RSW Tidak perlu khawatir akan pegal karena disediakan eskalator datar yang bisa menghemat energi anda dan jembatan penyebranganny teduh jadi anda tidak kepanasan Bahkan bisa sambil berfoto dengan latar belakang pemandangan laut,Sentosa Boardwalk,tripadvisor
2015-05,JEMMY GUNAWAN B P,mau ke universal bisa lewat sini sentosa boardwalk D waktu saya kesini januari bayar 1 dolar tapi mei saya kesini gratis sampai desember 2015 D,Sentosa Boardwalk,tripadvisor
2015-03,Kenz as27,Terletak dibelakang vivo city mall Sentosa broadwalk menghubungkan ke dalam sentosa island Terdapat travelator apabila pejalan kaki ingin bersantai sambil menikmati indahnya laut yang berada di sebelahnya Untuk sentosa broadwalk masih gratis sampai bulan desember 2015 Aslinya kita harus membayar dengan 1,Sentosa Boardwalk,tripadvisor
2015-05,ervaharw,Saya memilih melalui Broadwalk ke Sentosa karena murah meriah a k a gratis juga karena pemandangan sepanjang jembatan ini indah sekali Saya bisa menikmati hembusan angin laut yang segar pemandangan indah serta landskap Sentosa yang semakin lama semakin dekan sehingga memunculkan sensasi tersendiri bagi saya yang baru pertama kali mengunjungi Sentosa Island,Sentosa Boardwalk,tripadvisor
2015-06,Febrian Ariyanto,Jalan kaki di sini suasananya menyenangkan Pemandangan yang sangat indah Ada Canopy supaya tidak kepanasan Kalau punya waktu banyak mau ke Sentosa Island lebih baik jalan kaki lewat sini Kalau capek ada travellator,Sentosa Boardwalk,tripadvisor
2014-07,peter0979,Beda dengan yang ada di indonesia broadwalk di universal studio sangat bagus dan sempurna hingga detil kontruksinya apalagi banyak pertunjukan dan show menarik menyenangkan sekali,Sentosa Boardwalk,tripadvisor
2014-08,Melly M,Melewati Sentosa broadwalk ini sangat memanjakan mata karena pemandangan yang dilihat sangat bagus Sambil berjalan santai dapat berfoto foto melihat laut juga bangunan di sekitar Sentosa Ditiup angin laut yang sejuk seperti berjalan di pinggir laut Bisa melihat Ferry yang menuju Harbourfront dari Sentosa broadwalk ini Ini juga salah satu alternatif menuju Sentosa tanpa harus menggunakan kendaraan,Sentosa Boardwalk,tripadvisor
2014-06,Puspitatriw,Sangat direkomendasikan bagi mereka yang ingin berhemat saat ingin menjelajah Pulau Sentosa ataupun para pelancong yang ingin melihat sisi lain kota Singapura Saat saya berkunjung tahun lalu masih dikenakan biaya 1 dollar singapura untuk pulang pergi melewati jembatan ini namun kabarnya kini bisa menggunakan fasilitas ini secara gratis Tidak perlu khawatir capek bila melalui Sentosa Boardwalk ini karena selain jembatan ini teduh disini juga ada fasilitas ekskalator horizontal yang bisa kita gunakan agar bisa cepat sampai tanpa perlu capek berjalan kaki Kira kira bila berjalan santai diperlukan waktu sekitar 10 menit untuk mencapai pulau sentosa,Sentosa Boardwalk,tripadvisor
2015-03,Steven P,ke sentosa dengan monorel kereta gantung atau bus akan memakan biaya besar setidaknya lebih dari 1SGD cara termurahnya adalah melalui boardwalk lewat sini kamu bisa ke Sentosa dengan gratis,Sentosa Boardwalk,tripadvisor
2015-01,Alie37,Kawasan pejalan kaki Sentosa Boardwalk sangat cocok bagi Anda yang suka berjalan kaki menuju Sentosa Island Di kawasan ini pemandangannya indah dan terdapat tambahan eskalator di beberapa titik jembatan Sentosa Boardwalk Singapore merupakan tempat yang aman dan nyaman serta memahami kebutuhan wisatawan dan banyak alternatif transportasi ke tempat wisata yang diinginkan,Sentosa Boardwalk,tripadvisor
2015-03,Zain300,Jika ingin ke sentosa dari Vivocity mall disarankan untuk berjalan kaki saja melalui jalur ini Dari Vivocity tinggal ikuti saja petunjuk jalan Board Walk Sentosa hingga akhirnya keluar dari mall dan langsung menuju area boardwalk ini yang berupa jembatan dimana pada beberapa titik dilengkapi dengan conveyor berjalan seperti di bandara sehingga tidak begitu lelah Waktu tempuh sekitar 10 menit Pemandangan sungguh indah melihat sentosa dari kejauhan cablecar yang mondar mandir disisi jembatan juga banyak stand penjualan souvenir dan makanan ringan Kalau malam hari pemandangannya lebih indah lagi karena dihiasi dengan lampu lampu yang bercahaya,Sentosa Boardwalk,tripadvisor
2015-01,dhiny2015,saya menggunakan sentosa broadwalk untuk mengunjungi senstosa island saya menggunakan ezlink dg SGD 1 terdapat eskalator dan terdapat pemandangan kota dan laun juga adanya tanaman,Sentosa Boardwalk,tripadvisor
2014-09,gung angga,di hari terakhir liburan di singapura setelah menonton F1 langsung menuju vivocity mall selanjutnya menuju sentosa broadwalk untuk sampai uss waktu yang ditempuh untuk sampai uss sekitar 20 menit disini juga ada eskalatornya jadi tidak terlalu capek dan disuguhi pemandangan pelabuhan dengan kapal pesiar yg besar tak terasa jika sudah sampai di uss,Sentosa Boardwalk,tripadvisor
2014-04,Lawrensha,Alternatif hemat untuk ke Sentosa karena dilalui dengan jalan kaki lumayan berasa juga sih tp itung jalan sekalian nikmatin pemandangan di sini Di sepanjang jalan ada travelator juga jadi lumayan ga terlalu cape lah suasananya juga nyaman dan adem,Sentosa Boardwalk,tripadvisor
2015-02,NaRae 888,ini adalah jalur paling murah untuk mengunjungi pulau Sentosa biayanya hanya SGD 1 jangan khawatir akan capek di jalan karena jalur ini dilengkapi dengan travelator bagi yang ingin mengunjungi sentosa hanya untuk menonton crane dance saya rasa jalur ini adalah jalur yang cocok untuk digunakan selain murah juga dapat sekalian berolahraga dan menikmati pemandangan,Sentosa Boardwalk,tripadvisor
2015-01,geriputri,salah satu akses memasuki RWS membutuhkan usaha dan sedikit keringat namun dengan semua pemandangan yang disuguhkan rasa capek pun tak terasa,Sentosa Boardwalk,tripadvisor
2014-11,albani arief,Sentosa Boardwalk adalah salah satu alternatif jalan menuju USS bagi pengunjung yang ingin menikmati panorama sepanjang perjalanan menuju USS Panjang jalan ini kurang lebih 1km nyaman karena cukup banyak tempat berteduh dan dapat melihat pemandangan sepanjang jalan menuju USS,Sentosa Boardwalk,tripadvisor
2014-05,missilver,Saat membaca berbagai ulasan saya pikir jembatan penyeberangan khusus pejalan kaki ini akan membosankan Bayangkan berjalan kaki sejauh beberapa kilometer utk ke sentosa Tapi karena ini adalah pilihan yang paling murah cuma 1 2 dolar dan ternyata pemandangannya bagus banget Sepanjang jalan benar2 gak terasa karena sepanjang jalan isinya foto2 terus D Tidak terlalu capek juga berjalan karena ada boardwalknya Justru ini sehat karena berjalan kaki Bahkan ada yang pintar membawa skateboard atau sepatu roda Jalan2 di siang hari gak terasa panas karena ada atapnya dan tanaman yang rimbun serta sedap dipandang Pada malam hari lampu2nya cantik Tapi jangan lupa bawa air minum dan cemilan karena tidak ada yg jualan sepanjang jalan Dan jangan lupa buang air dulu di sentosa ato di vivo city sebelumnya buat yg sering bocor hehe karena gak ada wc di tengah2 jalan ini,Sentosa Boardwalk,tripadvisor
2014-06,Yanny81,Sentosa Boardwalk tempat yang direkomendasikan kalau teman teman ke Singapura tempatnya aman nyaman tenang bersih teman teman bisa berjalan sambil menikmati keindahan alam yang indah,Sentosa Boardwalk,tripadvisor
2014-01,Zikri K,cukup nyaman untuk berjalan di sentosa boardwalk ini karena popohonan yg lumayan banyak jadi tidak terlalu takut untuk kepanasan,Sentosa Boardwalk,tripadvisor
2013-07,shellashe,Awalnya saya pikir perjalanan menuju pulau Sentosa via Sentosa Boardwalk akan menjadi perjalanan membosankan Namun karena lebih murah dan kebetulan watu itu saya sampai di Vivocity masih jam setengah 8 pagi saya memutuskan untuk menggunakan Sentosa Boarwalk ini Ternyata pemandangan yang bisa dilihat di sepanjang jalan ini tidak kalah menariknya Lagipula ternyata jarak yang ditempuh pun tidak jauh Juga tersedia tangga berjalan disini Anda juga bisa berfoto foto di sepanjang jalan ini Jika masih pagi udara disini pun masih segar,Sentosa Boardwalk,tripadvisor
2013-08,PhangVina,Untuk ke tempat ini turunnya di MRT Harbourfront cari jalan keluar Vivocity mall Sampai mall cari jalan keluar menuju laut Susuri lantai kayu yang atasnya ada canopy Pertama kali saya pikir ini akan menjadi perjalanan yang jauh dan melelahkan ke Sentosa Island ternyata ini sangat dekat Hanya 500 meter sudah sampai di Sentosa island Di Boardwalk ini juga ada travelatornya jadi semakin mempermudah kita sampai ke Sentosa island Jalan disini kita bisa sambil melihat pemandangan laut dan kota Saya pergi pulang dari Sentosa ke Vivo memakai fasilitas boardwalk ini Biaya masuk ke sentosa island hanya 1 jadi jangan lupa siapkan uang pas karena tidak ada kembalian disana,Sentosa Boardwalk,tripadvisor
