date,user,review,attraction,source
2015-12,Corryku,"Dulu namanya bukan Wings of time, hmm lupa...
Saya pikir show ini gak akan rame yg nonton karena selalu ada setiap hari dan setiap jam tapi ternyataaa ramainya luar biasa.
Sebaiknya beli tiket online saja biar gak ngantri n harganya juga lebih murah lhoo...
Menurut saya sih keren yaa air mancur bercahaya dibentuk bermacam-macam dan ada ceritanya juga. baguusss bangeettt, kereenn...",Wings of Time,tripadvisor
2016-09,ANDIMURSIDI,"Saya mengunjungi Wings of Time langsung beli tiket di lokasi dan dapat bonus kipas, snack, dan voucher diskon produk. Anak ssya yang berusia 3,5 tahun sangat gembira dan menikmati sekali pertunjukan sinar laser ini",Wings of Time,tripadvisor
2015-10,Venita V,"show spectakuler permainan cahaya dan air mancur, terletak di pulau sentosa, berdekatan dengan universal studio. Tontonan kreatif untuk segala lapisan usia.",Wings of Time,tripadvisor
2016-01,Issa P,"Wings of time ini merupakan pertunjukan air mancur. Diadakan di malam hari. Sangat menyenangkan melihat pertunjukan ini. Air mancurnya bergerak mengikuti irama lagu & cerita yang dibawakan bagus sekali. Kalo ke sana, ingin nonton lagi.",Wings of Time,tripadvisor
2016-08,Nickmozen,"bagi saya yang dulu pernah nonton song of the sea, pertunjukkan ini jauh dibawah song of the sea kualitasnya.

Show ini hanya mengandalkan teknologi laser, kembang api, semprotan air dan hanya ada intro seperti drama di awal. Sedangkan song of the sea ada alur cerita dan juga drama yang membuatnya sangat menarik",Wings of Time,tripadvisor
2016-07,kiannezra,"pertunjukan air mancur ini ternyata ada ceritanya.
besar, megah, juga dilengkapi dengan pendukung yang modern. ada api, kembang api, sinar laser dan gambar hologram yang menarik.
pertunjukan sekitar 20 menit.
saran : duduk ditengah-tengah paling depan. waktu saya duduk, ada orang super tinggi depan saya dan dia merekam dengan handphonenya, diangkat dengan tongsis yang sangat menghalangi pandangan. bahkan sekali ditepis orang sebelahnya. tapi dia tetap merekam tanpa malu.
PS : untuk manajemen wings of time, tolong orang seperti itu ditegur keras. diusir dari pertunjukan bila perlu.",Wings of Time,tripadvisor
2016-06,Lisawaty R,"Setelah melepas lelah seharian keliling singapore dari pagi sampai siang.
Kami memang memilih wings of time sebagai destinasi terakhir kami di hari pertama untuk melepas lelah.

Pertunjukan dimulai tepat waktu.
Seru dan keren ada drama musical diiringi musik dengan layar dan kembang api seperti nyata terasa percikannya.
Saya sempat merekam di video dari awal sampe akhir. Tapi pas di putar ulang ternyata lupa menyalakan suara nya

Wajib di tonton bagi pengunjung yang sudah lelah seharian berkeliling singapore atau pun sentosa island",Wings of Time,tripadvisor
2016-05,Dian D,"Saya menonton pertunjukan Wings of Time pada malam hari setelah seharian bermain di Universal Studio, letaknya tidak jauh, hanya tinggal naik kereta dari USS. Pertunjukan ini berupa cerita ringan yang dikemas dalam bentuk atraksi laser, air, dan api yang luar biasa. Sedikit tips, pilih tempat duduk ketiga dari depan agar tidak terkena hawa panas dari api.",Wings of Time,tripadvisor
2016-05,Zer Z,"wah kalau bicara tentang atraksi ini, im speachless, benar karna atraksi ini menampilkan keindahan dari laser dan air yang sangat indah tak ayal banyak org yang datang berbondong"" untuk menikmati acara ini, di skitar area ini cukup banyak makanan dan terletak di paling ujung sentosa island, untuk ke lokasi ini bisa naik kapsul atau smacam mrt yg disediakan pihak sentosa, must try!! TOP!!",Wings of Time,tripadvisor
2016-05,Vivi S,"baru kali ini saya melihat pertunjukan laser,keren dan perpaduan laser,kembang api serta efek air dengan cerita yang sederhana.",Wings of Time,tripadvisor
2016-03,vazalia,"Seru banget lihat pertujukan laser air dan kembang api yang mengagumkan, tapi haris bersabar mengantri lama dan untuk yang membawa bayi agar diperhatikan telinganya dan tidak duduk terlalu depan, karena suara nya terlalu besar serta ada semburan api juga.",Wings of Time,tripadvisor
2016-02,HarryFebriyan,"Dibandingkan dengan Song of the sea, Wings of time memiliki tema cerita yang lebih ringan dan lebih sedikit dialog antar pemain. penonton dapat menikmati permainan 3D yang merupakan gabungan antara video mapping, permainan air mancur dan backsound yang menarik. Dengan begitu iringan musik yang menawan dikombinasikan dengan permainan air, cahaya laser dan efek api membuat show yang satu ini benar-benar pengalaman yang sungguh tak terlupakan.",Wings of Time,tripadvisor
2016-02,Elramdhani,"Pemandangan beachnya yg bersih, serta permainan laser, air dan petasannya keren. Pokoknya okepunya lah. Wlaupun hujan katanya bisa disediakan jas hujan. Untung pas saya, pas mau selesai llu hujan. Letaknya di pulau sentosa di ujung terakhir stasiun monorel. Kerenlah pokoknya. Tp kalau lg penuh, antri monorelnya ya..hiks..",Wings of Time,tripadvisor
2015-07,WellyAnna,"Sangat recomended. Permainan Cahaya lampu warna warni,laser dan semburan air. Karya seni modern yang mencengangkan. Waktu terbaik adalah pertunjukan pertama,sehingga Anda dpt kembali ke kota tanpa ketinggalan transportasi.",Wings of Time,tripadvisor
2015-02,ines s,"Waktu ke singapore diajakin temen buat nonton pertunjukan air dengan lampu kelip warna warni. Kita dateng mulai jam 5an pas masih terang, acaranya dimulai pas agak maleman. Akhir acara, dancernya pada dateng ke pesisir pantai terus mulai nari2. Kita juga beli kenang2an, foto yg didalem hiasan air gt. Acaranya keren bgttttt, semoga bisa kesana lagi.",Wings of Time,tripadvisor
2015-11,novaliap,"tiket masuk ke wahana ini S$15, pertunjukannya dimulai jam 19.40. durasi pertunjukannya kurang lebih 40menit. kita akan disuguhkan permainan sinar laser dan air yg berwarna warni di udara.",Wings of Time,tripadvisor
2015-10,identic,"Pertunjukan laser show yang indah sekali, teknik pertunjukan laser nya bagus .... menurut saya pertunjukan ini layak utk ditonton bila kita ke sentosa island ...",Wings of Time,tripadvisor
2015-09,oktybertina,"Pertunjukan yang bagus. Air mancur, kembang api, dan laser show yg bagus dan cukup spektakuler. Jika waktunya lebih lama akan lebih wow lg 😊",Wings of Time,tripadvisor
2015-08,WahyusFamily,"pertujukan tidak lebih dari 20 menit tapi sangat spektakuler dan unik. Pilihlah tempat duduk bagian tengah sehingga pandangan anda tepat ke depan pertunjukan, disarankan datang 30-60 menit sebelum pertunjukan agar dapat memilih tempat duduk dengan view terbaik.
Perpaduan antara semprotan air dan laser yang kreatif, ditambah dengan sound system yang mumpuni, membuat kami sekeluarga terasa menjadi bagian dari pertunjukan tersebut, wajib dikunjungi ketika berlibur ke Singapura.",Wings of Time,tripadvisor
2015-06,Tandri T,"Salah satu alasan terbesar saya mengunjungi negara ini untuk kedua kalinya adalah untuk menyaksikan acara yang unik dan luar biasa ini. dengan paduan antara laser, semprotan air, dan kembang api tentunya akan sangat menyenangkan untuk berlibur bersama keluarga untuk menyaksikan acara ini.",Wings of Time,tripadvisor
2015-05,ayahnadifa,"Wings of Time yang sebelumnya adalah Song of the Sea merupakan atraksi pertunjukan kombinasi teknologi laser, air, kembang api, serta suara yang dikemas dalam konsep cerita..Disarankan membawa jaket karena pertunjukan berlangsung di malam hari dan angin laut biasanya cukup kencang. Tiket masuk untuk dewasa dan anak adalah sama yaitu SGD 18 untuk kursi normal dan SGD 23 untuk kursi premium (status Mei 2015)",Wings of Time,tripadvisor
2014-10,FentyAlista,"paduan teknologi laser dan air yang sangat spektakuler, ditambah dengan pertunjukan kembang api yang luar biasa di akhir pertunjukan. atraksi yang wajib dikunjungi ketika ke sentosa.",Wings of Time,tripadvisor
2015-05,hendra,"Berada dikawasan Resort Sentosa. Show ini diadakan 2x dalam sehari yaitu pukul 7.40 dan 8.40. Show berlangsung selama 50 menit akan menampilkan air mancur dengan lampu laser yang sangat-sangat menakjubkan. Untuk menuju lokasi wings of time, dari MRT cukup menuju Vivo Mall dan dari lobby Vivo Mall naik ke lantai 3 menuju sentosa express dan turun di beach station. Tiket dapat dibeli di Vivo Mall lantai 3 atau resort sentosa. Harga tiket untuk 1 orang dewasa SGD 18",Wings of Time,tripadvisor
2015-04,🇮🇩Hartonoswanopati🇮🇩,"Permainan sinar laser dengan latar belakang pantai, membuat pertunjukan outdoor ini memiliki sensasi tersendiri. Suara yang jelas, alur cerita yang sederhana menjadikan pertujukan ini cocok untuk keluarga dan pelepas penat setelah seharian berlalu lalang di universal studio.",Wings of Time,tripadvisor
2015-03,Steven P,"Hasil modifikasi song of the sea. kalau kamu menyukai song of the sea, harus berkunjung lagi ke lokasi ini karena pertunjukannya sudah dimodifikasi menjadi wings of time yang tak kalah keren!",Wings of Time,tripadvisor
2015-02,Oni O,"Salah satu tempat wajib untuk dikunjungi bila ke sentosa island. Show nya keren, yg di indonesia masih jauh untuk bisa di adakan. Pilihlah tempat duduk yg di tengah biar lebih bagus. Siapkan jaket karena show nya di pinggir pantai dan ruangan terbuka, ada sedikit kemungkinan kena cipratan air bila duduk di depan.",Wings of Time,tripadvisor
2014-08,Argodion79,"Baru saja pada Agustus berubah nama dari Song of The Sea menjadi Wings of time, dengan cerita, kembang api dan teknologi pendukung yang lebih menarik.

Membeli tiket dari situs diskon groupon, dan tidak menyesal membelinya. Tiket diskon berupa e-ticket ditukarkan di mesin khusus sehingga anda tidak perlu mengantri.

Tips:

ambil bangku di bagian belaka ng kalau anda tidak nyaman berada dekat kembang api atau petasan. Datang lebih awal, kesempatan anda mendapatkan barisan untuk menyaksikan pertunjukan lebih menyenangkan.

Jika bawa bayi, keranjang bayi akan ditempatkan di belakang baris paling belakang (di atas).",Wings of Time,tripadvisor
2013-11,Dokjef,"Bagi yang pernah nonton ginian di ancol atau dimana ya pernah ada,lupa :)
sebenernya biasa aja kayak dongeng2 diceritakan anak2 menari dan bernyanyi di selingi dengan pertunjukan laser,semprotan air dan api
jadi kemasannya menarik sebenernya nonton di pinggir pantai",Wings of Time,tripadvisor
2014-07,immanuelnoelj,"pengganti songs of the sea, ini cukup meriah hampir sama meriahnya dengan song of the sea, moral of the storynya jg bagus, bahwa harus bekerja sama.",Wings of Time,tripadvisor
2013-12,erfi0012014,"Songs of the sea merupakan suatu pertunjukkan yang sangat fantastik dan sangat menarik sekali di pulau sentosa Singapore, Pertunjukkan ini merupakan pertunjukkan perpaduan antara seni suara dan seni tari atau lebih tepatnya disebutkamn sebegai seni gerak dan lagu. Pertunjukkan ini dipertunjukkan di pantai dengan latar belakang rumah rumah pondok di tepi pantai. Pertunjukkan diawali dengan gerak dan lagu oleh para remaja dengan suguhan cerita yang sangat menarik. Dibantu dengan hiasdan latar belakang darei pancaran sinar laser yang sangat menakjubkan dan diselingi dengan semburan api yang sangat memukau. yach suatu pertunjukan yang sangat spektakuler dengan durasi kurang lebih 30 menit, membuat hati kita melayang ke alam imajinasi . tontonan yang sangat menyegarkan.",Wings of Time,tripadvisor
2014-07,Robert0905,"Wings of Time adalah pertunjukan pengganti untuk song of the sea.
Pertunjukan ini menggabungkan antara air, kembang api dan permainan laser.

Diperlukan waktu sekitar 30 menit untuk pertunjukan ini.

Harga untuk pertunjukan ini:
Untuk Premium Seat 23 SGD, Normal Seat 18 SGD, dan untuk orang lokal SIngapura seharga 15 SGD.

Dari tiket tesebut kita mendapatkan redeem kupon sebesar 3 SGD untuk pembelian makanan dan souvenir pada counter yang bekerja sama dengan pihak penyelenggara yang terletak di sekitar area Wings Of Time.
Selain itu juga mendapatkan kupon untuk ditukarkan dengan snack berupa pop corn.

Saran saya kalau mau mengabadikan bisa beli tiket yang Premium Seat, duduk paling belakang, pakai Camera yang baik, dan bisa merekam semua adegan yang ada disana.",Wings of Time,tripadvisor
2013-08,wennylink,"menarik! berkesan sekali..kalau tidak perlu banget ga usa beli cdnya, lebih seru nonton langsung. jangan lupa bawa payung.. waktu kali kedua kesana hujan deras banget dan kita nonton sambil kedinginan.",Wings of Time,tripadvisor
2013-08,Rio W,"Song of the sea menurut sy perpaduan teknologi laser dan harmonisasi suara yg mana merupakan salah satu atraksi khas singapore. Atraksi seperti ini bisa jg dilihat di marina bay pas malam minggu, gratis pula. Kalau di sentosa berbayar pastinya. Beli online lewat internet biasanya suka ada discount. Selain itu bisa booking tempat duduk jg utk yg priority tiket. Tempatnya pun pas di tengah2. Pertunjukannya sekitar 45 menit. Jgn lupa siapkan jas hujan krn berada di area terbuka. Pertunjukan ini menampilkan lagu2 kebudayaan singapore yg multi etnis. Yang paling sy suka adalah bagian akhirnya ketika efek api ditampilkan. Keren.",Wings of Time,tripadvisor
2013-05,Just_Yulie,"Salah satu wahana yang tidak boleh kita lewatkan kalau kita pergi ke Singapura adalah Song of the Sea yang terletak di Sentosa Island ini. Waktu pemutaran hanya sekita 45 menit dengan harga yang cukup terjangkau, tapi kita bisa menikmati pertunjukan yang spektakular. Permainan air, lampu, hologram, api, tarian dan nyanyian menjadi satu dan kita dapat merasa rileks setelah capek menikmati wahana lainnya. Pertunjukan ini ada setiap sore menjelang malam dan juga malam hari. Bila kita berjalan-jalan bersama orang tua, pertunjukan yang satu ini tidak boleh kita lewatkan karena para orang tua sangat suka dengan pertunjukan yang satu ini.",Wings of Time,tripadvisor
2013-10,ijadigweed,"tempat ini seru sekali, kita bisa menyaksikan pertunjukan nyanyian oleh hologram 3D yang terbentuk dari air mancur yang disemprotkan, berkolaborasi dengan manusia penyanyi yang menyanyi bersama...lagu2 daerah dari singapura dinyanyikan secara bergiliran, dengan latar belakang show dari air lampu dan api yang menyala2 membentuk wujud ikan, putri duyung, dsb yang amat indah dan seru. dijamin anak anda yg berusia 12 tahun kebawah akan amat tercengang dengan hal ini

seru !",Wings of Time,tripadvisor
2014-03,KaoS999,Permainan cahaya sinar dan semprotan air yang cukup baik. Kedua anak saya berumur 8 dan 11 tahun merasa atraksi yang biasa biasa saja walaupun menutut kami sebagai orang tua cukup menarik.,Wings of Time,tripadvisor
2014-04,Raja B,"Pertunjukkan paling keren yang pernah saya lihat. Perpaduan lampu sorot dan alunan masuk serta cahaya dan air yang dibuat sedemikian rupa sehingga membentuk sebuah pementasan drama musikal. Keren pokoknya. Nggak bisa diceritain pokoknya harus datang, namun kata tour guide kami, song of the sea akan dihilangkan dan diganti dengan namanya wings of time, ya konsepnya kurang lebih sama, jadi semakin penasaran.",Wings of Time,tripadvisor
2013-05,wiraboy,"wow...akhirnya bisa kemari juga setelah dengar cerita dari temen dan sodara. Efek cahaya, laser dan air yang berkekuatan tinggi membuat saya terpana, sungguh keren efeknya. Ditutup dengan efek kembang api yang memukau, tidak menyesal datang kesini...",Wings of Time,tripadvisor
2013-12,drag0n011,"suasana disana cukup indah,ramai,megah dan bersih,penamoilan yang disungguhkan benar-benar oke dan amazing banget,apa lagi pencahayaan dan efek dari setiap pementasan sangat bagus dan sudah dirancang secara sistematis yang dimana benar-benar sudah matang dalam konsep setiap penampilan yah,pokok yah patut untuk disaksikan",Wings of Time,tripadvisor
2013-04,Tandri T,"Wisata di tempat ini begitu menyenangkan dan atraktif. Menunjukkan betapa luar biasanya keindahan Singapura dan kehebatan sinar laser,permainan api dan semburan air, serta nyanyian yang begitu indah dan menawan",Wings of Time,tripadvisor
2013-09,iHaque,"Pastikan kondisi cuaca sebelum datang untuk menonton song of the sea, karena area pertunjukannya berada di pantai yang terbuka. Pertunjukan ini sangat pas bagi keluarga, terutama anak-anak. Bahkan anak saya yang baru berumur 1 tahun sangat menikmati efek visual, semprotan air, dan semburan api selama pertunjukan berlangsung. Jika akan mengunjungi saat weekend, datanglah lebih awal supaya dapat memilih tempat duduk di tengah.",Wings of Time,tripadvisor
2014-02,HendsThe,sekilas kita mengira bagus karena efek pencahayaan memang di tata sedemikian rupa untuk memanjakan mata. Durasi film terlalu lama jadi tidak menarik lagi di pertengahan sampai akhir film,Wings of Time,tripadvisor
2013-11,bungsud,"Pertunjukan yang spectacular...sangat bagus.
SEbelum pertunjukan dimulai maka kita akan melihat banyak gubuk diatas perairan laut, ternyata gubuk-gubuk ini merupakan tempat peralatan dan perlengkapan pertunjukan. Semprotan air membubung tinggi disertai sorotan lampu berwarna warni, pendaran kembang api, sehingga membentuk suatu atraksi diudara diiringi dengan lagu-lagu mampu menyajikan atraksi di udara yang begitu indah dan sangat bagus. Pertunjukan ini diselenggarakan di tempat terbuka sehingga penonton akan kehujanan saat menonton pertunjukan ini seperti yang saya alami pada waktu itu. Namun hal ini tidak mempengaruhi keinginan untuk tetap menonton karena memang pertunjukannya benar2 memikat.",Wings of Time,tripadvisor
2012-12,Erna_Nurhayati,Luar biasa negara Singapura memanfaatkan teknologinya dalam pertunjukan untuk menarik wisatawan. permainan antara laser lampu dengan media air..,Wings of Time,tripadvisor
2013-09,GratiaDei,"hanya ada 2 pertunjukan dimalam hari. awalnya saya pikir ini hanya opera biasa , tapi setelah pertunjukan berjalan saya baru tau perbedaannya , pemainnya bernyanyi dengan baik ,pertunjukan sinar laser dan kembang apinya sangat menawan , benar benar tidak rugi untuk menonton. tapi yang harus diingat , jangan menonton dimusim hujan , karna bila hujan turun pertunjukan harus dibatalkan dan uang ticket tidak dapat dikembalikan",Wings of Time,tripadvisor
2013-07,l0vely99,"Jika anda berkunjung ke Sea Word , mirip juga dengan di Ancol Jakarta. jalan ke Sentosa Island Singapura sebaiknya anda gunakan sandal atau sepatu flat kalo mau enak jalan.",Wings of Time,tripadvisor
2012-12,ADENASALON,"Song of the sea letaknya tepat dipinggir pantai, letaknya dekatnya dengan beach station yang merupakan terminal terakhir baik untuk bus maupun shuttle train sehingga mudah diakses dari manapun.

Acara ini hanya berlangsung dimalam hari ( ada 2 show, 7.40 & 8.40 malam) show yang saya lihat pada jam 7.40 malam, jadi saya mengunjungi Song of The Sea setelah saya dan keluarga berkeliling pulau Sentosa.

Harga tiket dibagi menjadi 2 yaitu standart sing $12 dan premium sing $15, perbedaannya hanya tempat duduk saja, yang premium duduk ditengah , yang standart duduk dipinggir...cukup ekonomis dibandingkan dengan event-event lain yang ada dipulau sentosa.

Alur cerita cuman itu-itu saja jadi tidak ada variatif dalam cerita, dari judulnya ""Song of The sea"" yang merupakan drama musical yang disertai dengan variasi pancuran air tekanan tinggi, letupan api, sedikit pertunjukan laser dan kembang api.

Secara umum, tidak ada yang special dalam show malam itu, tapi cukuplah untuk melepas lelah dari seharian berkeliling pulau sentosa.",Wings of Time,tripadvisor
2012-01,54NDR1,"saya sangat bangga sekali bisa berlibur di singapura bersama teman2, tempat pariwisata yang sangat bagus,n sangat2 menyenangkan bagiku adalah liburan di singapura. sayangx pada saat saya berkunjung ke patung singa,udah di ganti nama n bener2 sangat tambah bagus dan di beri nama THE MARLION HOTEL.dan yang paling saya kagum dengan SONGS OF THE SEA,tempat pertunjukan yang sangat2 bagus dengan keseniannya negara SINGAPURA.q bner2 sangt senang liburan di SINGAPURA.SINGAPURA memang MANTAAAAAPPP!!!",Wings of Time,tripadvisor
2012-08,singapore158,"Nonton Song of the Sea menurut saya tidak terlalu spektakuler . Hanya permainan laser dan air mancur di tepi pantai. Namun kalau ke Sentosa tidak nonton Song of the Sea rasanya juga belum sah, jadi untuk menghilangkan penasaran sebaiknya di nonton saja. Tapi kalau disuruh untuk menonton ulang , saya tidak mau. Pertunjukannya menyelamatkan Sang Putri juga agak membosankan, yang menolong adalah adanya pertunjukan kembang api dan api di akhir acara.",Wings of Time,tripadvisor
