date,user,review,attraction,source
2016-12,Leny I,"Saya lebih memilih skyride untuk menikmati pemandangan pulau sentosa dari ketinggian. Naik skyride di tempat ini betul-betul mendebarkan. Kursi gantungnya seperti yang digunakan untuk naik ke gunung jika bermain sky pada musim salju. Jika anda berada di pulau sentosa, di dekat BIG MERLION atau KFC, naiklah eskalator, kemudian anda akan menemui loket tiket untuk skyride/luge ini.",Skyline Luge Sentosa,tripadvisor
2016-05,vicagracia,"Tempat nya di Sentosa island atau pulau Sentosa, permainan nya cukup seru dan menantang, jalanan yg menurun semakin memacu adrenaline",Skyline Luge Sentosa,tripadvisor
2016-12,Nurm4l4,"Pertama kali ditawarin naik wahana ini saya agak takut, tapi ternyata sangat fun,, mungkin karna tenaga saya abis krn kelelahan setelah berputar putar di unvrsal , saya agak susah kendali stir nya, tapi overall , wahana ini patut dicoba",Skyline Luge Sentosa,tripadvisor
2016-07,medinatr2016,Ok ini balapan pertama kali mengunakan semacam skateboard tp atas bentuk sepeda seru sih lewat dragon way tapi,Skyline Luge Sentosa,tripadvisor
2016-09,Lany S,"Harus coba permainan ini! Saya seorang yang penakut dengan ketinggian but definitely worth a try. Usahakan datang pagi bila tidak mau berlelah-lelah mengantri naik luge. Dan cobalah naik skyline dari atas! Gak ngebut sih dan pemandangan turunnya itu bagus, tapi wooohhh bikin saya kaku apalagi ketika angin mulai bertiup hahaha",Skyline Luge Sentosa,tripadvisor
2016-08,Nickmozen,"sangat seru, saya naik ini bersama istri dan anak saya 3 tahun dimana kita semua sangat menikmatinya hingga rasanya pengen nyoba lagi dengan jalur berbeda (ada 2 jalur pilihan untuk luge). tapi sayang waktu kita terbatas di tempat ini.

Setelah turun dengan luge, kita kembali naik dengan skyride",Skyline Luge Sentosa,tripadvisor
2016-06,Daniel W,Setelah naik skyline lalu turun dengan kendaraan (kart) plastik yang unik. Track yang disediakan ada 2 pilihan. Naik satu kali memang tidak akan pernah cukup.,Skyline Luge Sentosa,tripadvisor
2016-04,Ernie E,"Sangat menarik.. dan menantang adrenalin dengan mengendarai ludge ini, ditambah pengalaman ekstra melihat pemandangan laut yang indah dan sejauh mata memandang adalah pengalaman yang sangat menarik dilihat dari skyline",Skyline Luge Sentosa,tripadvisor
2015-10,hana e,"ini permainan ga rempong, jadi Bapak-Ibu juga bisa ikutan main. memang agak deg-degan mungkin, tp safe banget. Ga basah. Ga pake acara jungkir balik.. bisa nitipin tas. dan kesimpulannya seru buat yang pertama kali naik.",Skyline Luge Sentosa,tripadvisor
2015-09,Sharah A,Pertama kali naik gw takut gk bisa karena remnya juga di tangan... Tapi pas jalanin tuh seru banget... Nagih deh gk cukup cuman sekali.. Apa lagi pas mau naik lagi ke atas naik seperti kereta gantung.. Jantungan banget karena tinggi banget dan gk ad pengaman 😁,Skyline Luge Sentosa,tripadvisor
2015-07,shikha173,"Skyline luge sentosa cukup menguji adrenalin untuk orang yg takut ketinggian seperti saya,disana kita akan dibawa ke ketinggian dan kita bisa melihat pantai disana,keamanan juga sangat terjamin,jgn lupa sempatkan senyum ke kamera yg akan memotret anda tiba2 saat sampai dipuncak.",Skyline Luge Sentosa,tripadvisor
2015-08,Jamilahyunus10,"pada dasarnya atraksi ini terdiri dari 2 jenis yaitu mengendarai Luge ke area bawah dan kembali ke atas dengan menaiki skyline, cocok untuk segala usia, namun untuk anak-anak sebaiknya usia di atas 4 tahun demi kemudahaan saat mengikuti atraksi ini, saya sendiri mengendarai luge bersama anak umur 4 tahun, cukup kerepotan juga karena berdua dalam 1 luge tersebut.
apalagi saat naik skyline, dimana kita harus sigap saat mau naik dan turun dari skyline karena skyline tidak benar-benar berhenti total saat kita mau naik, ada momen yang sedikit mengesalkan karena balon yang di beli anak saya dari universal studios seharga 10 SGD meletus saat kami mau naik skyline karena harus buru-buru.
selebihnya pengalaman disini cukup menyenangkan, hanya track lintasan Luge yang cukup pendek dan kondisi helm yang disediakan cukup mengenaskan karena ada ada beberapa bagian dari tiap helm yang rusak, seperti tali dll.",Skyline Luge Sentosa,tripadvisor
2015-08,WahyusFamily,"Tempat hiburan luar ruang yang luar biasa, cocok untuk segala usia terutama mereka yang doyan sedikit adrenalin selama berlibur di Singapore.

Sepintas lalu tidak cocok untuk anak usia dibawah 10 tahun, ternyata diluar dugaan justru mereka yang lebih jago.

Beli paketnya minimal paket 3x permainan. Bagi yang ingin tantangan, ambil paket 5x permainan.

Kami memilih perjalanan dari atas bukan dari arah pantai karena bisa turun dulu dengan Luge sebelum kembali naik dengan Skylift. Selain itu dari atas tidak sepanas pantai.",Skyline Luge Sentosa,tripadvisor
2015-07,Herwinto Sutantyo,"terus terang saya sedikit pesimis dan kuatir dengan keamanan karena saya membawa anak umur 8 dan 10 tahun. Tapi ternyata permainan ini relative aman dan anak anak sangat amat menyukai. Semula saya hanya ambil tiket one time ride tapi akhirnya kami upgrade ke unlimited karena anak anak sangat menyukainya, satu satunya kendala hanya antrian.",Skyline Luge Sentosa,tripadvisor
2015-05,Gita_N2014,"Wahana ini saya sengaja incar sejak dari rumah, namun setelah sampai disama dan mencobanya ternyata.... biasa hahahaha (bukan kecewa lho). Namun demikian saya rasa tidak salahnya wahana ini tetap dicoba ketika mengunjungi Pulau Sentosa",Skyline Luge Sentosa,tripadvisor
2014-09,ervaharw,"permainan seperti gokart tanpa mesin ini cukup seru dan menantang adrenalin, naik ke atas skyline juga cukup seru dapat melihat laut dari ketinggian.",Skyline Luge Sentosa,tripadvisor
2015-04,puekelinci,"Atraksi ini sangat menarik dan harus dicoba dan dijadikan pengalaman yang berharga. Bagi yang takut akan ketinggian, skyline bisa menjadi sesuatu yang menakutkan, namun permainan luge atau mobil yang dapat kita kendalikan sendiri menjadi sesuatu yang sangat menyenangkan dan rasanya mau terus bermain satu harian.",Skyline Luge Sentosa,tripadvisor
2014-12,Benny S,"Kami sekeluarga membeli paket keluarga yakni 2 kali luge dan 2 kali skyride seharga SGD 50. Skyride menegangkan bagi saya karena saya agak takut ketinggian, apalagi di bawahnya adalah daratan. Luge sangat menyenangkan bagi kami, khususnya anak-anak kami. Ada 2 pilihan rute dalam luge, jungle trail atau dragon trail. Satu kekurangan dari luge adalahnya rutenya kurang panjang.",Skyline Luge Sentosa,tripadvisor
2014-10,Michael B,"Salah satu tujuan jalan2 kali ini mencoba Skyline Luge di Sentosa.
Luge nya seru dan cukup mudah mengemudikannya, bahkan anak saya yang berusia 8 tahun tidak kesulitan dalam memahami cara kerja Luge nya.
Pada saat turun menggunakan Luge, disediakan 2 rute, dragon dan forest, panjangnya hampir sama cuma beda suasana aja.
Sampe di bawah dilanjutkan naik Skyline, kalo waktu naik Luge pada jerit2 seru, kali ini jerit2 ketakutan, hehehe.
Kalo naik Skyline jangan lupa bawa tongkat narsis buat mengabadikan ekspresi ketakutan, hehehe...",Skyline Luge Sentosa,tripadvisor
2014-08,muvee_freak,"saya coba permainan ini karena penasaran. ternyata tidak rugi karena sangat seru dan unik. saya lihat permainan seperti ini hanya ada di singapura, jadi kalau anda ke sentosa jangan lupa coba permainan ini. permainan ini aman jadi tidak perlu kuatir, kita juga akan diberi penjelasan lebih dahulu sebelum mulai",Skyline Luge Sentosa,tripadvisor
2014-01,Mulyawadi,"Berseluncur downhill yang menyenangkan. disediakan dua rute yang berbeda pengalamannya, apalagi jika dilakukan bersama rombongan, maka akan jauh lebih seru. Pastikan sedikit menggunakan rem agar jauh lebih menegangkan.",Skyline Luge Sentosa,tripadvisor
2014-05,pau510,"Permainan Luge sangat unik dan menjual. Permainan ini jarang ditemui karena butuh landscape menurun yang cukup terjal untuk bermain. Antriannya sangat panjang terutama di sore hari. Rata-rata yang bermain anak-anak. Harga permainan cukup mahal untuk sekali main, tapi kalau ada budget lebih ambil paket 3x atau 5x dan ambil fasilitas fast track. Sebaiknya gunakan sepatu dan celana.

Selalu perhatikan arahan dari instruktur Luge, supaya tidak tergelincir. Meski terkesan cukup mudah namun saat bermain ada beberapa orang yang terlihat mengalami kesulitan dan terperosok ke pinggir track mungkin karena melaju terlalu kencang, tidak dapat mengerem, atau tidak dapat mengarahkan untuk belok. Perhatikan juga barang bawaan terutama saat naik Skyline karena jarak kereta gantung dengan tanah cukup tinggi dan anda tidak mau hal buruk terjadi pada barang bawaan anda.",Skyline Luge Sentosa,tripadvisor
2014-05,JakaMita,"Sesuai tagline-nya ""once is never enough"".
Kami coba membeli tiket 3 skyline dan 3 luge ($25), ketagihannnnn... Walaupun awalnya sereemm dengan ketinggian... Mantab !! Must try..",Skyline Luge Sentosa,tripadvisor
2013-08,wennylink,"pengalaman seru naik skyline luge. sebisa mungkin naiknya disore jam 5 jam 6an, pemandangan indahhhh sekali. hati2 untuk yg phobia ketinggian, disarankan untuk tidak naik ini, temenku sampai mencengkeram bahu ku dan tutup mata dari awal sampai akhir, dan teriak2 kayak orang kesurupann.... tapi what can we do? hanya bisa ketawa dan pura2 menikmati dan ga takut. padahal dalam hati uda pengen cepet2 turun hahahaaha",Skyline Luge Sentosa,tripadvisor
2014-05,Toffan7,"Selain USS, POWL, dll di Sentosa ada permainan yang seru, Luge Ride. Permainan meluncur dengan mengandalkan gravitasi. ada Dua jalur, jungle track dan dragon track. harga SGD 15 untuk paket satu skyline dan satu luge.
kami bertiga bermain 2 kali. Anak kecil (>85 cm) harus bersama orangtuanya. siap2 untuk selalu tersenyum, karena Mendekati penghujung jalur ada Kamera yang mengambil foto kita. Bakalan ketagihan..sesuai tag linenya "" once is never enough""",Skyline Luge Sentosa,tripadvisor
2013-06,kiddywalk,"Kalau anda liburan ke Sentosa jangan pernah lewatkan permainan ini terutama jika anda mengajak anak anda. Menurut saya disaat banyak tempat menawarkan permainan serba elektronik, disini yang ditawarkan justru permainan yang sebetulnya sederhana yakni hanya dg mengendarai gokart menuruni bukit namun kalau dilakukan bersama-sama dg keluarga akan sangat seru, menegangkan, sekaligus menyenangkan. Dijamin anda dan anak anda akan ketagihan karena menikmati serunya bermain ini bersama-sama. Kalau memungkinkan ambil paket utk bermain 3 atau bahkan 5 kali. Menurut saya ini wahana yang memberikan pilihan bermain yang paling tak terlupakan dari semua wahana lain di Sentosa.",Skyline Luge Sentosa,tripadvisor
2013-07,shellashe,"Awalanya saya tidak tahu permainan apa ini, tapi karena saya membeli paket permainan seharian di Sentosa akhirnya saya mencoba permainan ini. Sangat menyenangkan, mungkin lain kali saya akan mencobanya kembali",Skyline Luge Sentosa,tripadvisor
2014-03,Nurm4l4,"awalnya aga takut, namun jangan kuatir, skyline bergerak sangat lamban, dan utk yang takut dengan ketinggian bisa dicoba untuk menaikin wahana ini. tidak menyeramkan , saya jamin.",Skyline Luge Sentosa,tripadvisor
2013-09,XAN85,"Tujuan ke Sentosa bukan untuk USS, tapi memang untuk Luge!
ada paket nya untuk menikmati Luge ini. saya ambil paket yang tiga kali putaran. yang mengesankan nya lagi ketika berada di cable car menuju bukit dimana track Luge berada, dari cable car terlihat pulau sentosa dan sekaligus laut nya...",Skyline Luge Sentosa,tripadvisor
2012-10,IsnanPakde,"Memandang Sentosa dari ketinggian merupakan sensasi tersendiri, bayangkan dengan naik cable car kita bisa melihat pulau sentosa dan laut malaka sekaligus. hilir mudik kapal yang lalu lalang menjadi bagian keindahan yang sulit dilupakan",Skyline Luge Sentosa,tripadvisor
