date,user,review,attraction,source
2015-10,482wiwi,Pantai sangat bersih dan air sangat jernih. Terdapat beberapa wahana yang dekat dengan pantai. Train juga disediakan.,Siloso Beach,tripadvisor
2015-01,Putri T,"Waktu main ke pulau sentosa, saya sempat mampir ke pantai siloso. Pantai nya bagus, pasir nya putih dan bersih. Lumayan lah yah untuk pantai buatan :)",Siloso Beach,tripadvisor
2015-05,Orezh,"Siloso Beach paling enak didatangi sore hari, suasananya menyenangkan. Makin malam makin ramai karena bar/cafe mulai buka dan ramai didatangi pengunjung. Kita akan dimanjakan dengan pantai pasir putih dengan ombak yang cukup tenang. Bisa dijadikan pengisi waktu sambil menunggu jam tayang Wings of Time. Tang paling menarik dari Siloso Beach selain pantai pasir putih adalah limpahan sinyal dari Batam. Sambil duduk-duduk dibawah pohon kelapa, kita bisa menikmati layanan dari salah satu operator telepon seluler Indonesia. Lumayan kan, bisa menelepon tanpa perlu khawatir dengan tarif internasional. Hehehe.",Siloso Beach,tripadvisor
2015-10,TamaraTherito,"Pantai yang bersih, terdapat pemandangan kapal yang lewat, akses dengan kereta dari vivo city, gratis, ombak tenang",Siloso Beach,tripadvisor
2015-09,utikpuji01,"Mengunjungi sentosa island tak lengkap tanpa menuju pantai siloso yang dapat ditempuh dengan monorail dan turun di beach station lalu dilanjutkan jalan kaki. Aapabila tidak ingin jalan kaki, maka anda dapat menaiki bis gratis untuk berkeliling pantai siloso secara gratis. Anda juga bisa menyewa segway dan sepeda dengan tarif sekitar 12 dolar per 30 menit.",Siloso Beach,tripadvisor
2014-10,Ikrar W,"Pantai yang terleatak di selatan pulau sentosa ini sangat tenang dan hampir tidak terdapat ombak yang berarti. Jadi bagi anda yang ingin berselancar, pantai ini bukan untuk anda. Pengunjung pada saat akhir pekan bisa sangat padat.",Siloso Beach,tripadvisor
2015-08,WahyusFamily,"pantai yang bersih di kawasan pulau sentosa, meskipun bukan yang terbaik jika dibandingkan obyek wisata pantai lainnya. Sangat cocok untuk berwisata bersama keluarga dan anak-anak. wajib dikunjungi beserta atraksi sentosa lainnya.",Siloso Beach,tripadvisor
2015-05,happy_woman1987,pantai gratis di singapura. mampir kesini sepulang dari universal studio sambil menunggu kembang api dari universal studio lumayan juga. meskipun pantainya ya biasa aja.,Siloso Beach,tripadvisor
2015-01,revinawidya,"pantai yang bersih dan sepi, cocok sekali untuk bersantai.
Sayangnya, saya datang kesana tepat di siang hari sehingga menginjak pasirpun terasa sangat panas.",Siloso Beach,tripadvisor
2014-09,nicknisha,pantai yang wjib di kunjungi jika ke sentosa island. dapat dikunjungi dengan free bus sentosa. kemudian jika lelah jalan kaki untuk menimati pantai ada semacam free car hingga sampai ujung pantai dan ini gratis. agak panas ketika sing mungki namun banyak terdapatcafe untuk bersantai.,Siloso Beach,tripadvisor
2015-04,ijadigweed,"apabila anda ingin merasakan hiburan dengan penuh fasilitas pantai terbaik disingapore, maka anda wajib kesini
dengan berbagai macam wahana hiburan mulai dari yang extreme hingga untuk anak2 tersedia disini
pantai siloso beach
wahana surfing dengan ombak artificial-nya
wahana terjung payung (glide) yang dilengkapi dengan fasilitas profesional-nya
dan lain lain

enjoy",Siloso Beach,tripadvisor
2015-02,Z S,"Pantai Siloso namanya.... Pantai yang indah dan bisa memanjakan kaum muda dan mudi.

Saat sore hari, kita akan disuguhi dengan banyaknya wisatawan yang berolahraga seperti jogging dan bermain voli. Suasana pun tampak sangat sendu dan romantis.

Namun, wajah pantai ini berubah seketika saat malam hari sudah datang. Apanya yang berubah?

Ya, saat malam hari, pantai Siloso ini dipenuhi dengan gemerlapnya musik dari DJ terkenal dari seluruh negeri yang ada di dunia.

Pesta ini diadakan rutin setiap tahun dan sangat populer di kalangan pemuda dan pemudi.

Maka tak heran, jika lokasi ini dipenuhi dengan wisatawan muda.

Selain pesta tersebut, lokasi wisata Singapore yang satu ini juga digunakan untuk menghantarkan warga Singapura ke tahun baru. Lokasi ini selalu ramai dengan wisatawan yang sedang merayakan malam pergantian tahun bersama pasangan, sahabat, dan keluarga.
Anda bisa berkunjung jika ingin ikut bergabung.

Di sini, Anda juga bisa sekalian berselancar dan menghabiskan malam di bar yang tersedia.

Untuk menuju lokasi ini, Anda hanya perlu menaiki kereta menuju stasiun MRT Harbour Front. Setelah itu, Anda bisa menaiki Sentosa Express menuju Sentosa island. Mudahnyaaa.....",Siloso Beach,tripadvisor
2014-08,fitri2015,"Pantai ini terletak di sebelah barat Sentosa, merupakan tempat yang ideal untuk kegiatan volley pantai dan kegiatan outdoor yang lain seperti kano, bersepeda atau main rollerblade. Sambil menunggu anak-anak bermain pasir, saya akhirnya ngorok sambil tiduran di batu datar yang ada di pantai itu. Lumayanlah tidur siang-siang (untung waktu itu mataharinya redup).",Siloso Beach,tripadvisor
2015-05,sherlyholic,jangan dibayangkan pantainya ini sebagus pantai di bali. pemandangan depan pantai ini adalah dermaga,Siloso Beach,tripadvisor
2014-05,Taumy_Firman,"Singapura pun memiliki pantai, meskipun berpasir tetapi aktivitas snorkling tidak ada di pantai ini. Pantai ini hanya cocok untuk berfoto ria dan berjemur, tetapi bukan untuk wisata melihat keindahan bawah laut yang alami.",Siloso Beach,tripadvisor
2014-10,syifahanoum,"pantai ini masih di lingkungan sentosa island, pas banget bisa di kunjungi setelah dari universal studio ..
kekurangannya pantai ini terlalu ramai ..",Siloso Beach,tripadvisor
2015-01,dhiny2015,"jangan ngebayaning pantainya luas, pantainya kecil.. banyak restaurant dan bar.. bule-bule lagi berjemur banyak,, tapi menurut saya pantainya biasa aza.. keliatan kapal2 gitu.. :D airnya bening.. saya rasa ini pantai buatan ^_^",Siloso Beach,tripadvisor
2014-05,aria h,Pantainya yang kecil dan airnya kurang bersih. Jangan dibayangkan pantai ini seperti pantai di indonesia. Pemandangannya hanya banyak kapal...,Siloso Beach,tripadvisor
2015-01,SIrosda,"Jika kita ke Singapore, tentu saja pantai bukanlah target utama tempat wisata. Tapi, jika kita ingin sekali-sekali menikmati suasana tepi laut sambil duduk dan berenang, pantai ini bisa dijadikan alternatif. Letaknya di Sentosa island, lokasinya kecil dengan pasir putih yang lembut dan laut jernih tak ada ombak,jadi seperti kolam renang. Di kejauhan dapat melihat kapal-kapal besar dan ferry. Ada restoran dan cafe serta fasilitas untuk membilas badan dan ganti baju tudak jauh dari pantai tersebut.",Siloso Beach,tripadvisor
2014-02,Einoks,"Pantainya tidak seindah pantai alami yang ada di Indonesia, maklum saja ini kan adalah pantai buatan hasil rekayasa manusia :)
Jadi jika anda adalah pecinta pantai yang indah, bukan disini tempatnya.",Siloso Beach,tripadvisor
2014-02,thelvia v,"Pantainya kecil dan airnya kurang bersih. Jangan dibayangkan pantai ini seperti pantai di Bali.
Pemandangannya hanya banyak kapal cargo.
Ada area foodcourtnya, tapi sangat tidak ramah.
Saat saya kesana sedang hujan cukup deras, jadi saya numpang berteduh hingga hujan reda dan memang tidak membeli apa-apa karena rencana hanya kesini sebentar ingin tahu setelah bermain di USS. Tapi malah diusir.
Pantai ini lebih mirip seperti taman tengah kota yang ada permainan anak-anak yang simple dan kecil, dan alat-alat sederhana untuk gym.
Mungkin pantai ini lebih sering dipakai untuk mengadakan event dibandingkan untuk dinikmati sehari-hari",Siloso Beach,tripadvisor
2014-07,Harijanto,"Menurut saya pantai ini tidak terlalu bagus , hanya saja pantainya bersih dan terawat dengan baik .
lokasi di pulau sentosa paling ujung dapat di tempuh jalan kaki ataupun naik kereta kelinci .
cocok untuk bermain bagi anak-anak , tetapi cukup panas pada saat musim panas",Siloso Beach,tripadvisor
2013-09,macosxlover,"Siloso beach terkesan seperti pantai biasa di pulau Sentosa Singapura, namun di pantai ini banyak sekali diadakan acara2 atau pertunjukan malam",Siloso Beach,tripadvisor
2013-09,l0vely99,"sejujurnya tidak ada yg istimewa dengan pantai ini , benar benar terlalu biasa dan tidak menarik sama sekali , untunglah masih ada permainan permainan yg melengkapinya sehingga masih memberi nilai lebih",Siloso Beach,tripadvisor
2013-01,FitriYenti,"Masih di area Sentosa Island, kita bisa menikmati pantai pasir putih berombak tipis.. Yaaa..siloso beach..dengan naek trem yg selalu beredar di sekitar pulau, kawasan ini cukup menyenangkan, jalan kaki di sepanjang jalan pantai ini sambi bermain ombak adalah salah satu kegiatan favorit saya.

Banyak wisatawan mancanegara yang haya menggelar tikar kemudian sunbathing di sepanjang pantai yg tidak jauh dr Pulau Batam ini",Siloso Beach,tripadvisor
