date,user,review,attraction,source
2017-04,Yesitea,"Untuk yang ingin hemat waktu ke Sentosa, transportasi ini bisa jadi pilihan. Hanya saat peak season biasanya harus sabar antri. Harganya lumayan mahal S$4 tapi bisa bebas naik kereta ini selama di dalam Sentosa.",The Sentosa Express,tripadvisor
2017-03,fathergil,"Di akhir pekan atau liburan, transportasi ini cukup padat. Anda harus menunggu beberapa menit dan harus rela mengantri. Untuk Anda yang membawa anak kecil dengan stroller, mungkin akan sedikit repot. Namun Anda dapat menghemat waktu jika beruntung mendapatkan antrian yang tidak begitu lama.",The Sentosa Express,tripadvisor
2016-07,Ismi K,"Pengalaman yang tak terlupakan. melihat lihat kota Singapura dari atas benar-benar pemandangan yang luar biasa. harga tiketnya pun tidak mahal ko, sangat terjangkau. impian saya saat kecil tercapai sudah. senangnyaaaa...",The Sentosa Express,tripadvisor
2017-03,lisa1601,"Sekalipun melayani rute pendek, kereta ini cukup mahal. $4 utk PP (sebenarnya sekali jalan, karena kereta pulang dari universal studio gratis), keretanya kecil, namun bersih, jalannya tidak terlalu cepat. Sekedar alat transportasi menuju universal studio atau merlion sentosa dan sentosa beach saja.",The Sentosa Express,tripadvisor
2016-12,Leny I,"Sentosa Epress merupakan salah satu pilihan jika ingin ke pulau Sentosa . Harga tiket murah, bersih, tepat waktu dan nyaman. Jika sudah berada di Sentosa, kita bebas naik Monorail ini bolak balik dari Waterfront (Universal Studio) , Imbiah (Big Merlion, KFC, Madame Tussaud Museum, Skyride/Luge) dan Beach Station (Pertunjukan Laser Air Wings Of Time, pengganti Song Of The Sea)",The Sentosa Express,tripadvisor
2016-12,Ahmad Wijaya,Angkutan yang nyaman di berikan untuk pengunjung yang akan menikmati kenyamanan dari tamanbermain milik negara singapura,The Sentosa Express,tripadvisor
2016-04,litlotlit,"Saya naik Sentosa Express dari Vivo City ke Sentosa Island. Sebenarnya cukup nyaman karena kondisi kereta terawat dan bersih, tetapi karena saya naik ketika weekend antrean dan penumpangnya rame banget. Tetapi Sentosa Express cepat, tepat waktu, murah, dan selama perjalanan kita dapat melihat pemandangan sekitar Sentosa Island",The Sentosa Express,tripadvisor
2017-01,sukandaru p,"Start dari Vivo City Singapore ke Pulau Sentosa dengan tiket 4 S$ cukup mengasyikkan melintasi laut,pemandangan alam,lewat terowongan 'Welcome to Sentosa' memakan waktu +/- 10 menit.
Dengan Sentosa Express ini kita cukup bayar sekali di stasiun Vivo, pulang baliknya dari stasiun Imbiah Sentosa juga keliling- keliling sudah tidak bayar lagi dan jika berhenti disuatu stasiun/ obyek wisata kita bisa turun melihat-lihat lalu naik KA lagi. Wah,lumayan tiketnya cukup murah",The Sentosa Express,tripadvisor
2016-10,mycaption,"Sentosa Express ini mirip dengan kereta pada umumnya namun di dalam kereta ini tidak terdapat banyak tempat duduk. Perjalanan yang ditempuh untuk menuju Sentosa Island tidak memerlukan waktu yang lama sehingga hal tersebut tidak menjadi masalah.
Apabila kita turun dari stasiun harbourfront, untuk menemukan Sentosa Express kita harus menaiki lantai 3.",The Sentosa Express,tripadvisor
2016-11,sizzozzy18,"Sangat membantu kita untuk yang mau berkunjung ke Universal studio, Madame Tussauds, atau pantai yang ada di sekitar pulau sentosa. Cukup murah untuk dapat menggunakan transportasi ini dan sangat mudah ditemukan",The Sentosa Express,tripadvisor
2015-12,Putut Hargiyarto,"Jika ingin mengunjungi Sentosa Island di Singapura, belum sempurna tanpa naik The Sentosa Express, kereta yang menghubungkan Stasiun Harbour Front dengan pulau Sentosa sebuah kawasan wisata Taman di bagian selatan singapura. Untuk menaiki wahana ini kita harus antre cukup lama dengan ongkos SGD35 per orang. Kereta ini berjalan diatas mono rel di atas ketinggian, sehingga terdapat view yang bagus di sekitar jalan yang dilalui. Terdapat 2 pemberhentian menuju Ujung Pulau Sentosa.",The Sentosa Express,tripadvisor
2015-11,risa s,"Transportasi pilihan buat kamu yang malas untuk jalan kaki, kalian bisa menggunakan kereta ini. kereta ini dapat membawa kamu untuk berkeliling sentosa dan berhenti di beberapa stasiun yanga ada.",The Sentosa Express,tripadvisor
2015-10,Taragea,"Salah satu alternatif untuk mencapai pulau Sentosa adalah menggunakan Kereta ini. Anda harus antri untuk dapat menggunakan fasilitas transportasi ini. Keretanya bersih. Terakhir saya menggunakan transportasi ini, tiket yang dikenakan adalah SGD 4.",The Sentosa Express,tripadvisor
2016-06,arvinpw,"Salah satu cara yang praktis untuk mengunjungi pulau Sentosa Singapore adalah dengan menaiki monoraol Sentosa Express (akses melalui VivoCity Mall).
Namun dikenakan biaya per orang.

Tips: jika ingin menghemat, pada saat mengunjungi pulau sentosa, datanglah dengan berjalan kaki melalui broadwalk (disediakan traveller/eskalator berjalan seperti yang ada pada bandara) secara gratis... lalu bila ingin pulang atau meninggalkan Pulau Sentosa, barulah menaiki Sentosa Express tanpa dipungut biaya apapun.",The Sentosa Express,tripadvisor
2015-09,Lenny A,"Jika anda ingin menuju Pulau Sentosa, inilah cara terbaik dan murah untuk menuju ke sana. Sistem transportasi ini merupakan monorail yang menghubungkan pulau utama Singapura langsung ke Pulau Sentosa. Jika ingin ke Universal Studios, (dari stasiun MRT Harbourfront yg terintegrasi langsung ke stasiun Sentosa Express ini), cukup turun di stasiun pertama setibanya anda di Pulau Sentosa, yaitu stasiun Imbi.",The Sentosa Express,tripadvisor
2016-02,brv r,"Ada beberapa cara untuk mencapai Sentosa Island, salah satunya dengan menggunakan Skytrain Sentosa Express....mesku hanya dua gerbong namun waktu tunggu yang tidak lama dan pemandangan yang indah membuat perjalanan dengan Sentosa Express menjadi menyenangkan",The Sentosa Express,tripadvisor
2016-04,Superboy2811,Cara terbaik ke sentosa island adalah naik monorail ini. Biaya nya sekitar sgd7 untuk perjalanan pulang pergi. Cepat dan nyaman sekali.,The Sentosa Express,tripadvisor
2016-08,devinanp,"saya masuk ke sentosa lewat sentosa boardwalk yang gratis dan pulang naik sentosa express.. apabila sudah didalam kita bebad menaiki sentosa express ini secara gratis, jarak antara stasiun pu tidak jauh.. sangat cepat dan tidak perlu jalan kaki untuk masuk dan keluar vivocity.. stasiunnya terdapat di lantai 3 vivo city",The Sentosa Express,tripadvisor
2016-08,Nickmozen,"waktu antrinya sangat parah pada saat keberangkatan pagi hari, sebaiknya disediakan counter untuk pengisian menggunakan mesin seperti di MRT. kebersihan dan penumpang naik teratur",The Sentosa Express,tripadvisor
2016-07,Agung Tjahjadi,"Ketika berkunjung ke Vivo City Mall dan ingin ke Sentosa Island tidak perlu repot-repot,tinggal naik ke lantai atas, disana tersedia kereta cepat ke Sentosa island hanya dengan membayar $4 per orang.",The Sentosa Express,tripadvisor
2016-01,Issa P,"Hanya dengan 4 SGD, bisa menjelajah pulau sentosa sampe capek. Naik Sentosa express ini dari Vivo City Mall lantai 3. Sentosa express ini berhenti di 4 station. Sebaiknya kita punya peta pulau sentosa, jadi kita tidak bingung mau berhenti di station apa untuk menikmati banyak tempat.",The Sentosa Express,tripadvisor
2016-07,PoppySh,"biar cepat sampai di sentosa dan ga cape, ya naik ini. Cuma 4S$ nyampe deh. ga lelah, dan pemandangannya bagus.",The Sentosa Express,tripadvisor
2016-06,tipan2016,"Dari Vivo City Kita bisa menggunakan transportasi monorail ini, selain nyaman juga sangat cepat. Tidak lebih dari 10 menit kita sudah sampai ketujuan",The Sentosa Express,tripadvisor
2016-07,Arystanto T,Salah satu sarana tranportasi menuju p sentosa yang brangkat dari mall vivocity yg selalu penuh penumpang yang memiliki 4 perhentian di pulau sentosa yg dlm perjalanan dapat menikmati pemandangan kapal kapal,The Sentosa Express,tripadvisor
2016-05,iwan78,Salah satu transportasi gratis & nyaman yang disediakan oleh pihak sentosa dari fifo city masuk ke areal pulau sentosa. Sangat membantu sekali.,The Sentosa Express,tripadvisor
2016-04,Fetty L,"Salah satu pilihan transportasi menuju pulau sentosa yang sering digunakan. Karena saya datang di hari Minggu, maka kereta sangat penuh. Akan tetapi, semua penumpang tertib dan kondisi kereta nyaman.

Saat hari libur, maka proses pembelian tiket antri. Akan tetapi, terdapat banyak loket dengan pelayanan yang cepat dan informasi yang disampaikan jelas",The Sentosa Express,tripadvisor
2016-06,tepas2000,saya kagum dengan pengaturan transportasi di pulau sentosa. saya naik dari stasium imbiah pada perjalanan pulang menuju vivo city. keretanya bersih dan penumpangnya tertib antri memasuki kereta. perjalanan menjadi lebih cepat.,The Sentosa Express,tripadvisor
2016-05,yayan g,"biaya pp sekitar 40 rb rupiah, bisa dibeli di vivo city dilantai 3. pilihan yang hemat selain cable car untuk mencapi pulau sentosa. tidak bisa muat terlalu banyak orang dan berhenti disetiap stasiun yang sebenarnya bs dengan berjalan kaki",The Sentosa Express,tripadvisor
2016-05,Puteri S,2 gerbong saja. Jadi siap2 penuh-penuh di dalam sentosa express. masuknya hanya butuh 4 SGD. bisa sepuasnya keliling di sentosa.,The Sentosa Express,tripadvisor
2016-03,Suwito C,Sentosa Express merupakan salah satu opsi transportasi untuk menuju ke Sentosa dari Vivo City. Sentosa Express juga menghubungkan beberapa stasiun yang ada di dalam Sentosa.,The Sentosa Express,tripadvisor
2015-08,fieffyda,"pengangkutan awam yang sangat selesa, mudah untuk di entry dan juga sungguh cepat. keadaan pon bersih dan nyaman",The Sentosa Express,tripadvisor
2016-03,Gadiza M,"Trem ini disediakan bagi para pengunjung pulau sentosa yang sangat bagus, bersih dan cepat dalam membawa kita ke berbagai wilayah di pulau sentosa",The Sentosa Express,tripadvisor
2016-02,melliana,"Naik dari vivocity lt 3. Bayar 4sgd/orang.
Keretanya mungil, tempat duduk cuma beberapa kursi. Waktu kesana hari kamis tidak terlalu ramai. Yang berdiri cuma 5-8 orang. Tapi kalo hari libur..beuh...pasti penuh banget.

Kalau sudah di area pulau sentosa, kita bisa naik kereta ini gratis.
Jadi supaya hemat, dari mall vivocity ke sentosa jalan kaki via boardwalk. Ntar baliknya ke vivocity naek kereta, gratis. Di tiap stasiun ada peta, petunjuk arah dan petugas. Jadi jgn takut salah arah.

Saya naik kereta dari imbiah stasiun ke vivocity mall cuma 4menitan. Turunnya di lt 3 mall.",The Sentosa Express,tripadvisor
2016-01,sailaluthfiyyah,"Sentosa express. Harus masuk mall dulu untuk bisa ke mrt nya. Bagus banget, bersih, walaupun tidak ada tempat duduknya. Kita ngelewatin pelabuhan untuk menuju ke sentosa island",The Sentosa Express,tripadvisor
2015-10,hana e,"benar express seperti namanya, mungkin tidak terlalu murah, tapi aksesnya benar-benar mudah. malah kalau Anda menginap beberapa hari, ada kartu akses yang mengizinkan anda bolak-balik naik berkali-kali tanpa bayar lagi.",The Sentosa Express,tripadvisor
2016-01,Silfz,Menggunakan ini sama dengan menggunakan mrt di kota..cuma beda nya the sentosa express hanya untuk tujuan sentosa island..kartu yang dgunakan juga sama dengan mrt biasa..biaya juga murah..kira 5sgd..,The Sentosa Express,tripadvisor
2015-11,Sharah A,"Salut deh sama singapur... Apa"" ada MRT yg nyaman tepat waktu dll... Ke sentosa udah ada keretanya yang bakal nganter kita pindah"" tempat jd gk perlu khawatir",The Sentosa Express,tripadvisor
2016-02,Elramdhani,Mungkin karena kedatangan saya saat longweekend ya. Jd penuh dan agak antri untuk menaikinya dari sentos menuju vivo or dari beach ke vivo. Stasiunnya agak keci. Tapi cepet banget sih jd ya lumayan no problemo,The Sentosa Express,tripadvisor
2015-03,Angeline,"Saat kita para turis akan mengunjungi Sentosa Island ada tiga alternatif untuk menuju kesana, pertama dengan berjalan kaki dari vivo city mall, kedua dengan bus/taxi/mobil, dan ketiga dengan Sentosa Express. Saat saya kesana saya memilih menggunakan Sentosa Express, dengan biaya $3 SGD/orang. Caranya kita harus menuju Vivo City mall terlebih dahulu, di lantai 3 kita akan menemukan mesin penjual tiketnya. Jika belum pernah menggunakan mesin ini, ikuti saja petunjuknya, petunjuk dengan bahasa Inggris dan cukup jelas bagi para turis. Jika uang yang kita masukkan kedalam mesin membutuhkan kembalian, maka secara otomatis mesin ini akan mengeluarkan uang kembalian dengan tepat. Perjalanan yang ditempuh ke Sentosa Island ke perhentian Water Front hanya membutuhkan waktu kurang lebih 5 menit saja.",The Sentosa Express,tripadvisor
2015-09,988yani,Menuju ke sentosa island atau ke uss dengan cepat naik sentosa express. Biaya naik nya juga tidak terlalu mahal.,The Sentosa Express,tripadvisor
2016-01,Anna Haryati,"Kalau ingin ke Sentosa, anda bisa naik MRT yang akhirnya sampai ke Mall VIVO City. Nah untuk naik monorailnya, kita harus naik lantai 3, biayanya per orang 4 dollar round trip. Tapi sebenernya bisa juga gratis loh ke sentosa dengan mengunakan shuttle bus dilantai dasar. Nah tinggal pilih ajah, yang bikin beda adalah sensasinya ajah sih. Toh akhirnya kedua-duanya juga membuat kita sampai ke Sentosa. Bedanya yang satu gratis, dan satunya ga. Trus yang satunya anti macet yang satunya terkendala macet. Satunya merayap di atas sedangkan yang satu merayap dibawah heheheh",The Sentosa Express,tripadvisor
2015-02,diniandina,"jika anda berkunjung ke sentosa dan menginap di salah satu resort yg ada di sentosa, jangan lupa minta free card untuk naik sentosa express dari vivo city, supaya tidak di kenakan biaya lagi",The Sentosa Express,tripadvisor
2015-03,bang_jojo,"biaya lebih mahal dari bis, tapi lebih cepat..
kekurangannya masih naik ke mall lantai atas yang membuat malas..",The Sentosa Express,tripadvisor
2015-09,christhenrie,"Sentosa express ini merupakan salah satu akses masuk menuju Sentosa Island. Kereta ini jumlahnya terbatas, terkadang cukup sesak. Apalagi ketika waktu sore, antrian panjang sungguh menyebalkan ketika baru selesai bermain dari Universal Studio",The Sentosa Express,tripadvisor
2016-01,Fathur_abrar,"Kereta monorail ini menghubungkan antara vivo city (HarbourFront) dan pulau sentosa (Lookout, Merlion, dan Pantai Siloso) kereta ini beropasi dari pagi hingga pukul 12 Malam. Frekuensi kedatangan kereta pada setiap stasiunnya yaitu setiap 4 menit. Sehingga penumpang tidak lama menunggu kereta. Kondisi dalam kereta bersih dan nyaman.",The Sentosa Express,tripadvisor
2015-02,fraskie,seperti monorail. jd kl mau ke P. sentosa bisa menggunakan monorail dengan tarif 3 sgd. dan untuk pulang tidak perlu membayar kembali. untuk stasiun monorail bisa naik dari vivo city mall. cobain sensasi monorail.. petugasnya ramah koggg .,The Sentosa Express,tripadvisor
2015-04,SatriaYP,"Sentosa Express merupakan kereta monorail yang menghubungkan antara Vivo City Mall dengan Pulau Sentosa. Jika dari Vivo City menuju Pulau Sentosa akan dikenai biaya namun jika dari Pulau Sentosa menuju Vivo City tidak bayar alias gratis.

Untuk tips yang menyenangkan ke Pulau Sentosa adalah berangkat jalan kaki lewat Boardwalk, keliling Pulau Sentosa naik bus sentosa yang gratis, kemudian pulang ke Vivo City mencoba naik Sentosa Express.",The Sentosa Express,tripadvisor
2015-12,SiskAL123,Kalau mau ke sentosa naiknya sentosa express bayar empat dollar..kita bisa kemana2..mau ke universal studio bisa..ke sentosa island juga bisa.dan berbarisnya disana teratur buat mau baik sentosa express ini,The Sentosa Express,tripadvisor
2015-01,lilyain,"naek sentosa express antrinya lumayan panjang, klo masih siang kita lebih memilih jalan kaki di sentosa board walk sekalian menikmati pemandangan",The Sentosa Express,tripadvisor
2015-10,cicilala,"bagi anda yang ingin berkunjung ke resort world sentosa, anda dapat menggunakan berbagai nacam pilihan diantaranya adalah the sentosa ekspress atau umum disebut monorai. tiket yang anda beli seharga 4 SGD PP bisa anda gunakan untuk naik turun di setiap stasoin tanpa harus membeli tiket lagi. Pelayanannya bagus, fasilitasnya nyaman dan cepat. pemandangan dari atas monorail juga bagus, sehingga pengunjung bisa melihat sekeliling rsort world sentosa.",The Sentosa Express,tripadvisor
2015-04,yrroj,"Kereta kecil yang menghubungkan pulau utama Singapur dan pulau Sentosa. Dengan membayar sedikit saja, anda bisa menikmati fasilitas ini. Untuk mencapainya dengan datang menujui lantai atas Vivo City dan kemudian di sanalah haltenya berada. Sementara di pulau Sentosa terdapat beberapa halte yang terpisah.",The Sentosa Express,tripadvisor
2015-10,482wiwi,The sentosa express berada pada vivo mall level 3 L. Sentosa express full ac dan dapat melihat pemandangan luar yang sangat bagus,The Sentosa Express,tripadvisor
2015-11,wul4n82,"Sentosa express pilihan yang tepat untuk menjelajah atraksi di pulau sentosa, tidak perlu menunggu lama untuk berpindah tempat dari satu wahana ke wahana lainnya jika menggunakan Monorail ini. Sayangnya hanya terdapat 2 gerbong dalam satu rangkaian, namun dengan cepatnya frequensi kedatangan hal tersebut bukan masalah.",The Sentosa Express,tripadvisor
2015-08,Remmydius,"Merupakan alat transportasi yang di gunakan untuk menuju ke Sentosa dari vivo city.
Kita bisa memilih tujuan yang di inginkan, apakah untuk ke USS atau lainnya",The Sentosa Express,tripadvisor
2014-12,Herni1208,ini kereta kecil yang digunakan kalau kita akan menuju ke sentosa island. gampang banget kok naik ini .. tinggal naik mrt dulu sampe di harbour front nnti kita turun tuh pas bgd di dalem mall vivo city nah tinggal naik ke level paling atas gak susah kok karena banyak penunjuk jalannya :),The Sentosa Express,tripadvisor
2015-07,Novani Nur I,"Jika anda akan ke USS pasti akan menaiki kendaraan ini, jika anda punya kartu MRT maka cukup tap sajah untuk harganya saya lupa. Tapi yang jelas nyaman banget",The Sentosa Express,tripadvisor
2015-09,aal856,"Untuk menuju Pulau sentosa ada dua pilihan dari Vivo mall, yaitu melalui sky Train sentosa express atau Cable Cab atau kereta gantung,tapi saya selalu memilih sentosa express sky train karena selain murah yaitu hanya SGD 2,5 sudah pulang pergi waktu tempuhnya juga lebih cepat yaitu sekitar 2 menit sudah tiba di sentosa.",The Sentosa Express,tripadvisor
2015-03,TamaraTherito,"Naik saat gratis, seru dan bersih, perjalanan jadi terbantu dan tidak terlalu capai untuk berpindah tempat, desain yang warna-warni, cepat",The Sentosa Express,tripadvisor
2015-10,chimbrinn,"Transportasi dr sentosa island ke pusat kota.
Gratis, cepat, bersih dan keren kereta nya.
Mantabb...",The Sentosa Express,tripadvisor
2015-10,deni_prasetio,Salah satu moda lanjutan kalo kita memakai moda MRT atau bus yg berheti di vivo city atau sta Harbourfront buat menuju ke Sentosa Island... Cukup bayar sgd 4 aja buat memakai jasa monorel ini atau kl kita punya ez link / nets bs langsung digunakan.... Moda ini paling favorit krn cukup murah dan waktunya cepat. Ada 3 station monorel yg dilewati dan monorel ini ada 2 gerbong utk mengangkut kita. Waktunya pun beroperasi dr pagi hingga malam... Tapiii krn ckp banyak yg memakai jasa ini jgn lp antri yaaa... Budayakan tertib ya...,The Sentosa Express,tripadvisor
2015-10,lorsky,"Menggunakan sentosa express untuk jalan-jalan menuju dan selama di sentosa island merupakan cara yang praktis menurut saya.
Sedikit cerita dan tips untuk menggunakan sentosa express setelah mengunjungi USS.

Saya ingin kembali ke vivo city setelah puas bermain di USS hingga tutup. Tentunya banyak sekali pengunjung yang memiliki pemikiran yang sama sehingga antrian-nya meliuk bagaikan ular naga panjangnya...

Akhirnya saya dan suami memutuskan untuk ke beach station sekalian melihat-lihat siloso beach. Keputusan itu ternyata sangat tepat karena dari beach station kami tidak perlu mengantri untuk kembali ke vivo city plus dapat tempat duduk (ini menyenangkan buat kaki saya setelah seharian bermain di USS).",The Sentosa Express,tripadvisor
2014-10,ilhamsteria,The Sentosa Express menawarkan kecepatan dengan harga terjangkau menuju pulau Sentosa. Naik dari Mall Vivocity kita akan menuju sentosa dengan hanya beberapa menit.,The Sentosa Express,tripadvisor
