web-scraper-order,web-scraper-start-url,user,date,rating,review
1650528031-169,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Husen,5-Mar-22,8.5,"Resor yang bagus, staf pendukung yang luar biasa (terima kasih Pak Steven), sarapan yang luar biasa. Tebingnya luar biasa. Hanya berharap mereka bisa membuka kolam air panas dan jacuzzi untuk tamu hotel. Saya telah memesan kunjungan saya berikutnya selama ulang tahun saya di bulan Mei tahun ini. Sangat berharap untuk mendapatkan pengalaman yang sama atau lebih baik."
1650528031-170,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,David C.,3-Mar-22,10,"Secara keseluruhan sempurna, lingkungan seperti melarikan diri dari kota, Anda akan merasa seperti berada di bali, hanya kamar yang baunya sangat aneh, seperti bau kayu tua, sisanya sempurna, layanannya sangat bagus."
1650528031-171,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Seah L. H.,18-Feb-22,9.7,"Tetap sempurna! Pelayanan prima! Kamar bersih, dekat pantai dan ramah anak-anak! Ada klub anak-anak dan juga kolam renang untuk anak-anak. Juga spa ikan!"
1650528031-172,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Teng H. L.,18-Jan-22,9.7,Pizza tebing sangat lezat. Tempat yang bagus untuk bersantai dan mengisi ulang.
1650528031-173,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Darren T. K. S.,3-Dec-21,8.5,"Menginap 2 malam kami di Sofitel Sentosa sangat menyenangkan. 3 anak kami bersenang-senang di sana. Itu sedikit mahal tapi setidaknya kami memiliki semua makanan kami disediakan tanpa biaya tambahan, ditambah staf sangat ramah dan memastikan kami memenuhi kebutuhan kami. Satu-satunya kritik saya adalah Anda harus berjalan naik dan turun tangga yang panjang untuk sampai ke pantai terdekat, yang bisa sangat melelahkan jika Anda bersama anak kecil, jika tidak, ini hanya ketidaknyamanan kecil."
1650528031-174,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,JOANNE T. Y. W.,18-Nov-21,5.7,Layanan ini underwhelming dan kurang. Sedikit atau tidak ada informasi yang diberikan dari pra-check-in hingga check-out. Saya perlu mencari informasi dari berbagai staf pada waktu yang berbeda dan karena tidak ada tindak lanjut atas pertanyaan saya seperti waktu check-in/out dan pemesanan makanan dan fasilitas. Makanan di restoran kweezeen juga mengecewakan. Tapi restoran tebing sangat bagus. Terkejut dengan perbedaan besar dalam kualitas makanan. Lokasi hotel sangat bagus karena sangat dekat dengan Pantai Tanjong dan dapat diakses melalui jalan setapak. Senang menggunakan sepeda gratis untuk menjelajahi Pulau Sentosa juga. Petugas itu sangat membantu.
1650528031-175,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Susan K.,9-Nov-21,6.1,"Rincian pemesanan di aplikasi tidak menyatakan bahwa ada biaya tambahan untuk makan di ""The Cliff"" untuk makan malam. Dan penjelasan staf meja depan tentang pilihan tempat makan membingungkan dan tidak cukup detail. Jika syarat dan ketentuan dicetak atau ditulis secara singkat untuk para tamu, itu akan membuat perbedaan besar. Selain itu, sebagian besar staf hotel tidak tampak ramah kecuali beberapa staf di concierge dan ""The Cliff"". Ada beberapa pertemuan yang menggambarkan staf tidak terlalu ramah. Misalnya, ketika kami duduk untuk makan malam di ""Kwee Zen"", hanya air minum yang ditawarkan. Kami harus meminta staf lain untuk minuman yang tersedia. Bahkan saya menyarankan untuk menawarkan tamu daftar anggur/koktail. Suami saya dan saya akan memesan sebotol anggur untuk merayakan ulang tahun pernikahan kami (meskipun dikenakan biaya). Pertemuan lain adalah, ketika saya dan suami saya ingin mengambil minuman di ""LeBar"" sekitar pukul 21:45, staf awalnya tampaknya menolak entri kami, mengatakan bar sudah tutup. Kami mengerti bahwa bar tutup pukul 10.30 malam, tetapi kami hanya ingin minum sebentar. Sisi baiknya, staf akhirnya menunjukkan kami ke meja dan sikapnya jauh lebih baik sebelum kami meninggalkan bar. Tapi tetap saja kami merasa bahwa pendekatan awal seharusnya lebih ramah. Contoh lain adalah ketika saya sedang mengantri di stasiun telur di ""Kwee Zeen"" saat sarapan, koki di stasiun tiba-tiba mengangkat suaranya dan berkata, ""Lebih cepat!"", tampaknya kepada salah satu staf layanan. Awalnya saya pikir koki sedang mencoba untuk memberitahu saya untuk bergegas, tetapi meskipun dia tidak, saya tidak berpikir itu sangat profesional untuk menegur sesama rekan di depan tamu hotel. Selama kami tinggal, hanya satu staf yang repot-repot bertanya bagaimana pengalaman menginap / makan malam kami di ""Kwee Zeen"" dan itu adalah nyonya rumah di ""The Cliff"" tempat kami makan siang. Untungnya, semua staf di restoran secara signifikan lebih ramah dan saya dan suami saya ingin memuji mereka semua. Jika kita tahu pengalaman bersantap akan jauh lebih baik; Kami akan rela membayar biaya tambahan untuk makan malam pada malam sebelumnya. Secara keseluruhan standar layanan biasa-biasa saja. Itu adalah pengalaman yang cukup mengecewakan karena saya dan suami saya berada di sana untuk merayakan ulang tahun pernikahan kami. Kami tidak mengharapkan perlakuan khusus tetapi kami berharap untuk merasa lebih disambut. Kami benar-benar hanya ingin berbagi pengalaman kami selama kami tinggal. Suami saya dan saya kemungkinan besar tidak akan menginap di Sofitel Sentosa lagi dan tidak mungkin kami akan merekomendasikan keluarga atau teman kami untuk menginap di sana juga. Terima kasih."
1650528031-176,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Nova I. S. S.,26-Oct-21,8.5,"Kamar yang bagus, hotel menyediakan kue b'day gratis."
1650528031-177,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Oon S.,30-Aug-21,9.4,"Naik bus antar-jemput resor dari Harbourfront Exit D. Karena kamar belum siap pada pukul 1 siang, staf menyarankan agar kami makan siang di Cliff terlebih dahulu sambil menunggu sebagai bagian dari paket hotel. Makan siang adalah menu 2-kursus yang luar biasa dengan layanan hebat! Makan malam prasmanan di Kwee Zen dan sebaliknya sangat dilupakan. Bahkan tidak menyajikan laksa/nasi goreng/nasi lemak, hanya sebagian besar gorengan dan tampaknya murah, mesin kopi dikenakan biaya. Sarapan hari berikutnya jauh lebih baik dari segi variasi. Selain makan malam, kamarnya sangat bagus, tempat tidurnya sangat nyaman dan kami menikmati waktu kami!"
1650528031-178,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Justin L.,18-Aug-21,10,"Pengalaman menginap yang luar biasa dan menyenangkan dengan pelayanan yang baik dan makanan yang enak. Kami menginap 2 malam dengan paket full board, makan 2 kali di tebing, 2 kali makan dan sarapan di Kwee Zeen. Kami tiba sedikit sebelum sebelum jam 2 siang, dan diizinkan untuk check-in lebih awal, dan bahkan ditingkatkan ke kamar taman yang mewah. Setiap makanan yang kami makan enak, dengan semua staf sangat sopan dan membantu. Teriakan khusus untuk Jason, seorang staf di Cliff, yang melengkapi makanan luar biasa (makanan Italia terbaik yang kami miliki di Singapura) dengan layanan hebat, untuk memberi kami pengalaman bersantap yang patut dicontoh. Secara keseluruhan, 10 dari 10 pengalaman. Pasti akan kembali untuk staycation lain suatu hari nanti."
1650528031-179,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Alex,21-Jul-21,6.2,"Kamar tua, tidak bersih, makanan rata-rata."
1650528031-180,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Loh p. T.,9-Jul-21,6.3,"Dengan masker wajah dan penghalang fisik di konter check-in, musik yang keras benar-benar tidak membantu karena kami tidak dapat mendengar satu sama lain. Itu tidak meringankan suasana atau menenangkan pelanggan yang menunggu. Seharusnya menjadi aturan bahwa meja resepsi di restoran tidak boleh ditinggalkan tanpa pengawasan. Pelanggan tidak harus berjalan ke restoran untuk mendapatkan perhatian. Resepsionis pergi untuk mengurus hal-hal lain di restoran berarti dia multitasking. Perlu meninjau alokasi tenaga kerja Anda."
1650528031-181,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Daniel Y.,31-May-21,9.7,"Hotel Bintang 6! Suasana yang benar-benar menakjubkan. Check-in lancar (jangan lupa minta kupon minuman selamat datang jika staf lupa). Kamar tenang yang nyaman. Pancuran yang kuat dan memiliki air hangat yang dapat disesuaikan. Paket sambutan pembersih tangan, tisu antiseptik, dll. Makanan yang benar-benar enak untuk Sarapan, Makan Siang, dan Makan Malam - Anda bisa tinggal di hotel sepanjang hari. KweeZeen untuk Sarapan & Makan Siang. Tebing untuk Makan Malam. Akan kembali!"
1650528031-182,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Jean P. T. K. U.,10-May-21,6.1,"Saat check-in, saya bertanya apakah saya perlu memesan untuk sarapan dan mereka mengatakan tidak dan saya bisa pergi kapan saja. Keesokan harinya, ketika saya pergi ke restoran pada pukul 10 pagi, mereka menolak untuk mengizinkan saya masuk dan memberi tahu saya bahwa mereka memiliki fungsi mulai pukul 11:30. Bayangkan keluarga saya dan bayi kecil saya yang lapar. Saya harus mengeluh kepada resepsionis dan meminta mereka untuk berbicara dengan manajer mereka dan mereka mengusulkan untuk makan di kamar yang tidak ideal ketika Anda memiliki bayi 16 bulan; seluruh ruangan kotor dengan makanan setelah makan. Juga, pada waktu makan malam, seorang pria dan putranya berjalan-jalan di sekitar restoran tanpa mengenakan topeng dan staf hanya tersenyum kepada mereka tanpa meminta untuk memakai topeng dan saya mengadu kepada pelayan. Keesokan harinya lagi, seorang anak laki-laki yang lebih tua dari 6 sedang berjalan-jalan di area resepsionis tanpa topeng dan tidak ada yang menyuruhnya untuk memakai topeng. Terakhir, saya pikir beberapa staf memiliki sindrom Pinkerton. Saya berjalan ke restoran dan pelayan menggumamkan sesuatu yang tidak saya mengerti dan mulai memperhatikan seorang pria Ang moh di belakang saya. Saya menjawab ""Maaf, apa yang Anda katakan?"" Kemudian hanya dia yang memperhatikan saya. Karena semua ini, istri saya mengalami Hari Ibu yang buruk."
1650528031-183,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Chew Q.,23-Apr-21,9.1,"Alasan indah, kamar bersih. Pergi pada hari kerja dan tidak ada antrian saat check in atau check out. Makanan di The Garden luar biasa! Tebingnya bagus juga, tapi makanan penutup bukanlah pilihan yang tepat"
1650528031-184,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Chia K. M. M.,25-Mar-21,8.7,"Lingkungan dan suasananya sangat santai dan ada banyak alam di sekitarnya. Kolam renangnya besar namun tidak terlalu bersih. Ada dasar kolam yang kotor dan ada partikel tepung. Makanan dan layanannya baik-baik saja. Akan lebih baik sarapan pagi lebih awal, sekitar jam 8 pagi untuk menghindari antrian panjang."
1650528031-185,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Ong G. H.,24-Mar-21,9.7,"Benar-benar nuansa resor, jauh dari keramaian dan hiruk pikuk kehidupan kota. Layanan hebat. Makanan enak. Kolam yang bagus. Suasana luar biasa. Perabotan dan perlengkapan agak kuno tetapi cukup baik untuk masa menginap yang nyaman. Meminta sudut yang tenang dan diberi pemandangan taman. Jason dari restoran The Cliff membuat beberapa rekomendasi bagus."
1650528031-186,https://www.traveloka.com/id-id/hotel/singapore/sofitel-singapore-sentosa-resort--spa-276827?spec=22-04-2022.23-04-2022.1.1.HOTEL.276827.Sofitel%20Singapore%20Sentosa%20Resort%20%26%20Spa.2&prevSearchId=1730699409382996331&loginPromo=1&contexts=%7B%22inventoryRateKey%22%3A%22UBh6NEbrm3oRvPz965TEQYx6yJl1TnvT4YG%2Byjorw5RM0tKsNUio4Rxug1zOzHJilcvZa8YdqqIySdppe7dolTIewZlxfjiOGz6oXLTucMvN0%2BgQ3yZPvZcoHwUFNN%2BZpcr%2F%2FNa8o9ElfN8zOYhzzZeg0X586laFpeUViPi9rxD9maBsy%2F2GVsDUInUmDUiuIvEWeildVo7nbHxIWcXPVNGysXwP9P%2F6jQTjnyKeTv%2ByqYmxSenRKFEfSHS0XO3ksOocFaHL1Wb9vQXntcm%2BDw%3D%3D%22%7D,Jesmeen K.,22-Mar-21,6.3,"Memesan staycation ini untuk ulang tahun pernikahan saya yang ke-2 dan agak kecewa dengan pengalaman keseluruhan. Sementara tempat itu indah dan makanan / layanan di restoran (The Cliff) bagus, kami menemukan tempat itu agak tua dan tidak terawat dengan baik. Lorong ke kamar kotor dan area merokok dibiarkan kotor (kami tidak merokok tetapi kami melihat area khusus dipenuhi dengan rokok, kantong keripik kentang kosong ditinggalkan di sana sejak kami check in jam 3 sore sampai kami kembali dari makan malam jam 9 malam ) dan ketika kami berada di kamar pada jam 3/4 sore, sangat bising seperti ada pekerjaan di atas kamar kami. Ketika kami kembali dari berenang, kami menemukan sofa besar tepat di luar pintu kamar kami dan baru dilepas setelah 1-2 jam. Layanannya ok tapi rasanya agak terburu-buru, dan seluruh tempat terasa kekurangan tenaga. Ketika diminta sabun mandi ekstra untuk bak mandi melalui telepon, namun mereka menyediakan sabun batangan sebagai gantinya. Juga telah meminta untuk check-in lebih awal dan check-out lebih lambat tetapi memahami bahwa itu tergantung pada ketersediaan, tetapi tampaknya staf tidak memeriksa permintaan yang tercantum dalam voucher perjalanan kami dan harus diulangi di tempat. Saya kira ini tidak akan menjadi pengalaman menginap yang berulang, tapi tetap saja liburan yang agak ok dari kota."
