date,user,review,attraction,source
2018-02-01,Vera Y,"sudah dua kali saya mengunjungi Madame Tussauds Singapore. Kali terakhir bersama orang tua, mereka sangat menikmati berfoto bersama toko-tokoh terkenal. Saya senang jika mereka senang. Batre HP kami sampai habis hanya untuk berfoto disini, haha.
Tapi sayang sekali banyak perubahan dari terkahir kali saya kesana. misalnya patung keluarga kerajaan Inggris hanya ada sang ratu, patung tokoh idola saya Sharuk khan mereka membingkainya dalam box kaca :(, tapi poin tambahannya ada patung presiden Indonesia ""Joko Widodo"", terima kasih Madame Tussauds Singapore. Semoga kedepannya bisa lebih menarik lagi.",Madame Tussauds,tripadvisor
2018-04-01,anitagan,"Beberapa kali ke sentosa namun baru sekarang terpikir untuk kesini. Tiket beli online di kl**k dengan harga jauh lebih murah. E-tiket tinggal ditunjukkan di pintu masuk dan ditukar tiket fisik. Harga bundling dengan image of singapore, boat ride dan marvell 4D. Sayangnya kami tdk sempat melihat pertunjukan image of spore karena hujan sangat deras saat keluar dari museum. Koleksi patung cukup menarik dan beberapa memang mirip aslinya, termasuk pak jokowi. Seru sekali, apalagi mencoba wahana 4D marvell.",Madame Tussauds,tripadvisor
2018-02-01,Yulianto81,"Disini sebelum masuk ke madame tussauds, kita wajib ikut tour ttg sejarah singapore. Show nya sekitar 30 menit, cukup membosankan. Dan di madame tussauds nya ga banyak juga boneka lilin nya, ga sampe 50 biji",Madame Tussauds,tripadvisor
2019-11-01,Agung Tjahjadi,"Saya datang di pantai pahlawan sekitar jam 9 pagi, suasananya memang agak sepi karena masih pagi, tetapi saat itu lautnya masih tenang tidak begitu berombak, cocok untuk mandi matahari dan berenang-renang di pinggir pantai.",Palawan Beach,tripadvisor
2018-04-01,agneskashogi,"Alternatif pantai lain di Sentosa Island. Naik trem untuk ke palawan beach. Ada jembatan gantung yang bagus, dan 2 menara naik keatasnya untuk melihat keindahan semuanya dari atas. Dan tempat pengambilan foto yang bagus. Semuanya gratis..",Palawan Beach,tripadvisor
2019-01-01,Oowie_wie,"Tempatnya tidak terlalu besar. Cuaca sangay panas, alangkah bagusnya bila di berikan payung pantai untuk pegunjung.",Palawan Beach,tripadvisor
2018-10-01,Mannix1975,Pantai ini cukup tenang dan airnya tidak terlalu berombak. Pantai yang bersih. Tapi sebaiknya jangan datang saat matahari terik. Datang sekitar jam 5 sore supaya tidak terlalu terik. Ada arena bermain anak-anak seperti playground untuk anak balita. Ada juga jembatan penyeberangan ke pulau kecil,Palawan Beach,tripadvisor
2018-08-01,srizandra,"Pantai nya lumayanlah...meski nggak terlalu bagus...banyak bule juga.
Masuknya gratis...banyak bule pakai bikini...kalau bawa orang tia dan anak2 agak risih juga sebenarnya
Pantainya dan lokasinya bersih",Palawan Beach,tripadvisor
2018-02-01,vilaphy,Aku sangat antusias waktu jalan ke pantai ini karena aku anaknya emang suka pantai. Ternyata begitu sampai sana kesannya biasa aja. Klo liat ke arah laut byk kapal2 yg berjejer. Bersih sih tp kurang menarik menurut aku. Klo buat ngajak keluarga n anak sih mgkn boleh jg karena sepi. Mungkin karena aku kesana pas low sesion.,Palawan Beach,tripadvisor
2020-01-01,viennz,"Sea aqurium ada di pulau sentosa, letaknya dekat universal studio, namun jauh juga jalan nya y

Awalnya masuk dan lihat sepertinya tidak ada yang istimewa seperti seaworld gitu namun masuk kedalam ketemu aquarium yang besarrr banget takjub deh banyak yang duduk2 disana modelnya kayak theatre
Seperti akuarium pada umumnya ada show lumba2 juga dan ikan hiu besar2

Oh y tiket dewasa kalo beli go show 41 dolar, cukup mahal ya mending beli di agen deh saya dapat cuma 260 ribu per orang

Rekomen kalo ajak orang tua kemari karena di dalam dingin namun kuat jalan aja",S.E.A Aquarium,tripadvisor
2019-11-01,"liwantaris,sh","Sea aquarium merupakan tempat menyenangkan untuk rekreasi keluarga. Terletak di pulau sentosa dekat dengan universal studio , disini ada kolam khusus hiu , khusus ubur2 , lumba2 dan kolam utama yang berisi banyak sekali biota laut . Suasana yang dingin , sembari menikmati dunia bawah laut bikin kamu semakin betah untuk berlama - lama disini. Anak2 juga pasti akan senang sekali untuk menjelajahi dunia bawah laut.",S.E.A Aquarium,tripadvisor
2019-10-01,Ulvi Rahma,"Keren. Banget. Disini kita bisa liat macem-macem biota laut dari mulai ikan, koral, belut, ubur-ubur dan masih banyak lagi. Keren lah pokoknya.",S.E.A Aquarium,tripadvisor
2019-06-01,Daniel Sunjaya,"Sangat senang bermain di aquarium singapore.........…………………
Anak2 sangat puas dengan berbagai macam satwa air",S.E.A Aquarium,tripadvisor
2019-03-01,Andrew Ginting,"Terdapat dalam kawasan Sentosa, S.E.A Aquarium adalah salah satu yang terbaik dari yang saya kunjungi. Terdapat berbagai macam konsep aquarium dari berbagai macam lokasi lautan dan yang paling menarik adalah konsep aquarium open ocean yang benar-benar membuat takjub. Dipastikan akan kembali lagi jika berkunjung ke Singapura",S.E.A Aquarium,tripadvisor
2019-03-01,rifandi131,"Terletak di area harbour front sentosa island, kalau pakai monorail dari vivo city adanya di station pertama pas sampai sentosa. Bisa masuk museum maritime experiential dulu di awal sebelum masuk..pada saat awal masuk langsung bertemu hiu, dan selanjutnya adalah koleksi ikan2 karang di seluruh dunia dan ada juga aquarium open ocean yang jadi daya tarik utama karena selain display yang sangat lebar, juga ada interaksi dari diver dengan pari manta dan ikan lainnya",S.E.A Aquarium,tripadvisor
2018-12-01,r3ni,"Aquarium terbesar di Asia Tenggara ini sangat menarik dikunjungi bersama keluarga, berbagai jenis biota laut dapat ditemui dan ada beberapa koleksi menarik dan unik. Best time to visit saat feeding time.Tempatnya bersih dan nyaman.",S.E.A Aquarium,tripadvisor
2019-01-01,Ayu Harry Sundariyati,Kalau berlibur bareng anak anak wajib mengunjunhi S.E.A Aquarium. Disini banyak boita laut yang sangat lucu lucu. Tiketnya bisa dibeli di Indonesia. Dan harganya lebih murah daripada beli OTS.,S.E.A Aquarium,tripadvisor
2018-12-01,Santia Gardenia Widyaswari,"Waoowww... bagus.. terhibur banget.. bawa anak2 pasti seru ini..
bagus.. banyak kata2 pembelajaran terkait apa yg ada di bawah laut dan hal yg harus dilakukan untuk menjaga biota laut agar terus berkembang dan sehat. anak2 tidak hnya belajar apa yg ada d bawah laut, tp belajar jg bagaimana merawatnya. keren",S.E.A Aquarium,tripadvisor
2018-11-01,Hendarwinny S,"Sea Aquarium bagus banget. Kebersihan dijaga. Kaca aquariumnya jg terlihat bersih. Tempatnya jg nyaman n in door. Sehinggu kalau pas hujan, tidak masalah. Macam hewannya jg aneka ragam. Semua aquarium terisi. Tidak ada yg kosong. Ubur2nya kereeennn",S.E.A Aquarium,tripadvisor
2018-03-01,Dominic A,"Ini pertama kalinya saya pergi ke aquarium. S.E.A Aquarium benar2 menakjubkan. Kita bisa melihat lebih dari 800 jenis biota laut. Bagi yang membawa anak2, tempat ini juga sangat ramah untuk anak2, mereka pasti sangat menikmatinya. Apalagi pada jam2 tertentu, kita bisa melihat proses memberi makan untuk ikan.",S.E.A Aquarium,tripadvisor
2018-02-01,Nuurma,"Pengalaman pertama datang kesini adalag ""wow ternyata aquariumnya gede banget plus kacanya sebening kristal"" norak ya hahaha tapi emang sih ini aquarium bagus banget kalah jauh dah ancol hahhaa, udah gitu lighting juga bagus banget. Pokoknya SEA aquarium ini keren banget, disana terdapat 100 hewan yang lucu-lucu dan aneh-aneh, ada ikan nemo, naga laut, manta ray, jelly fish sampai kepiting moster alaska, kita serasa berada di bawah laut, dan lumayan banget buat photo-photo, sea juga recomended buat yang bawa anak-anak, karena pas disana banyak banget anak-anak dan mereka seneng liat ikan yang sliwar sliwer alias mondar-mandir, liat ikan makan, bahkan bisa liat ikan pup hahaha",S.E.A Aquarium,tripadvisor
2018-02-01,Yulianto81,"Dibanding dgn sea world ancol, ini besarnya 2x lipat. Jumlah ikan dan varian nya jg lbih banyak. Klo udah pernah ke sea world ancol sih kesini ga keren2 amat. Cuma lebih lgede dan lebih banyak aja ikan nya",S.E.A Aquarium,tripadvisor
2018-01-01,ttamasya,"Karena tema nya masih jalan jalan dengan anak, saya mengujungi tempat ini, anak anak di bawah 4tahun free alias gratis. Letaknya berada di samping USS. Dari MRT Harbour Front naik ke Lt 3 Vivo City lanjut naik monorail dengan membayar 4sgd per orang dan turun di Waterfront Monorail Station.",S.E.A Aquarium,tripadvisor
2018-06-01,Arfani,"Jalan kaki lewat sentosa boardwalk ke sentosa island sangat menghemat pengeluaran wisata, jangan kawatir capek karna sepanjang perjalanan banyak eskalator yang disediakan dan selama perjalanan akan disuguhi pemandangan laut yg indah. Waktu saya berkunjung loket tiket masuk sentosa island ditutup jadi langsung bisa masuk gratis tanpa membayar sepeserpun.",Sentosa Boardwalk,tripadvisor
2018-09-01,teti m,Ini adalah cara termurah untuk pergi ke pulau sentosa. Disediakan travelator dan pemandangan yang indah.,Sentosa Boardwalk,tripadvisor
2019-03-01,agneskashogi,"Alternatif untuk ke Resort Word Sentosa. Saya sangat menikmati jalan kaki ini? Ktn bisa melihat pemandangan sekeliling. Hanya sejauh +- 500m. Tidak kepanasan dan ketika lelah ada Travelator, jadi tidak akan terasa, sudah sampai di Sentosa Island...",Sentosa Boardwalk,tripadvisor
2018-08-01,Almira A,Dengan adanya travelator sangat memudahkan wisatawan untuk menjangkau sentosa island dengan jalan kaki. Pemandangan disekitar boardwalk juga sangat indah,Sentosa Boardwalk,tripadvisor
2018-06-01,Theresia R,"Bersih tempatnya. Jika ke Universal Studio sampai malam, jangan langsung pulang. Karena akan ada pertunjukan crane dancing dan free. Pertunjukan dimulai pukul 7malam.",Sentosa Boardwalk,tripadvisor
2018-04-01,FerdyDenny_Tulong,Ketika mendapat kesempatan (waktu luang) saya mencoba menuju sentosa dengan berjalan kaki. Biasanya kami naik sejenis LRT dari vivo city. Lumayan jauh juga tapi tak ada salahnya dicoba.... kondisi jalannya aman dan nyaman...,Sentosa Boardwalk,tripadvisor
2018-03-01,Linna D,"Masuk di sentosa broadwalk gratis, jalan kaki lebih menyenangkan sambil berfoto dan tidak melelahkan karena terdapat elevator dan untuk kembali ke vivo city anda bisa gratis naik monorail",Sentosa Boardwalk,tripadvisor
2018-02-01,Muhammad Fahmi,"Jembatan yang menghubungkan pulau utama singapura dengan pulau sentosa.
Jembatan yang asri dengan pemandangan yang luar biasa.",Sentosa Boardwalk,tripadvisor
2019-02-01,Nurul Huda,"Pantai Siloso Beach merupakan salah satu tempat wisata alam yang wajib untuk dikunjungi saat liburan ke Singapore. Selain gratis, fasilitas umum di pantai ini cukup lengkap. Mulai dari toilet yang sangat nyaman dan juga bersih. Meja-meja atau tempat bersantai gratis yang tersedia di pinggiran pantai, serta pemandangan yang indah pastinya. Pasir pantai pun bersih, bebas dari sampah. Sangat memanjakan dan membuat jatuh cinta hingga ingin kembali lagi ke sana.",Siloso Beach,tripadvisor
2018-04-01,agneskashogi,"Pantai yang kecil, nyaman dan bersih. Tidak terlalu ramai. Jadi kita bisa bersantai dan tenang. Naik monorail turun di beach station & naik trem lagi, sampai di siloso point.",Siloso Beach,tripadvisor
2018-04-01,Inasulayya,"Waktu itu bosan kalau ke sentosa mainnya ke universal terus. Akhirnya melipir ke pantainya. Salah satunya adalah pantai siloso. The water is nice and heading to a port. Jadi dari kejauhan kita bisa lihat banyak kapal"". Banyak yang membawa their cutie dog for a jog in thie beach so.. lucu"" gemas buat doggienya <3. Kalau dibandingkan dengan pantai Indonesia pasti jauh. Tapi jika ingin sekedar berisitirahat karena bosan pemandangan kota reccomended",Siloso Beach,tripadvisor
2018-05-01,Imaduddien Sobri,"Pantai Siloso ini merupakan pantai buatan, secara terletak di pulau Sentosa, pulau buatan yang merupakan reklamasi laut.
Jika ditanya, bagus ngga, hmmm... masih kalah jauh dibanding pantai pantainya Indonesia. Tetapi disini yang saya suka adalah pengaturan dan kebersihannya.",Siloso Beach,tripadvisor
2018-04-01,FerdyDenny_Tulong,Pantai yang terletak di pulau sentosa ini cukup menarik untuk dikunjungi. Walaupun pantai buatan namun ditata sedemikian rupa hingga menyerupai pantai yang asli. Wajib dikunjungi untuk menambah koleksi pribadi di pantai dan sekedar meninggalkan jejak digital di media sosial.,Siloso Beach,tripadvisor
2018-03-01,Meyrisca,Namanya pantai ya pasti panas. Tapi Mau nyebur rasanya.....Ada taman dan jalan setapak. Ada pohon kelapa lumayan untuk berteduh.,Siloso Beach,tripadvisor
2018-03-01,Mario Manato,"Pantai buatan ini lumayan lah buat hiburan bagi yang ingin cari suasana pantai di singapore. Pantai nya biasa saja sih gak ada yang istimewa, namanya juga buatan. Ya pelengkap lah buat yang jalan jalan le sentosa island palagi yang pakek monorail sayang gak dipakek tiket nya bisa bolak balik 3 tempat free.. Banyak orang bule juga berjemur sama anak anak main.. Kalau untuk pecinta pantai saya gak rekomendasi ke sini.. Tapi kalau cuma buat ngitemi badan berjemur, basah basahan oke lah.. Oh ya pasir nya ini dari indonesia loh, bagi orang barat yang belum tau.. Baca aja tuh sejarah pembuatan nih pantai..",Siloso Beach,tripadvisor
2019-07-01,Nisya,"Kami ambil 2 rounds via Klook. Meski hanya 2 rounds, tetapi skyline luge ini menjadi salah satu highlight trip kami (keluarga dengan 1 remaja 11 tahun) di SG. View yang indah saat naik ke atas, dan jalur yang cukup fun saat turun. 2 rounds ini kami manfaatkan dengan jalur yang berbeda di round 1 dan 2. Sebaiknya ambil waktu agak sore agar tidak terlalu panas.",Skyline Luge Sentosa,tripadvisor
2019-07-01,Wulan,"Sebenarnya saya sama sekali tidak tertarik untuk mencoba wahana ini. Namun, karena teman saya kala itu mengajak, jadi mau menolak juga ga enak. Awalnya niat cuma mau one way saja, tapi akhirnya kami memesan yang 3 kali perjalanan. Menyenangkan! Bisa lihat Singapore dari ketinggian! Lugenya juga! Aku kira aku bakal mati kutu karena biasanya dimainin sama anak kecil, tahunya banyak orang dewasa yang ikut main. Harus nyoba! Asli!",Skyline Luge Sentosa,tripadvisor
2018-11-01,Bintang Maharani,"The best experience ever. emang kurang hanya sekali, sayangnya saya waktu itu sendiri. mungkin akan sangat lebih seri jika bersama sama",Skyline Luge Sentosa,tripadvisor
2019-01-01,Dinar Nabila Andani,"Awalnya sempat ragu karena saya liburan sendiri dan takutnya malah membosankan kalau datang ke tempat ini. Tapi ternyata tidak! Luge sangat seru dan memacu adrenalin. Lalu untuk kembali ke tempat naik Luge (saya beli tiket dua kali bermain), saya naik Skyline yang ternyata juga sama serunya. Apalagi di samping Skyline terlihat dengan jelas laut yang bikin hati tenang. Pokoknya rekomendasi banget buat semua kalangan!",Skyline Luge Sentosa,tripadvisor
2018-04-01,Tira Harjo,"Sesuai dengan taglinenya, sekali tidak akan pernah cukup! Dan itu betul, sekali coba pasti ingin lagi dan lagi. Skyline luge ini bener-bener seru abis, macu adrenalin juga. Beli yang paket combo, berangkat naik luge, pulang naik skyline.",Skyline Luge Sentosa,tripadvisor
2018-10-01,Mannix1975,"Kami membeli tiket skyline dan luge untuk 2 kali trip. Awalnya naik skyline lalu turun dengan luge. Pengendara luge wajib menggunakan helm yang sudah disediakan oleh penyelenggara. Sedikit tips, pada saat skyline mulai naik di tiang pertama, arahkan pandangan ke tiang karena anda akan di foto oleh airpicture. Pemandangan pelabuhan dan laut yang sangat bagus. Oh ya, hati-hati ya dengan alat rekam seperti hp atau handy cam, pastikan dipegang erat agar tidak jatuh. Sebaiknya datang sudah sore agar tidak terlalu terik matahari. Naik luge lebih seru ... jadi ingat masa kecil dulu. Tiap pengendara akan disampaikan cara pengoperasian oleh petugas. Jangan lupa senyum karena senyum anda akan direkam oleh airpicture. Lain waktu pasti datang lagi",Skyline Luge Sentosa,tripadvisor
2018-04-01,Inasulayya,Skyline Luge ini terletak di dekat pantai siloso. Rekomen beli yang combo jadi untuk atraksi nya tiket combo bisa naik kereta gantung lalu turun menggunaka atraksi yang luge nya lalu naik lagi menggunakan kereta gantungnya. Seru dan ya seperti yang dibilang yang lain satu ga cukup. Btw untuk print foto saat kita bermain luamayan mahal sekita 20-39 usd sg hhehe,Skyline Luge Sentosa,tripadvisor
2018-02-01,vilaphy,Skyline luge ini bener-bener keren dan bikin ketagihan. Lokasinya ada di pemberhentian terakhir sentosa express. Untuk naik wahana ini ada beberapa paket yg ditawarkan. Aku pilih yg 2 kali main. Padahal low session tp yg ngantri lumayan byk apalagi klo high session. Nanti kita akan naik ky semacam kursi gantung dlu dan lugenya akan digantung di kursi itu. Begitu kursi gantungnya jalan kita bs liat sentosa island dr atas kursi gantung. Pemandangannya bagus dan indah banget. Apalagi yg mengarah ke pantai. Setelah itu kita akan turun di atas bukit danan naik lugenya. Nanti akan ada instruktur yg mengajarkan cara mengemudi lugenya. Wah ini bagian yg paling seru. Awalnya aku takut smpe jalannya pelan ga berani kencang. Setelah naik yg ke2 kali bru berani ngebut hahaa dsini sensasinya yg seru abis dan bikin ketagihan.,Skyline Luge Sentosa,tripadvisor
2019-11-01,Rudy K,"saya lupa tiket ini di gabung dengan tiket pa krn kunjungan di bulan juni 2019, mempelajari sejarah perdanganan Singapore: menyaksikan thypoon theater",The Maritime Experiential Museum,tripadvisor
2018-12-01,Santia Gardenia Widyaswari,"Pernah baca tentang sejara pelayarannya.. ketemu di sini.. jadi tambah tau ilmunya.. keren...
museum ini bagus juga untuk mengenalkan ke anak2 tentang dunia pelayaran...
jalan2 nya dapet... hiburannya dapet.. ilmunya dapet..",The Maritime Experiential Museum,tripadvisor
2018-10-01,edkswt,"saya memutuskan untuk ke area sentosa menggunakan bus ini, karena murah! di banding pakai sky train dari vivo city soalnya mahal. sebelumnya pernah naik itu dan kalau pas jam keluar uss itu sangat penuh dan sesak jadi mending pakai bus toh ntar pulangnya bisa pakai sky train juga",The Sentosa Bus,tripadvisor
2019-10-01,Ulvi Rahma,Monorail ini bisa jadi alternatif buat ke kawasan Sentosa. Tiketnya $4 pulang pergi. Jarak tempuhnya cukup cepet dan stasiunnya ga jauh.,The Sentosa Express,tripadvisor
2018-08-01,qiminkyu,kami menggunakan monorel ini untuk sampai ke univers studio. harga tiket adalah 4 sg dolar dan Anda bisa membeli di kios.,The Sentosa Express,tripadvisor
2018-12-01,fitrizandra,"Mengunjungi Sentosa dapat menggunakan berbagai cara, jalan kaki, naik bus ataupun Sentosa express. Saat datang ke Sentosa kami menaiki bus dari vivo mall, namun saat kembali kami menggunakan Sentosa express tanpa biaya apapun alias gratis. Pelayanan petugas bagus, ramah dan memuaskan.",The Sentosa Express,tripadvisor
2018-12-01,Chiquita P,"Menggunakan transportasi ini kita bisa langsung ke tempat wisata yg kita inginkan. Sayangnya kereta nya tidak besar sehingga terasa penuh sekali.
Karena ini daerah wisata alangkah cantiknya bila kereta nya pun di beri ornamen2 Lucu untuk menambah keceriaan suasana libur",The Sentosa Express,tripadvisor
2018-11-01,Hendarwinny S,"Sentosa express sejenis monorail untuk menuju dan dari Sentosa ke Vivo. Angkutan ini gratis. Kita tidak dipungut bayaran. Gerbongnya tidak panjang. Tetapi karena tersedia banyak, sehingga kita tidak perlu menunggu lama. Singapura memperhatikan transportasi, sehingga turis mancanegara selalu ramai berkunjung. Kebersihan pun dijaga dengan baik",The Sentosa Express,tripadvisor
2018-10-01,Mannix1975,Sky train ini mengantar anda pulang pergi ke Sentosa Island. Naiknya dari VivoCity Mall. Satu orang bayar SGD4 untuk pulang/pergi. Anak kecil bayarnya sama. Waktu tunggu tidak lama dan ada kursi bagi anak-anak dan wanita. Selamat mencoba,The Sentosa Express,tripadvisor
2018-07-01,Feri A,"Jika naik Sentosa Express dari Vivo City harga tiketnya S$4 per orang, sedangkan dari Sentosa Island kamu bisa naik secara Gratis, bisa dari stasiun mana saja di Sentosa Island",The Sentosa Express,tripadvisor
2018-01-01,Astrid A,"Sangat nyaman untuk berkeliling sentosa island. jadwalnya juga cepat, tidka perlu menunggu lama. Kami sempat berpindah2 tempat untuk mengelilingi seluruh area sentosa islan.",The Sentosa Express,tripadvisor
2018-02-01,vilaphy,"Sentosa Express ini lokasinya di vivo mall. Klo mau ke Sentosa Island aku sangat nyaranin pake ini. Harganya murah, tapi harus sabar ngantri ya. Padahal low session apalagi high session harus extra sabar. Daripada naik cable car mahal banget. Biar berasa juga petualangannya klo pake ini. Selain itu kita masih bisa liat pemandangan Sentosa Island dr dalam Sentosa Express ini.",The Sentosa Express,tripadvisor
2018-04-01,anitagan,"cara menuju sentoasa ada beberapa, paling mudah dan nyaman adlaah naik kereta ini. Bisa diakses dari lantai 4 mall vivo city dan bisa memakai ez-link.",The Sentosa Express,tripadvisor
2018-04-01,plukmantara,"Petugas tiketing mengeluh saat kami tidak memiliki uang pecahan kecil untuk membeli 2 tiket sentosa express.
Tiket dibeli untuk perjalanan return / pulang pergi.
Hanya tapping saat menuju ke sentosa, sedangkan ketika pulang, tiket tidak di cek sama sekali
Bagaimana jika ada yang masuk sentosa lewat mobil / jalan kaki ya.. pulangnya bisa saja gratis naik sentosa express ya..",The Sentosa Express,tripadvisor
2018-03-01,Linna D,"Bagi saya menyenangkan dengan fasilitas ini, ada dapat masuk dari lantai 3 vivo city sentosa ekspress, biaya 4$ bisa tap dari EZ link card untuk perjalanan kembali dari sentosa ke vivo city anda bisa naik monorail lagi tanpa dikenakan biaya",The Sentosa Express,tripadvisor
2018-03-01,Mario Manato,"Monorail terusan dari vivo city ke sentosa island, harga jg gak begitu mahal.. Bisa ketiga tempat hiburan di sentosa free bolak balik.",The Sentosa Express,tripadvisor
2018-02-01,Yulianto81,"Ini cara tercepat untuk sampai di sentosa, bebas macet, gratis dan dingin. Selain itu jg tertib dan on time",The Sentosa Express,tripadvisor
2018-09-01,teti m,"Salah satu tempat foto-foto yang keren, terletak di pulau sentosa. Sangat mudah ditemukan. Beli tiketnya bisa online.",Trick Eye Museum Singapore,tripadvisor
2019-02-01,Amanda P,"Bisa berfoto dan mencoba semua gambar yang merupakan efek 3D menyenangkan sekali, sebaiknya gunakan baju yang casual dan santai agar bisa berfoto dengan pas di museum ini. Letak museum yang menyempil membuat anda harus banyak bertanya selama berada di Sentosa Island. Tidak cukup 1 jam untuk mengeksplor semuanya karena semua terasa mengagumkan",Trick Eye Museum Singapore,tripadvisor
2020-08-01,mpocasino,"Universal Studio Singapore yang berada di Pulau Sentosa, Singapura ini adalah wahana bermain Universal Studios yang pertama kali dibuka di wilayah Asia Tenggara, dan ke-dua di wilayah Asia.",Universal Studios Singapore,tripadvisor
2019-11-01,Rudy K,"cukup beruntung hanya membeli tiket biasa dapat mengikuti hampir semua aktrasi, karena pagi-pagi cuaca hujan..... saya sarankan untuk membeli tiket express",Universal Studios Singapore,tripadvisor
